% f evaluations | g evaluations | best noise-free fitness - Fopt (1.026100000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +5.043726491e+02 +6.069826491e+02 +6.069826491e+02 +3.8093e+00 -1.3370e-01 +3.6933e-01 -4.1014e+00 -1.6950e-01 +3.3522e+00 +1.4911e+00 +1.8661e+00 +3.0782e+00 -2.6470e+00 +7.7284e-01 +1.1545e+00 +4.5964e+00 -3.8934e+00 +1.3571e+00 -1.9194e+00 +1.5425e+00 +2.4174e+00 +6.6427e-01 +5.6499e-02
56 0 +4.999173011e+02 +6.025273011e+02 +6.025273011e+02 +1.3700e+00 +2.1932e+00 -2.1609e+00 +1.6136e+00 +1.6453e+00 +3.5696e+00 +1.4007e+00 +4.7189e-01 -1.7586e+00 -1.2054e-01 +2.1256e+00 +1.8122e+00 -3.0694e-02 +1.4815e+00 -2.3345e+00 -3.7243e+00 +3.2846e+00 -2.5184e+00 -3.9459e-01 +9.4304e-01
104 0 +4.099694793e+02 +5.125794793e+02 +5.125794793e+02 -6.4955e-01 -5.3288e-01 +3.4119e-01 -2.4800e-01 -1.0156e+00 +3.1181e+00 +1.2129e+00 +9.5921e-01 +8.5373e-01 -5.6806e-02 +7.7555e-01 -9.4966e-01 +3.4501e+00 -3.6403e-01 +7.1931e-01 -3.4370e+00 +1.3181e+00 -5.4409e-01 -9.6499e-01 +2.2262e-01
105 0 +3.427255600e+02 +4.453355600e+02 +4.453355600e+02 +1.7359e+00 -3.1932e-01 +3.5625e-01 -2.3095e+00 -5.6295e-01 +3.2433e+00 +1.3617e+00 +1.4444e+00 +2.0438e+00 -1.4425e+00 +7.7410e-01 +1.7606e-01 +4.0634e+00 -2.2522e+00 +1.0605e+00 -2.6251e+00 +1.4381e+00 +1.0403e+00 -9.3357e-02 +1.3375e-01
563 0 +2.969535896e+02 +3.995635896e+02 +3.995635896e+02 -7.6254e-02 -1.0316e+00 -5.0799e-01 -4.3765e-01 +7.2345e-01 -3.3029e-01 -1.1820e+00 -1.1769e+00 +1.0213e+00 +6.8413e-01 +5.0060e-01 -5.0638e-01 +3.0145e+00 -2.5438e+00 +4.5298e-01 +3.6975e-01 +1.9129e+00 -3.3512e-01 -5.6531e-01 +1.2302e-01
653 0 +2.780466328e+02 +3.806566328e+02 +3.806566328e+02 -1.2018e+00 -1.7625e+00 -4.4954e-01 -1.0906e+00 -5.7704e-01 +1.3495e+00 -3.3246e-01 -1.2090e+00 +1.4671e+00 +2.7694e-01 +1.2475e+00 -1.2696e+00 +2.1996e+00 -6.9871e-01 +1.6451e+00 +6.2146e-01 +2.0966e+00 +4.0948e-01 +1.0374e+00 +1.6154e-01
703 0 +2.632641052e+02 +3.658741052e+02 +3.658741052e+02 -1.1125e-01 -1.4080e+00 -2.7132e-01 -1.7459e+00 -4.8835e-01 +1.7853e+00 +6.4407e-02 -5.3973e-01 +1.8178e+00 -3.5941e-01 +1.1442e+00 -7.4200e-01 +2.7212e+00 -1.3940e+00 +1.5825e+00 +6.8469e-02 +1.9760e+00 +8.4647e-01 +9.5615e-01 +1.3868e-01
1163 0 +2.540908895e+02 +3.567008895e+02 +3.567008895e+02 +1.1850e-01 -1.6924e+00 -5.6669e-01 -1.5389e+00 -1.0058e-01 +7.7530e-01 +3.1512e-02 -4.9809e-01 +1.7548e+00 -6.3506e-01 +6.1601e-01 -6.4842e-01 +2.4786e+00 -1.2797e+00 +9.4607e-01 +2.0571e-01 +1.9947e+00 +3.0103e-01 +6.6504e-01 +8.3689e-02
% f evaluations | g evaluations | best noise-free fitness - Fopt (9.330000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +6.191039532e+02 +7.124039532e+02 +7.124039532e+02 -2.5414e-01 +3.0489e+00 -3.9048e+00 -4.2917e+00 +5.4237e-01 -1.4343e+00 +3.3859e+00 -5.6042e-01 +2.2790e-01 +3.6148e-01 -6.5015e-01 +9.7263e-01 +1.3709e+00 +8.3081e-01 +9.9596e-01 -1.0513e+00 -4.3058e+00 +1.1055e+00 -2.8761e+00 -2.1795e-01
2 0 +5.949362676e+02 +6.882362676e+02 +6.882362676e+02 -3.3216e+00 +2.7433e-01 -4.2551e+00 -1.6621e+00 -2.0427e+00 -4.0680e+00 +4.0064e-01 -6.4622e-01 -2.0700e+00 +4.8113e-01 -2.6733e-01 -3.7980e-01 +1.8162e+00 -3.1094e+00 +1.1088e+00 -1.3366e+00 +8.2687e-01 +1.3929e+00 +2.5165e+00 -2.2145e+00
3 0 +4.944328030e+02 +5.877328030e+02 +5.877328030e+02 -9.6383e-01 +2.4070e+00 -3.9858e+00 -3.6833e+00 -5.5709e-02 -2.0436e+00 +2.6953e+00 -5.8027e-01 -3.0373e-01 +3.8916e-01 -5.6158e-01 +6.5973e-01 +1.4739e+00 -8.0805e-02 +1.0221e+00 -1.1173e+00 -3.1183e+00 +1.1720e+00 -1.6284e+00 -6.7987e-01
53 0 +4.137146138e+02 +5.070146138e+02 +5.070146138e+02 +2.3438e-01 +1.8176e+00 -3.1011e+00 -3.9929e+00 -4.6581e-01 -1.4223e+00 +2.7625e+00 -2.4865e-01 +2.8873e-01 -4.1672e-01 +3.1836e-01 -4.2751e-02 +1.6987e+00 +1.2558e+00 +1.7228e-01 -5.9056e-02 -4.2536e+00 +1.4498e+00 -2.3007e+00 -1.0203e+00
102 0 +3.770016550e+02 +4.703016550e+02 +4.703016550e+02 +2.3997e+00 -2.3840e+00 -1.4205e-01 -2.7724e+00 -3.7235e+00 -1.7066e+00 -7.6892e-01 +1.5810e-01 +3.1712e-01 -2.8307e+00 +3.1902e+00 -2.5129e+00 +3.2487e+00 +9.2669e-01 -1.9475e+00 +2.0987e+00 -1.7843e+00 +3.0411e+00 +2.4524e-02 -2.8774e+00
155 0 +3.593286144e+02 +4.526286144e+02 +4.526286144e+02 +1.3043e+00 +5.3225e-01 -1.9432e+00 -2.8927e+00 -2.5143e-01 -1.8945e+00 +1.3824e+00 +4.0553e-01 +1.0228e+00 -1.3087e+00 -4.4809e-01 -1.0975e-01 +1.7828e+00 +5.6475e-01 +1.6584e-01 +4.3024e-01 -3.0887e+00 +8.2435e-01 -1.4296e+00 -6.4659e-01
452 0 +3.357957869e+02 +4.290957869e+02 +4.290957869e+02 +1.0354e+00 +1.0979e+00 -2.3546e+00 -3.5310e+00 -8.3111e-01 -1.7738e+00 +8.6640e-01 -7.6525e-01 +1.3940e-01 -6.3527e-01 +4.2459e-01 +3.9383e-01 +2.3135e+00 -4.0250e-01 +4.3923e-01 -8.3531e-01 -1.7048e+00 +2.0607e+00 -1.5172e+00 -5.6362e-01
506 0 +3.023200019e+02 +3.956200019e+02 +3.956200019e+02 +1.0755e+00 -1.4603e-01 -2.0481e+00 -2.1621e+00 +2.4342e-02 -5.7831e-01 +3.1619e-03 -1.0107e+00 -1.4466e-01 -3.0427e-01 -5.6328e-01 +1.0312e+00 +1.2550e+00 +4.2278e-01 +6.2141e-01 -3.2696e-01 -1.0545e+00 +5.0804e-01 -2.3043e+00 +4.4531e-02
