% f evaluations | g evaluations | best noise-free fitness - Fopt (-4.620900000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +2.323109450e+02 -2.297790550e+02 -2.297790550e+02 -5.0191e-01 +1.0026e+00 +1.4459e+00 -3.2656e+00 -1.8451e-01 +1.8035e-01 -1.4101e+00 +2.4247e+00 +1.5030e+00 -6.4929e-01
208 0 +2.284170498e+02 -2.336729502e+02 -2.336729502e+02 +1.2472e+00 +1.9048e-01 +2.3498e+00 -2.7220e+00 -4.4296e-01 -4.7527e-01 +2.1864e-01 +1.6258e+00 +9.4916e-01 +1.7510e-01
456 0 +2.217320621e+02 -2.403579379e+02 -2.403579379e+02 -9.1365e-01 +1.3498e+00 +6.8930e-01 -1.1776e+00 -2.7582e-01 -1.2403e-01 -8.3176e-01 +2.0116e+00 -2.2571e-01 +4.8653e-01
709 0 +1.893835928e+02 -2.727064072e+02 -2.727064072e+02 -6.2425e-01 +8.0597e-01 +1.3657e+00 -2.7801e+00 -2.1473e-01 +5.0865e-02 -1.1100e+00 +2.0617e+00 +1.0726e+00 -5.3877e-01
% f evaluations | g evaluations | best noise-free fitness - Fopt (7.766000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.458668206e+03 +1.536328206e+03 +1.536328206e+03 -3.6663e+00 -9.2583e-01 -5.9533e-01 -1.7343e+00 +3.9445e+00 +9.3569e-01 -1.1318e+00 -9.6888e-01 +2.4290e+00 +9.8506e-01
2 0 +7.005286617e+02 +7.781886617e+02 +7.781886617e+02 -2.8066e+00 +4.8287e+00 -4.7753e+00 +9.6296e-01 +2.4386e+00 +2.8505e+00 +1.3410e+00 +1.1973e+00 +2.1194e+00 -3.5917e-01
5 0 +5.606289656e+02 +6.382889656e+02 +6.382889656e+02 -3.8320e+00 -2.1298e+00 -7.5034e-01 -2.0823e+00 +2.3891e+00 +9.1747e-02 -7.9607e-01 +1.1246e+00 +3.0993e+00 -1.6128e+00
8 0 +4.537366252e+02 +5.313966252e+02 +5.313966252e+02 +1.1588e+00 -5.6919e-01 -8.6189e-01 -2.5796e+00 +2.3864e+00 -1.1035e+00 -6.5588e-01 +1.0765e+00 +1.3039e+00 -1.2809e+00
22 0 +3.120469882e+02 +3.897069882e+02 +3.897069882e+02 +2.8761e+00 +1.9006e+00 -4.6684e+00 +1.6926e+00 -3.9570e+00 -1.5107e+00 -8.9305e-02 +6.8056e-01 +2.2119e+00 -1.7679e+00
552 0 +2.399043843e+02 +3.175643843e+02 +3.175643843e+02 +5.4546e-01 +4.9484e-02 -2.0289e+00 -7.2461e-02 -6.9678e-01 +4.8078e-02 -1.8642e-01 -5.3274e-01 +5.6280e-01 -1.2430e+00
613 0 +2.264386498e+02 +3.040986498e+02 +3.040986498e+02 +5.4546e-01 +4.9484e-02 -2.0289e+00 -7.2461e-02 -6.9678e-01 +4.8078e-02 -5.5523e-03 -5.3274e-01 +5.6280e-01 -1.2430e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (1.156800000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.360999754e+03 +1.476679754e+03 +1.476679754e+03 -3.5926e+00 +2.2987e-01 -3.5406e+00 +3.8179e+00 -8.9226e-02 +5.9086e-02 -5.3045e-01 -2.6991e-01 +1.0630e+00 +1.7731e+00
2 0 +9.705323740e+02 +1.086212374e+03 +1.086212374e+03 -5.8444e-01 +3.2295e+00 -2.9709e+00 -3.0635e-02 -1.5922e+00 -9.9267e-01 -3.3686e+00 +6.4172e-01 +1.1469e+00 -8.5746e-01
6 0 +7.895686409e+02 +9.052486409e+02 +9.052486409e+02 +2.8651e+00 +2.1910e+00 +2.4664e-01 -2.3385e+00 -6.9367e-01 +6.7464e-01 +1.1890e+00 +2.4631e+00 -2.0895e+00 +1.0704e+00
14 0 +6.348160265e+02 +7.504960265e+02 +7.504960265e+02 +4.9632e+00 +1.5152e+00 -2.3173e+00 -2.1022e+00 -3.8125e+00 -1.0645e+00 +1.6116e-01 -1.3854e+00 -1.0355e+00 -4.8241e+00
20 0 +5.427127178e+02 +6.583927178e+02 +6.583927178e+02 -4.5308e+00 -2.5802e+00 +2.8023e-02 -2.4251e+00 -2.7163e+00 -6.6471e-01 -1.5355e+00 -2.6167e+00 -7.2750e-01 -3.6407e+00
32 0 +4.963718765e+02 +6.120518765e+02 +6.120518765e+02 +1.3611e+00 +3.3735e+00 -5.5544e-01 -4.0741e-01 +1.3905e+00 -2.1914e+00 -4.9590e+00 +4.9408e+00 -4.9576e+00 +4.6733e-01
49 0 +4.086707734e+02 +5.243507734e+02 +5.243507734e+02 +3.7365e+00 +4.3564e-01 +2.8712e+00 +1.3082e+00 -8.6229e-01 -7.4139e-01 -3.4441e+00 -2.9159e+00 -3.9699e+00 -3.2807e+00
102 0 +3.602049774e+02 +4.758849774e+02 +4.758849774e+02 +4.9000e-01 +3.4450e-01 +3.1049e-02 +2.4199e+00 -5.1985e-01 -3.8681e-01 -2.1535e+00 -1.7438e+00 -1.7405e+00 -1.0421e+00
