% f evaluations | g evaluations | best noise-free fitness - Fopt (1.491500000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +3.448446783e+05 +3.449938283e+05 +3.449938283e+05 -2.6035e+00 -4.4716e+00 -2.3521e+00 +1.0634e+00 -2.4242e+00 +8.8643e-01 +4.7394e+00 -2.1399e+00 -3.4305e+00 -4.9506e-01 +2.6154e+00 -9.2438e-01 +3.6805e-01 -4.8529e-01 +9.6037e-02 +2.6962e+00 +2.4941e+00 -3.3937e+00 +1.0501e+00 +6.9667e-01
2 0 +2.602306652e+05 +2.603798152e+05 +2.603798152e+05 +2.3432e+00 +9.6997e-01 -1.2683e+00 -5.2396e-01 +3.0977e+00 -2.9062e+00 -4.5253e+00 -5.2077e-01 -1.0594e+00 +1.5116e+00 -1.6193e+00 +1.5996e+00 +4.1826e+00 +1.0837e+00 +7.9388e-01 +1.6120e+00 +1.9203e-01 -1.9296e+00 -3.2296e+00 +2.6196e-01
3 0 +1.189221851e+05 +1.190713351e+05 +1.190713351e+05 -1.6204e+00 -2.7274e+00 -1.2606e+00 -1.6593e+00 +1.5683e+00 -2.6925e+00 -4.4918e+00 +9.5580e-01 -1.2276e+00 -2.2405e+00 -2.2705e+00 +2.9779e+00 +3.4501e+00 -3.0236e-01 -1.7934e+00 +2.0676e+00 +7.0057e-01 +1.7333e+00 -5.9842e-01 +2.0741e-01
58 0 +1.161081016e+05 +1.162572516e+05 +1.162572516e+05 -1.1284e+00 -9.3340e-02 +4.4424e-01 -7.4076e-01 +2.7260e-01 -2.3770e+00 -2.3840e+00 +2.5455e+00 -4.8102e-01 -2.1685e+00 -2.8905e+00 +5.9404e-01 +2.9546e+00 -7.2749e-01 -1.6613e+00 +2.3605e+00 +7.8890e-02 +1.0092e+00 +1.2615e+00 -1.4946e+00
59 0 +1.030324556e+05 +1.031816056e+05 +1.031816056e+05 -1.2181e+00 -5.7376e-01 +1.3330e-01 -9.0830e-01 +5.0892e-01 -2.4346e+00 -2.7685e+00 +2.2555e+00 -6.1719e-01 -2.1816e+00 -2.7774e+00 +1.0288e+00 +3.0450e+00 -6.4995e-01 -1.6854e+00 +2.3071e+00 +1.9228e-01 +1.1413e+00 +9.2226e-01 -1.1842e+00
61 0 +9.396041926e+04 +9.410956926e+04 +9.410956926e+04 +1.7736e+00 -9.4347e-01 +3.1817e+00 -1.7715e+00 -1.5228e+00 -1.6211e+00 -1.6287e+00 +1.3705e+00 -1.5399e-01 -2.3801e+00 -3.9256e+00 -2.9041e+00 +2.1853e+00 +4.0756e-01 +1.6464e+00 +1.1581e+00 -1.7195e+00 +5.9223e-01 +3.4569e-01 -1.5499e+00
204 0 +6.991994320e+04 +7.006909320e+04 +7.006909320e+04 -3.3159e+00 -4.6197e+00 -1.6679e+00 -1.0167e+00 -4.4282e-01 -1.2770e+00 -1.0139e+00 +2.8732e-01 -2.1111e+00 -2.8405e+00 -6.5356e-01 +1.9737e+00 +2.0476e+00 -8.3488e-01 -1.9496e+00 +2.4561e+00 +1.5443e+00 +1.0336e+00 +9.0113e-01 +3.7290e-01
254 0 +6.860368498e+04 +6.875283498e+04 +6.875283498e+04 -1.4014e+00 -2.3326e+00 -1.4122e+00 -2.4320e-01 +5.1867e-01 -8.8669e-01 -1.7835e+00 -2.7913e+00 -2.3138e+00 -1.2545e+00 -1.4657e+00 -1.9305e+00 -2.2180e+00 -1.5544e+00 -3.3021e+00 +1.3452e-01 +1.3120e+00 +1.0330e+00 +7.6958e-01 +1.5841e+00
255 0 +3.798496778e+04 +3.813411778e+04 +3.813411778e+04 -1.9853e+00 -3.1305e+00 -1.6014e+00 -2.2328e-01 -1.0849e-01 -7.1764e-01 -6.8666e-01 -2.0353e+00 -2.4296e+00 -1.4877e+00 -7.0823e-01 -9.4599e-01 -9.3016e-01 -1.2468e+00 -2.5257e+00 +1.0002e+00 +1.5308e+00 +4.0122e-01 +8.3795e-01 +1.1966e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (-1.000000000000e+03) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +5.104363174e+05 +5.094363174e+05 +5.094363174e+05 -2.8864e+00 +2.1814e+00 +1.3332e+00 +2.7960e+00 -5.5647e-01 -1.8925e+00 -3.9850e+00 -9.7872e-01 +2.3407e-01 +1.4930e-01 +1.8925e+00 -1.5340e-01 -2.3055e+00 +4.1570e+00 -3.2251e-01 +4.3950e-01 +2.4608e+00 -2.5605e+00 -1.4857e+00 -2.1254e+00
2 0 +4.715262048e+05 +4.705262048e+05 +4.705262048e+05 -3.1726e+00 -1.5675e+00 +4.4175e-01 +1.9724e+00 -1.0744e+00 +1.6379e+00 -2.8556e+00 +2.4610e+00 +2.6215e+00 +3.5409e+00 +1.3453e+00 +1.0877e+00 +2.9812e+00 +3.8575e+00 +5.4973e-01 +1.4373e-01 +1.0254e-01 -5.2875e-02 +8.4465e-01 -1.2700e+00
5 0 +4.669776917e+05 +4.659776917e+05 +4.659776917e+05 -2.9603e+00 +1.5581e+00 +1.5418e+00 +2.5966e+00 -2.9597e+00 +2.0556e+00 -3.4516e-01 +9.8292e-02 -1.9045e+00 +3.8105e-01 -1.1454e+00 +1.8209e+00 +1.6386e+00 +3.5492e+00 +2.7030e+00 +3.7299e+00 -2.0284e+00 -1.9380e+00 -1.2950e+00 -7.6753e-01
7 0 +1.876557300e+05 +1.866557300e+05 +1.866557300e+05 -1.4768e+00 -1.8707e+00 +2.6975e+00 -5.7616e-01 -2.3098e+00 +1.6447e+00 -3.8875e+00 -3.3894e+00 +2.7567e+00 -1.0814e+00 +1.0719e+00 +1.7751e+00 -1.1434e+00 +1.2826e+00 -2.0243e+00 -4.6881e+00 -7.3406e-01 +9.0031e-01 -2.1855e+00 +1.1639e+00
