% f evaluations | g evaluations | best noise-free fitness - Fopt (4.078000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +6.394781503e+01 +1.047278150e+02 +1.047278150e+02 -2.7924e-01 +1.0330e+00 +2.2070e+00 +1.6673e+00 -7.4178e-01
4 0 +5.869660456e+01 +9.947660456e+01 +9.947660456e+01 -3.1919e+00 -1.1552e+00 -1.3004e+00 -1.1740e+00 -4.3646e-01
5 0 +5.426717687e+01 +9.504717687e+01 +9.504717687e+01 -3.2305e+00 -1.0306e+00 -1.1475e+00 -1.0830e+00 -3.5458e-01
6 0 +2.937955586e+01 +7.015955586e+01 +7.015955586e+01 -3.6406e+00 +1.9410e+00 +1.9706e+00 -8.5063e-01 +8.2827e-01
59 0 +5.770412941e+00 +4.655041294e+01 +4.655041294e+01 -2.4051e+00 +1.4919e+00 +7.6730e-01 -1.3505e+00 +1.4911e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (-1.600000000000e+00) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +2.981952739e+01 +2.821952739e+01 +2.821952739e+01 -1.0911e+00 +2.1176e-01 +4.8349e-01 +5.5933e-01 +6.4706e-01
5 0 +2.291690173e+01 +2.131690173e+01 +2.131690173e+01 +2.8284e+00 -2.5632e-01 +2.8970e-01 -3.6865e-01 +1.6144e+00
33 0 +1.725685446e+01 +1.565685446e+01 +1.565685446e+01 -4.6370e+00 -4.3718e+00 -3.3789e+00 -3.1718e+00 +1.2773e+00
302 0 +1.694255590e+01 +1.534255590e+01 +1.534255590e+01 -1.1906e+00 +1.6371e-01 +2.2327e-01 -3.8717e-01 +1.1159e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (-3.708400000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +7.453015890e+01 -2.963098411e+02 -2.963098411e+02 +6.1326e-01 -1.7204e+00 -8.5935e-01 +1.0665e+00 -1.9647e+00
2 0 +6.023375922e+01 -3.106062408e+02 -3.106062408e+02 -2.1254e+00 +1.7844e+00 -2.5504e-01 +4.5777e-01 -2.0883e+00
3 0 +5.686161692e+01 -3.139783831e+02 -3.139783831e+02 -2.3518e+00 +1.9013e+00 -2.2166e+00 -6.2233e-02 -1.8511e+00
5 0 +5.056429117e+01 -3.202757088e+02 -3.202757088e+02 +6.6363e-01 -1.7610e+00 -6.7238e-02 -6.3721e-01 +2.5354e+00
8 0 +4.604483573e+01 -3.247951643e+02 -3.247951643e+02 -4.4481e+00 -5.4537e-01 -3.9609e+00 +1.5736e+00 -2.8368e+00
9 0 +3.725498663e+01 -3.335850134e+02 -3.335850134e+02 -2.7987e+00 +4.4264e+00 -9.9026e-01 +6.4631e-01 +6.9068e-01
15 0 +3.287398610e+01 -3.379660139e+02 -3.379660139e+02 -2.6710e+00 +4.8114e+00 -7.6026e-01 +5.7452e-01 +9.6379e-01
304 0 +2.126527285e+01 -3.495747271e+02 -3.495747271e+02 -2.0667e+00 -2.3104e+00 +2.0833e+00 -3.6730e+00 -6.7972e-01
% f evaluations | g evaluations | best noise-free fitness - Fopt (-3.256000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +6.644200079e+01 +3.388200079e+01 +3.388200079e+01 -3.7104e+00 -6.2556e-01 +2.0907e+00 -3.2047e-01 -1.2252e+00
3 0 +6.568531022e+01 +3.312531022e+01 +3.312531022e+01 -4.1661e+00 -9.5271e-01 +2.9213e+00 -1.0955e+00 -1.5963e-01
6 0 +4.204293570e+01 +9.482935697e+00 +9.482935697e+00 +5.6823e-03 -3.8050e+00 +1.3372e+00 +3.5045e+00 +1.8531e+00
7 0 +3.711418017e+01 +4.554180169e+00 +4.554180169e+00 +1.9895e+00 -2.7590e+00 +5.2580e-01 +2.6653e+00 +3.4478e-01
14 0 +2.542899375e+01 -7.131006247e+00 -7.131006247e+00 +2.0873e+00 -1.8864e+00 -2.3999e+00 -1.2843e+00 -2.7695e-01
27 0 +2.302418833e+01 -9.535811668e+00 -9.535811668e+00 +2.6635e-01 +2.4180e+00 +4.2562e+00 -4.4809e+00 +2.4959e+00
61 0 +1.126902317e+01 -2.129097683e+01 -2.129097683e+01 -1.7602e+00 -1.2820e+00 +1.4292e+00 -1.2083e+00 -3.6491e+00
