% f evaluations | g evaluations | best noise-free fitness - Fopt (1.000000000000e+03) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +4.477769772e+01 +1.044777698e+03 +1.044777698e+03 +1.0770e+00 -2.2483e-01
8 0 +1.967843537e+01 +1.019678435e+03 +1.019678435e+03 -2.5535e-01 +2.0416e+00
104 0 +1.942044808e+01 +1.019420448e+03 +1.019420448e+03 +1.6169e-01 +8.7987e-01
161 0 +8.825379637e+00 +1.008825380e+03 +1.008825380e+03 -2.5942e+00 +3.0068e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (7.003000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.275800742e+02 +1.976100742e+02 +1.976100742e+02 -5.7650e-01 +8.7960e-01
2 0 +3.860946525e+01 +1.086394652e+02 +1.086394652e+02 -2.9632e+00 -1.9830e+00
6 0 +3.478183997e+01 +1.048118400e+02 +1.048118400e+02 +5.0144e-01 -1.7702e+00
21 0 +2.778701193e+01 +9.781701193e+01 +9.781701193e+01 +8.9660e-01 -3.8526e+00
61 0 +2.035875580e+00 +7.206587558e+01 +7.206587558e+01 -8.2237e-01 -2.8376e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (-4.822000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +6.659775817e+01 +1.837775817e+01 +1.837775817e+01 -7.1771e-02 +2.0438e-01
14 0 +3.335577566e+01 -1.486422434e+01 -1.486422434e+01 -5.3851e-02 -3.5616e+00
15 0 +1.605584148e+01 -3.216415852e+01 -3.216415852e+01 -9.0899e-01 -2.3707e+00
25 0 +1.525354647e+01 -3.296645353e+01 -3.296645353e+01 -2.6695e+00 +1.0222e+00
110 0 +1.409110210e+01 -3.412889790e+01 -3.412889790e+01 -7.9044e-01 -2.7358e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (2.547000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.322181181e+02 +1.576881181e+02 +1.576881181e+02 -6.8293e-01 -6.8505e-01
3 0 +1.272964016e+02 +1.527664016e+02 +1.527664016e+02 +5.5218e-01 -2.8315e+00
5 0 +2.687488980e+01 +5.234488980e+01 +5.234488980e+01 -3.2074e+00 -1.1269e+00
11 0 +8.216581119e+00 +3.368658112e+01 +3.368658112e+01 -3.6434e+00 -2.0595e+00
20 0 +5.323076227e+00 +3.079307623e+01 +3.079307623e+01 -2.3766e+00 -3.6749e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (-1.008100000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +3.832726105e+01 -6.248273895e+01 -6.248273895e+01 +4.6456e-01 +3.6928e-01
4 0 +2.493684422e+01 -7.587315578e+01 -7.587315578e+01 +2.6353e+00 +5.5013e-01
7 0 +2.433778665e+01 -7.647221335e+01 -7.647221335e+01 +9.5390e-01 +3.9866e-02
8 0 +2.191275416e+01 -7.889724584e+01 -7.889724584e+01 -2.2583e-01 -4.1535e-03
19 0 +1.500479255e+01 -8.580520745e+01 -8.580520745e+01 +1.9904e+00 +1.0869e+00
46 0 +8.078486014e+00 -9.273151399e+01 -9.273151399e+01 +1.5297e+00 +4.5550e-01
113 0 +6.876344886e+00 -9.393365511e+01 -9.393365511e+01 +1.8201e+00 +1.4834e-01
% f evaluations | g evaluations | best noise-free fitness - Fopt (-3.531300000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.071923501e+01 -3.424107650e+02 -3.424107650e+02 -2.4716e-01 -3.6062e-01
155 0 +9.179034876e+00 -3.439509651e+02 -3.439509651e+02 -2.0366e-01 -4.1418e-01
157 0 +8.321059366e+00 -3.448089406e+02 -3.448089406e+02 -2.7794e+00 +3.5915e-01
% f evaluations | g evaluations | best noise-free fitness - Fopt (8.716000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +3.668523803e+01 +1.238452380e+02 +1.238452380e+02 +9.0518e-01 -3.6556e-01
