% f evaluations | g evaluations | best noise-free fitness - Fopt (1.000000000000e+03) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +7.276979700e+02 +1.727697970e+03 +1.727697970e+03 +4.0578e+00 -3.9520e+00 -3.6388e+00 -7.2411e-01 -2.6744e-01 -2.0982e+00 +1.6376e+00 -9.3167e-01 -2.4179e+00 -6.9287e-01
2 0 +5.976551627e+02 +1.597655163e+03 +1.597655163e+03 +1.3484e+00 -1.5704e+00 -3.3717e+00 +1.8511e+00 +1.2523e+00 +2.5151e+00 +1.5187e+00 -1.0419e-01 -1.4631e+00 -2.2001e-01
4 0 +5.844110973e+02 +1.584411097e+03 +1.584411097e+03 -1.8423e+00 +6.8126e-01 -2.0334e+00 -1.5075e+00 +3.4634e+00 -3.3898e+00 +3.1916e+00 +2.9395e-02 -5.6077e-01 +4.2945e-01
8 0 +3.041094966e+02 +1.304109497e+03 +1.304109497e+03 -1.1989e+00 +3.8095e-01 -9.8982e-01 -1.2934e+00 +1.2529e+00 -2.5143e+00 -1.4176e-02 +1.3317e-01 -1.3416e+00 +1.3035e+00
9 0 +2.558121957e+02 +1.255812196e+03 +1.255812196e+03 -3.4885e-01 +7.7700e-02 -8.4725e-02 -9.8568e-01 -3.2347e-01 -1.8407e+00 -1.8498e+00 -4.9839e-03 -1.8216e+00 +1.9799e+00
109 0 +2.442144518e+02 +1.244214452e+03 +1.244214452e+03 +2.5060e+00 -2.1818e-01 -4.9209e-01 +2.9080e-01 -1.4014e+00 -7.8120e-01 -4.0027e-01 -3.2341e-01 -1.0353e+00 -1.2912e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (7.003000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +8.342029047e+02 +9.042329047e+02 +9.042329047e+02 +3.5999e+00 +2.4968e+00 +2.4736e-02 -1.4712e+00 -4.3818e+00 +1.5044e+00 +4.8804e-01 +2.7990e-01 +8.0840e-01 +1.3646e+00
2 0 +8.187841742e+02 +8.888141742e+02 +8.888141742e+02 +1.8897e+00 +1.7929e+00 +5.8554e-01 +7.0822e-01 +5.6480e-01 +7.9820e-01 -1.3193e+00 +3.8161e+00 -1.2564e-01 -2.0167e+00
3 0 +7.711625583e+02 +8.411925583e+02 +8.411925583e+02 +3.3243e+00 +2.3833e+00 +1.1512e-01 -1.1200e+00 -3.5846e+00 +1.3906e+00 +1.9676e-01 +8.4982e-01 +6.5786e-01 +8.1967e-01
4 0 +4.063668662e+02 +4.763968662e+02 +4.763968662e+02 -1.6482e+00 -1.2099e+00 -3.0339e-01 +2.0496e-01 -1.0697e+00 -2.2961e+00 -9.2935e-01 +2.1209e+00 +1.8231e+00 -3.3995e+00
64 0 +3.693617336e+02 +4.393917336e+02 +4.393917336e+02 -1.4526e-01 -1.2099e+00 -3.0339e-01 +2.0496e-01 -1.0697e+00 -2.2961e+00 -9.2935e-01 +2.1209e+00 +1.8231e+00 -3.3995e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (-4.822000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +3.044458399e+03 +2.996238399e+03 +2.996238399e+03 +3.4435e+00 -1.4785e+00 +2.6186e+00 +1.2929e+00 +3.7361e+00 -1.7555e+00 -2.8695e+00 +5.8738e-01 +7.4850e-01 +2.4344e-01
2 0 +2.711782885e+03 +2.663562885e+03 +2.663562885e+03 +1.3547e+00 -1.7876e+00 +1.8555e+00 -9.1558e-01 -2.7584e+00 +1.3605e-01 -1.2274e+00 +3.1843e+00 +2.4496e+00 -2.1388e+00
3 0 +1.741695843e+03 +1.693475843e+03 +1.693475843e+03 -7.0401e-01 -6.9483e-01 -6.4491e-01 -2.3873e+00 -3.2878e+00 +2.3050e+00 +3.7877e-01 +2.8958e+00 +2.7791e+00 -1.0976e-01
4 0 +1.197045036e+03 +1.148825036e+03 +1.148825036e+03 -2.0042e+00 +3.4497e+00 +3.5967e+00 +1.9819e+00 +1.4460e+00 -1.1623e+00 -2.5734e+00 -2.6183e-01 +1.9894e-01 +1.4359e+00
5 0 +1.085869793e+03 +1.037649793e+03 +1.037649793e+03 +3.4139e-01 +2.3720e+00 +4.2166e+00 +1.6703e+00 +2.3435e+00 -2.6596e-01 -2.3870e+00 -3.1469e-01 -1.1654e+00 +1.3569e+00
7 0 +8.582127326e+02 +8.099927326e+02 +8.099927326e+02 +6.7523e-01 +2.4525e+00 +3.8388e+00 +2.2903e+00 +1.9552e+00 +1.4689e+00 +1.8893e+00 -2.6729e+00 -2.6871e+00 -3.7393e-02
11 0 +6.185803226e+02 +5.703603226e+02 +5.703603226e+02 -7.4400e-01 +4.4278e+00 +6.9324e-01 +4.2316e+00 -2.6833e+00 -5.0100e-01 -6.6513e-01 -1.4414e-01 -3.7977e-01 +2.8752e+00
53 0 +6.117056421e+02 +5.634856421e+02 +5.634856421e+02 +2.8554e+00 +1.1806e+00 -2.1243e+00 +3.2854e+00 -3.2333e+00 +1.8378e+00 +3.6078e-01 -1.9652e+00 +2.0244e+00 -3.1850e+00
63 0 +4.708153967e+02 +4.225953967e+02 +4.225953967e+02 -7.4400e-01 +2.4528e+00 +6.9324e-01 +4.2316e+00 -2.6833e+00 -5.0100e-01 -6.6513e-01 -1.4414e-01 -8.9820e-01 +2.8752e+00
161 0 +4.348652476e+02 +3.866452476e+02 +3.866452476e+02 -1.1600e+00 -2.7348e+00 +2.2079e+00 +3.4018e+00 +2.1706e-02 +4.5223e+00 +2.9057e+00 +2.5893e+00 -4.0681e+00 +3.1014e+00
260 0 +3.486227327e+02 +3.004027327e+02 +3.004027327e+02 -1.1600e+00 -2.7348e+00 +1.0537e-01 +3.4018e+00 +2.1706e-02 +4.5223e+00 +2.9057e+00 +2.5893e+00 -4.0681e+00 +3.1014e+00
