% f evaluations | g evaluations | best noise-free fitness - Fopt (9.294000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +4.788181467e+03 +4.881121467e+03 +4.881121467e+03 -8.1137e-02 -4.0852e+00 +3.8633e+00 +2.1988e+00 +3.6546e+00 -4.3366e+00 +1.3454e+00 +3.1307e-01 -3.9189e+00 +8.9756e-01 +8.6202e-01 +2.0741e+00 -2.9735e+00 +9.4776e-01 +7.4357e-01 -9.5902e-01 +3.9173e-01 -1.1509e+00 -3.0323e+00 -7.3331e-01
2 0 +1.441149783e+03 +1.534089783e+03 +1.534089783e+03 +1.1449e+00 +2.2321e+00 -1.4830e+00 -1.0634e+00 +3.1340e-04 +3.0353e+00 +6.8552e-01 +1.6960e+00 +2.4441e+00 +6.6018e-01 -4.3505e+00 -1.1683e+00 -2.3076e+00 +2.7574e+00 +1.0164e+00 +1.6664e-01 -1.4444e+00 -2.1776e+00 +1.0926e-01 +6.6748e-01
3 0 +9.238150862e+02 +1.016755086e+03 +1.016755086e+03 +2.9840e+00 +1.5279e+00 +2.5729e+00 -4.7196e-01 +1.7208e+00 +1.7771e+00 -1.4190e+00 -1.4664e+00 +1.9462e+00 -1.4615e+00 -3.4348e+00 -2.6926e+00 -1.5717e+00 +2.2448e+00 +1.9778e-01 +2.2015e+00 +2.5597e+00 -2.5303e+00 -6.1636e-01 -2.3872e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (3.535000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +2.968810311e+03 +3.004160311e+03 +3.004160311e+03 +3.7495e+00 +1.1366e+00 +3.7290e+00 -5.8584e-01 +2.4951e+00 -2.7899e+00 +1.4634e+00 +2.3927e+00 +2.5559e+00 -2.2805e+00 -1.4999e+00 +3.8595e+00 -2.4418e-01 -5.9587e-01 -2.3830e+00 +7.7130e-01 -8.3876e-01 -1.8276e+00 -5.8012e-01 +1.9828e-01
2 0 +1.944294567e+03 +1.979644567e+03 +1.979644567e+03 +1.9826e+00 -1.7949e+00 +1.7491e+00 -1.9364e+00 -1.4937e+00 +1.9451e+00 +3.9622e-01 -3.1856e-01 +1.7873e+00 +5.8837e-01 -9.1395e-01 -1.0290e+00 -2.8546e+00 +1.4274e+00 -3.5698e+00 +7.4825e-01 +3.4147e+00 -2.3053e+00 +1.9082e+00 +2.0132e+00
6 0 +1.767231126e+03 +1.802581126e+03 +1.802581126e+03 +8.3761e-01 -4.6180e+00 -2.7293e+00 +2.0880e+00 -1.5533e+00 -2.2025e+00 +1.1147e+00 -6.4960e-01 -3.0664e-01 -3.0565e+00 -1.5653e+00 +4.0239e-02 +4.0718e-01 +1.2047e+00 +1.4790e-01 +6.8854e-01 +2.5799e-01 -1.7914e+00 +3.6058e+00 +1.2351e+00
33 0 +1.142700099e+03 +1.178050099e+03 +1.178050099e+03 -4.0407e+00 +3.2750e+00 +4.5763e+00 +4.1686e+00 -2.3687e+00 +3.9727e-01 -2.1505e+00 -4.0404e-01 +4.3776e+00 -1.0850e+00 -4.1702e+00 -1.0758e+00 +4.7112e+00 -1.9059e+00 +9.7925e-01 +4.3884e-01 +2.2330e+00 -1.6630e+00 +4.5683e+00 -3.3118e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (3.820000000000e+00) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.141667463e+03 +1.145487463e+03 +1.145487463e+03 +1.7500e+00 +1.0977e+00 +6.6786e-01 +2.6157e+00 +2.6892e+00 +6.8622e-01 -4.3141e-01 +1.0484e+00 +1.1887e+00 +2.7508e+00 +1.4058e+00 +8.7351e-01 +1.0870e-01 -7.9628e-01 -2.0250e+00 +9.8114e-02 +9.5651e-01 -1.1861e-01 +1.7675e+00 -5.0190e-01
2 0 +8.180955514e+02 +8.219155514e+02 +8.219155514e+02 +1.2843e+00 +2.3768e+00 +3.8874e+00 -1.7304e+00 +8.0139e-01 -1.0680e+00 -3.3878e-01 -2.9099e+00 -2.3617e+00 +3.3801e-01 -9.4874e-01 +4.8624e-01 +1.9884e+00 +1.5731e+00 -3.7799e+00 -1.9997e+00 -1.6126e+00 +2.2118e+00 +1.6275e+00 +5.0097e-01
154 0 +5.880465460e+02 +5.918665460e+02 +5.918665460e+02 +8.5459e-01 -9.2368e-01 +1.3470e-01 -2.6003e-01 -4.9754e-01 -7.9796e-01 +8.3343e-01 +1.5319e+00 -9.0712e-01 +1.0573e+00 -2.1528e+00 -2.0793e-01 -1.2421e+00 -1.5840e+00 +6.8077e-01 -7.0940e-01 -1.0476e+00 +2.9029e+00 -5.1368e-01 +1.0078e-01
561 0 +5.731302626e+02 +5.769502626e+02 +5.769502626e+02 +1.7231e+00 +1.4827e+00 +1.1920e-01 +5.2603e-01 +1.8095e+00 +2.0729e-01 -3.4174e-01 +7.8504e-01 +7.3536e-02 +1.7688e+00 +1.0510e+00 +9.2610e-01 -6.8789e-01 -5.8262e-01 -7.1735e-01 +3.1006e-01 +5.3311e-01 -5.2191e-01 +2.2723e+00 +3.8614e-01
% f evaluations | g evaluations | best noise-free fitness - Fopt (2.175000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.177186208e+03 +1.198936208e+03 +1.198936208e+03 +3.0168e+00 -2.8118e+00 -2.5527e+00 +1.9273e+00 +1.1501e+00 +6.6427e-01 -4.2377e+00 -3.6255e+00 -9.5100e-01 -1.4855e+00 -4.1105e+00 -6.6189e-01 +2.4272e+00 -4.4643e-02 -1.7189e+00 -1.7678e+00 +1.0882e+00 -1.1624e+00 -1.7285e+00 -5.9478e-01
4 0 +8.850209522e+02 +9.067709522e+02 +9.067709522e+02 -3.8602e+00 -2.1293e+00 +5.2284e-01 +2.7380e+00 +2.6836e-01 -9.5650e-01 +2.1545e-01 +5.6589e-01 -9.0081e-01 +6.8685e-01 -1.4527e+00 -1.5636e+00 +1.0105e+00 -2.1441e+00 -1.0536e+00 -2.0668e+00 +2.4120e-01 +1.0130e+00 -7.1916e-01 -2.5532e+00
106 0 +7.507247029e+02 +7.724747029e+02 +7.724747029e+02 +1.3985e+00 -3.5591e+00 -2.1564e+00 +3.5666e-01 -2.1607e+00 -2.5083e+00 -2.9291e+00 +9.2430e-01 -3.1604e+00 +1.7531e+00 +1.2317e+00 +2.6542e+00 +1.4716e+00 -2.5377e+00 -2.4598e-01 -7.2322e-01 -2.6529e+00 +6.6159e-01 -3.6989e+00 -2.3779e-01
107 0 +5.820423993e+02 +6.037923993e+02 +6.037923993e+02 +2.0395e+00 -3.2631e+00 -2.3134e+00 +9.7876e-01 -8.4939e-01 -1.2518e+00 -3.4474e+00 -8.7773e-01 -2.2853e+00 +4.7039e-01 -8.8414e-01 +1.3408e+00 +1.8501e+00 -1.5503e+00 -8.2938e-01 -1.1369e+00 -1.1712e+00 -6.0825e-02 -2.9185e+00 -3.7918e-01
404 0 +5.608047246e+02 +5.825547246e+02 +5.825547246e+02 +1.8458e+00 -2.1992e+00 -2.1773e+00 -9.8014e-02 -4.7450e-01 -1.5472e+00 -1.7812e+00 +8.8593e-01 -2.9254e+00 +1.5761e+00 -6.9546e-02 +2.0178e+00 +2.2371e+00 -1.1713e+00 +6.7264e-01 -1.6907e+00 -9.7074e-01 +1.1687e-01 -1.9241e+00 -1.2040e+00
608 0 +5.445310465e+02 +5.662810465e+02 +5.662810465e+02 +9.4409e-01 -3.5470e+00 -7.4508e-01 -4.6297e-01 +1.3416e+00 -9.4944e-01 -1.6140e+00 -1.4906e+00 -2.0202e+00 +1.3536e+00 -1.0178e+00 -1.7240e-02 +2.4861e+00 -1.7368e+00 +6.5070e-01 -8.0774e-01 -1.2395e+00 +7.6433e-02 -7.1715e-01 -2.0251e-01
