% f evaluations | g evaluations | best noise-free fitness - Fopt (3.590000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +2.748424422e+01 +6.338424422e+01 +6.338424422e+01 +1.7713e+00 +2.3048e-01 +9.2570e-02
4 0 +2.341183228e+01 +5.931183228e+01 +5.931183228e+01 +1.6910e+00 -3.7329e-01 +5.9052e-01
6 0 +4.956007844e+00 +4.085600784e+01 +4.085600784e+01 +2.6238e+00 +1.6805e+00 +1.6630e+00
30 0 +4.557707667e+00 +4.045770767e+01 +4.045770767e+01 +2.8033e+00 +1.6123e+00 +1.7810e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (3.137000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +5.184588988e+03 +5.215958988e+03 +5.215958988e+03 +9.2191e-01 -2.2067e+00 -6.6394e-01
2 0 +1.128754075e+02 +1.442454075e+02 +1.442454075e+02 -7.4518e-02 +1.9565e+00 +1.9999e+00
3 0 +8.867498634e+01 +1.200449863e+02 +1.200449863e+02 +5.9211e-01 -8.2875e-01 +2.1774e-01
10 0 +7.005847568e+01 +1.014284757e+02 +1.014284757e+02 +9.2191e-01 -5.3981e-01 -6.6394e-01
18 0 +4.122346958e+01 +7.259346958e+01 +7.259346958e+01 -7.4840e-02 +1.2241e+00 -3.2690e+00
25 0 +2.106451979e+01 +5.243451979e+01 +5.243451979e+01 +2.1263e+00 +2.4359e+00 -4.3268e+00
33 0 +1.497288766e+01 +4.634288766e+01 +4.634288766e+01 +1.2577e+00 +4.4877e+00 -3.7042e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (-1.000000000000e+03) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +7.099056668e+04 +6.999056668e+04 +6.999056668e+04 +9.6317e-01 +2.8738e-01 -2.5697e-01
6 0 +1.506347373e+04 +1.406347373e+04 +1.406347373e+04 -1.6508e+00 -2.4694e+00 +8.7969e-01
% f evaluations | g evaluations | best noise-free fitness - Fopt (1.319200000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.031166638e+05 +1.032485838e+05 +1.032485838e+05 -4.5026e-01 +2.8992e-02 +5.8807e-01
6 0 +1.189519066e+02 +2.508719066e+02 +2.508719066e+02 +1.8622e+00 +1.5120e+00 -3.2051e+00
28 0 +4.342390666e+01 +1.753439067e+02 +1.753439067e+02 +6.2080e-01 +3.1885e+00 -4.7433e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (5.908400000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +2.196998723e+05 +2.202907123e+05 +2.202907123e+05 -2.6321e+00 +4.0520e-01 +5.4011e-01
