% f evaluations | g evaluations | best noise-free fitness - Fopt (-1.694000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +3.978602117e+01 +2.284602117e+01 +2.284602117e+01
2 0 +3.964913426e+01 +2.270913426e+01 +2.270913426e+01
3 0 +3.528241181e+01 +1.834241181e+01 +1.834241181e+01
4 0 +3.145814157e+01 +1.451814157e+01 +1.451814157e+01
9 0 +1.977508134e+01 +2.835081345e+00 +2.835081345e+00
103 0 +1.854462785e+01 +1.604627852e+00 +1.604627852e+00
158 0 +1.687332968e+01 -6.667031835e-02 -6.667031835e-02
554 0 +1.412077628e+01 -2.819223717e+00 -2.819223717e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (1.881000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +3.689994445e+01 +5.570994445e+01 +5.570994445e+01
2 0 +3.395731160e+01 +5.276731160e+01 +5.276731160e+01
4 0 +2.012717144e+01 +3.893717144e+01 +3.893717144e+01
5 0 +1.868061109e+01 +3.749061109e+01 +3.749061109e+01
% f evaluations | g evaluations | best noise-free fitness - Fopt (2.731500000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +2.880548758e+01 +3.019554876e+02 +3.019554876e+02
3 0 +2.580009671e+01 +2.989500967e+02 +2.989500967e+02
9 0 +2.137618868e+01 +2.945261887e+02 +2.945261887e+02
54 0 +1.832074163e+01 +2.914707416e+02 +2.914707416e+02
308 0 +1.812672396e+01 +2.912767240e+02 +2.912767240e+02
404 0 +1.749967626e+01 +2.906496763e+02 +2.906496763e+02
458 0 +1.668568174e+01 +2.898356817e+02 +2.898356817e+02
506 0 +1.613572710e+01 +2.892857271e+02 +2.892857271e+02
507 0 +1.578681768e+01 +2.889368177e+02 +2.889368177e+02
714 0 +1.496976019e+01 +2.881197602e+02 +2.881197602e+02
1613 0 +1.449521389e+01 +2.876452139e+02 +2.876452139e+02
% f evaluations | g evaluations | best noise-free fitness - Fopt (3.718000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +6.388371043e+01 +1.010637104e+02 +1.010637104e+02
2 0 +6.111764631e+01 +9.829764631e+01 +9.829764631e+01
3 0 +1.891308537e+01 +5.609308537e+01 +5.609308537e+01
32 0 +1.811800794e+01 +5.529800794e+01 +5.529800794e+01
106 0 +1.754907673e+01 +5.472907673e+01 +5.472907673e+01
% f evaluations | g evaluations | best noise-free fitness - Fopt (-1.479000000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.394593948e+02 -8.440605187e+00 -8.440605187e+00
2 0 +3.668209010e+01 -1.112179099e+02 -1.112179099e+02
3 0 +3.430087473e+01 -1.135991253e+02 -1.135991253e+02
4 0 +2.654698308e+01 -1.213530169e+02 -1.213530169e+02
7 0 +2.554215437e+01 -1.223578456e+02 -1.223578456e+02
9 0 +2.105354566e+01 -1.268464543e+02 -1.268464543e+02
53 0 +1.748169962e+01 -1.304183004e+02 -1.304183004e+02
714 0 +1.639526670e+01 -1.315047333e+02 -1.315047333e+02
% f evaluations | g evaluations | best noise-free fitness - Fopt (4.817100000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +6.521891846e+01 +5.469289185e+02 +5.469289185e+02
2 0 +4.868988659e+01 +5.303998866e+02 +5.303998866e+02
33 0 +2.813314086e+01 +5.098431409e+02 +5.098431409e+02
43 0 +2.740682193e+01 +5.091168219e+02 +5.091168219e+02
49 0 +1.728147434e+01 +4.989914743e+02 +4.989914743e+02
% f evaluations | g evaluations | best noise-free fitness - Fopt (-3.646000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +4.952106814e+01 +1.306106814e+01 +1.306106814e+01
5 0 +4.188796104e+01 +5.427961043e+00 +5.427961043e+00
6 0 +3.626884529e+01 -1.911547116e-01 -1.911547116e-01
7 0 +3.117621141e+01 -5.283788592e+00 -5.283788592e+00
8 0 +2.990334199e+01 -6.556658013e+00 -6.556658013e+00
9 0 +2.351772984e+01 -1.294227016e+01 -1.294227016e+01
13 0 +2.265641047e+01 -1.380358953e+01 -1.380358953e+01
41 0 +1.658474900e+01 -1.987525100e+01 -1.987525100e+01
154 0 +1.361296522e+01 -2.284703478e+01 -2.284703478e+01
202 0 +1.331631606e+01 -2.314368394e+01 -2.314368394e+01
% f evaluations | g evaluations | best noise-free fitness - Fopt (3.920000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +3.285832089e+01 +7.205832089e+01 +7.205832089e+01
2 0 +3.065522494e+01 +6.985522494e+01 +6.985522494e+01
3 0 +2.818110892e+01 +6.738110892e+01 +6.738110892e+01
5 0 +1.946576885e+01 +5.866576885e+01 +5.866576885e+01
54 0 +1.775778484e+01 +5.695778484e+01 +5.695778484e+01
102 0 +1.708210100e+01 +5.628210100e+01 +5.628210100e+01
154 0 +1.593722065e+01 +5.513722065e+01 +5.513722065e+01
156 0 +1.486860543e+01 +5.406860543e+01 +5.406860543e+01
406 0 +1.330832208e+01 +5.250832208e+01 +5.250832208e+01
% f evaluations | g evaluations | best noise-free fitness - Fopt (-3.225000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +2.484916882e+01 -7.400831180e+00 -7.400831180e+00
6 0 +2.453427833e+01 -7.715721668e+00 -7.715721668e+00
42 0 +1.659785277e+01 -1.565214723e+01 -1.565214723e+01
1757 0 +1.629612412e+01 -1.595387588e+01 -1.595387588e+01
2410 0 +1.501307888e+01 -1.723692112e+01 -1.723692112e+01
% f evaluations | g evaluations | best noise-free fitness - Fopt (3.681200000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +4.402379869e+01 +4.121437987e+02 +4.121437987e+02
2 0 +3.687074996e+01 +4.049907500e+02 +4.049907500e+02
6 0 +3.599166807e+01 +4.041116681e+02 +4.041116681e+02
13 0 +2.547276035e+01 +3.935927604e+02 +3.935927604e+02
63 0 +2.375441995e+01 +3.918744199e+02 +3.918744199e+02
108 0 +2.095245174e+01 +3.890724517e+02 +3.890724517e+02
109 0 +2.012041284e+01 +3.882404128e+02 +3.882404128e+02
206 0 +1.859975777e+01 +3.867197578e+02 +3.867197578e+02
% f evaluations | g evaluations | best noise-free fitness - Fopt (4.739000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +2.679565305e+01 +7.418565305e+01 +7.418565305e+01
2 0 +2.378146522e+01 +7.117146522e+01 +7.117146522e+01
52 0 +2.234056322e+01 +6.973056322e+01 +6.973056322e+01
53 0 +2.175984030e+01 +6.914984030e+01 +6.914984030e+01
61 0 +2.021899851e+01 +6.760899851e+01 +6.760899851e+01
157 0 +1.812607968e+01 +6.551607968e+01 +6.551607968e+01
703 0 +1.559896930e+01 +6.298896930e+01 +6.298896930e+01
% f evaluations | g evaluations | best noise-free fitness - Fopt (-3.428900000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +4.066784435e+01 -3.022221557e+02 -3.022221557e+02
2 0 +2.216365319e+01 -3.207263468e+02 -3.207263468e+02
52 0 +2.171478577e+01 -3.211752142e+02 -3.211752142e+02
56 0 +2.064456302e+01 -3.222454370e+02 -3.222454370e+02
57 0 +1.771231896e+01 -3.251776810e+02 -3.251776810e+02
% f evaluations | g evaluations | best noise-free fitness - Fopt (9.102000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
