% f evaluations | g evaluations | best noise-free fitness - Fopt (4.078000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +7.489429922e+01 +1.156742992e+02 +1.156742992e+02 -3.3778e+00 +1.5630e+00 -3.1481e+00 -3.0935e-01 +2.9004e+00 +2.0047e+00 -1.0824e+00 +1.2756e+00 -1.4851e+00 -3.2243e-01
2 0 +7.376915995e+01 +1.145491599e+02 +1.145491599e+02 -2.8104e+00 +1.2682e+00 -3.1136e+00 -6.1557e-01 +2.8240e+00 +1.5336e+00 -7.7079e-01 +1.0871e+00 -1.1542e+00 -5.1386e-01
104 0 +7.170341990e+01 +1.124834199e+02 +1.124834199e+02 -2.5821e+00 -1.4204e+00 -8.1730e-01 +3.0939e+00 +2.5052e+00 -2.3124e+00 +2.9317e+00 +1.5045e+00 +3.5314e+00 +1.3362e+00
254 0 +6.879810466e+01 +1.095781047e+02 +1.095781047e+02 -1.1943e+00 -1.1255e+00 +2.2970e+00 -1.5613e-01 -3.5359e-01 -8.2812e-01 -3.8606e-01 -9.2797e-01 +9.8337e-01 +3.8255e-01
308 0 +6.579134526e+01 +1.065713453e+02 +1.065713453e+02 -1.7675e-01 -1.8504e+00 -3.1580e+00 +5.0896e-01 +1.0959e+00 +2.2811e+00 +2.9104e+00 -3.0400e+00 +2.4496e+00 +1.3976e+00
309 0 +6.236104199e+01 +1.031410420e+02 +1.031410420e+02 +7.1336e-01 -1.5258e+00 -2.9363e+00 -7.7718e-03 +1.1451e+00 +1.4410e+00 +2.7145e+00 -2.8754e+00 +1.9927e+00 +2.0734e+00
812 0 +5.922667260e+01 +1.000066726e+02 +1.000066726e+02 -7.9855e-01 +1.2705e+00 +7.6327e-01 +6.9513e-01 +8.6135e-01 +4.5766e-02 +5.9596e-01 +2.5533e-01 +1.1097e+00 +5.5620e-01
% f evaluations | g evaluations | best noise-free fitness - Fopt (-1.600000000000e+00) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +8.016873158e+01 +7.856873158e+01 +7.856873158e+01 +1.8948e+00 -3.1365e-01 -2.5160e+00 +1.7549e-01 -1.0531e+00 +1.9656e+00 -1.1857e+00 +1.1921e+00 +1.5208e+00 -3.1616e+00
2 0 +7.871116936e+01 +7.711116936e+01 +7.711116936e+01 +2.2929e+00 -1.9677e+00 -3.2675e+00 +3.1613e+00 +4.6069e-01 +1.6778e-01 +3.4595e+00 -6.3831e-01 -1.2042e+00 +1.0638e+00
5 0 +6.895728307e+01 +6.735728307e+01 +6.735728307e+01 +1.5822e+00 -4.0588e+00 -1.8107e+00 +2.2973e+00 +2.5743e+00 +1.0748e+00 +3.3929e+00 -1.5391e+00 -5.6525e-01 -2.4552e+00
15 0 +6.513513040e+01 +6.353513040e+01 +6.353513040e+01 +1.4900e+00 -4.6636e+00 -2.2441e+00 +2.2930e+00 +2.3100e+00 +1.0774e+00 +3.7415e+00 -2.6732e+00 -1.4002e+00 -2.2561e+00
32 0 +3.552265396e+01 +3.392265396e+01 +3.392265396e+01 +2.3153e-01 +1.6292e+00 +4.8316e+00 +3.9082e+00 +3.1310e+00 +8.1119e-01 +2.8806e+00 +1.0359e+00 +5.2953e-01 +3.4523e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (-3.708400000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +6.840828931e+01 -3.024317107e+02 -3.024317107e+02 -8.0713e-01 +1.6622e-01 +2.0757e+00 -1.7659e+00 -1.1888e-01 -1.2401e+00 -2.9441e+00 +6.7272e-01 +5.9772e-01 +4.0052e-01
53 0 +6.839710714e+01 -3.024428929e+02 -3.024428929e+02 +1.0370e+00 +1.3518e+00 +2.0080e+00 -2.0235e+00 -6.7977e-01 -1.9557e-01 -3.6021e+00 +5.1042e-01 -2.7123e-01 +4.8067e-01
54 0 +6.605567262e+01 -3.047843274e+02 -3.047843274e+02 +1.4029e+00 -4.7419e-01 +2.9953e-01 -1.6068e+00 +9.2221e-01 +1.2847e+00 -6.8661e-01 +2.8086e+00 +4.5159e-01 -6.5046e-01
159 0 +6.082806338e+01 -3.100119366e+02 -3.100119366e+02 -3.3197e-01 -6.4247e-01 +3.5096e+00 +4.3471e-01 +6.9119e-01 -2.1092e+00 -1.6092e+00 +3.7774e+00 -6.4037e-01 +1.7287e+00
202 0 +5.587382711e+01 -3.149661729e+02 -3.149661729e+02 -9.0521e-02 -3.8495e-01 +3.3466e+00 +3.7750e-01 +6.9247e-01 -2.0369e+00 -1.7759e+00 +2.7332e+00 -4.8716e-01 +1.6420e+00
303 0 +5.457100775e+01 -3.162689923e+02 -3.162689923e+02 +2.3714e-01 -6.7164e-01 +2.5627e+00 -3.7523e-02 +1.0964e+00 -1.5285e+00 -1.4635e+00 +2.6103e+00 -3.0898e-01 +5.7539e-01
461 0 +5.302995900e+01 -3.178100410e+02 -3.178100410e+02 -8.8556e-01 -1.1232e+00 +2.1195e+00 -5.1149e-01 +1.4410e+00 -2.3586e-01 -2.5138e+00 +1.9479e+00 -5.7861e-01 -6.4680e-01
764 0 +3.731277357e+01 -3.335272264e+02 -3.335272264e+02 -1.6303e-01 -3.3794e-01 +3.1261e+00 -1.4938e-01 +6.1818e-01 -8.3232e-01 -1.9067e+00 +2.4596e+00 -3.3729e-01 +1.4029e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (-3.256000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +7.931413501e+01 +4.675413501e+01 +4.675413501e+01 -4.3932e+00 +1.1787e+00 +8.1705e-01 -3.9781e+00 -8.4090e-01 +2.0203e+00 -2.0922e+00 -2.3285e-01 -3.5791e-01 -1.4525e+00
2 0 +7.397351902e+01 +4.141351902e+01 +4.141351902e+01 +1.9805e+00 +3.6653e+00 +2.3206e-01 +2.0550e+00 -3.1043e-01 +2.5308e+00 -2.4738e+00 -2.8798e+00 +4.7113e-01 -1.3281e-01
7 0 +5.455099427e+01 +2.199099427e+01 +2.199099427e+01 -4.7759e+00 +3.0437e+00 +2.4421e+00 -5.9617e-01 +2.1223e-01 +2.8427e+00 +2.2671e+00 -1.1071e+00 +8.5196e-01 -1.3006e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (5.154000000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +8.138441406e+01 +5.967844141e+02 +5.967844141e+02 -1.6749e+00 +2.1321e+00 -1.6960e+00 -1.6271e-02 +3.3522e+00 -2.4619e+00 -1.2731e+00 +7.5919e-01 +8.0611e-01 +1.4777e+00
2 0 +7.969497801e+01 +5.950949780e+02 +5.950949780e+02 -1.5493e+00 +2.3505e+00 -1.5800e+00 +7.6205e-01 +2.5405e+00 -1.6345e+00 -1.7417e+00 +1.2444e+00 +3.9616e-01 +1.3482e+00
3 0 +7.313145917e+01 +5.885314592e+02 +5.885314592e+02 -1.1613e+00 +3.0248e+00 -1.2219e+00 +3.1648e+00 +3.4704e-02 +9.1973e-01 -3.1884e+00 +2.7421e+00 -8.6938e-01 +9.4823e-01
6 0 +7.078099202e+01 +5.861809920e+02 +5.861809920e+02 -1.3351e-01 +1.5155e+00 -3.0260e-01 -3.7537e-01 +8.8997e-01 -8.2616e-01 -1.5061e+00 -5.3862e-01 +2.2101e+00 +1.5850e+00
9 0 +6.805737624e+01 +5.834573762e+02 +5.834573762e+02 +2.1944e+00 +8.3553e-01 -1.8591e+00 -1.5179e+00 +1.9825e+00 -3.1009e+00 -2.0314e-01 -1.5774e+00 -4.0436e-02 +2.6524e-01
11 0 +6.755168287e+01 +5.829516829e+02 +5.829516829e+02 -2.4491e+00 -2.8188e+00 +4.6659e+00 +2.5689e+00 +9.4596e-01 +4.5673e+00 +3.3376e-03 -1.0681e-01 +1.6265e+00 -3.8803e+00
58 0 +6.350307865e+01 +5.789030787e+02 +5.789030787e+02 -5.8937e-01 +6.6227e-01 +6.7551e-01 +2.0425e-01 +9.0099e-01 +2.3561e-01 -1.2089e+00 -4.5362e-01 +2.0952e+00 +5.0904e-01
104 0 +4.447762959e+01 +5.598776296e+02 +5.598776296e+02 +8.9853e-01 +3.6140e-01 -2.0360e-01 +1.2041e+00 -4.0667e-01 +4.2352e-01 -3.7617e-01 +3.5621e-01 +2.4357e-01 +5.9526e-01
454 0 +3.434954711e+01 +5.497495471e+02 +5.497495471e+02 +1.0369e+00 +1.0582e+00 -9.6814e-01 +2.1543e+00 +2.2375e+00 +2.5101e-01 -1.5321e+00 +4.1215e-01 +1.2198e-02 +1.3756e+00
455 0 +3.102597911e+01 +5.464259791e+02 +5.464259791e+02 +5.3465e-01 +1.0114e+00 -1.0651e+00 +1.1399e+00 +1.8786e+00 -3.5021e-01 -1.4968e+00 +8.2278e-02 +5.7663e-01 +1.4137e+00
504 0 +2.781533193e+01 +5.432153319e+02 +5.432153319e+02 +5.4362e-01 +9.8516e-01 -9.4759e-01 +1.0040e+00 +1.6996e+00 -3.2203e-01 -1.5070e+00 -2.0046e-02 +7.6436e-01 +1.4318e+00
