% f evaluations | g evaluations | best noise-free fitness - Fopt (-1.694000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.720904776e+02 +1.551504776e+02 +1.551504776e+02 -3.0002e-01 -3.5926e+00 +8.0948e-01 +9.5807e-04 -1.5321e+00 -3.4405e-01 -1.9123e+00 -9.1170e-01 -7.4104e-01 -2.8567e-01
2 0 +9.692839038e+01 +7.998839038e+01 +7.998839038e+01 +2.7985e-03 -1.8599e+00 -3.0948e+00 +5.7382e-01 -4.6299e-01 -3.1467e+00 -2.1253e+00 +1.5525e+00 +1.0546e+00 +4.8792e-01
3 0 +7.002446090e+01 +5.308446090e+01 +5.308446090e+01 -2.9192e-01 +3.4210e+00 -2.3224e+00 -2.5124e+00 -2.8782e+00 -1.8295e+00 -2.9916e+00 -1.8554e+00 -2.3774e+00 +8.0692e-01
6 0 +6.102171551e+01 +4.408171551e+01 +4.408171551e+01 -1.1963e+00 -1.4284e+00 +2.1919e+00 +1.2855e+00 -3.6647e-01 -1.8042e-01 +3.8694e-02 -1.6131e+00 -1.1056e+00 -4.9519e-01
7 0 +3.414897218e+01 +1.720897218e+01 +1.720897218e+01 +2.4325e+00 -3.9201e+00 +2.4574e+00 -1.7387e-01 +3.6009e+00 +9.4706e-01 +1.2067e+00 +1.8066e+00 -2.4479e+00 -1.7816e+00
19 0 +2.823051186e+01 +1.129051186e+01 +1.129051186e+01 +3.8639e+00 +1.4034e+00 +6.9010e-01 +1.3856e+00 +1.0759e+00 -3.0074e+00 -3.7707e-01 +3.6929e+00 +1.5583e+00 +2.2060e+00
21 0 +2.194037340e+01 +5.000373398e+00 +5.000373398e+00 +1.0914e+00 +1.2222e+00 -4.0476e+00 -3.3340e-03 +1.4962e+00 +1.9466e+00 -1.4757e-01 +1.4377e-02 -3.8036e+00 -3.8699e+00
29 0 +1.836214852e+01 +1.422148519e+00 +1.422148519e+00 +9.0116e-01 +2.9358e+00 +1.4628e+00 -3.7152e+00 +1.3238e+00 -4.9203e+00 +1.4299e+00 +1.3265e+00 +1.1379e+00 -4.5277e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (1.881000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +2.139086428e+01 +4.020086428e+01 +4.020086428e+01 +2.9333e+00 -4.4843e+00 -1.5764e+00 -9.5759e-01 -4.2084e+00 +3.1763e-01 -1.9971e+00 -1.3057e+00 +8.9305e-01 +9.4360e-01
2 0 +9.620533317e+00 +2.843053332e+01 +2.843053332e+01 -2.9869e+00 +1.4339e+00 +1.8515e+00 -1.4045e+00 -3.7281e-02 -3.0109e+00 +9.5223e-01 +1.1862e+00 +1.1663e+00 +1.2925e+00
3 0 +8.217705884e+00 +2.702770588e+01 +2.702770588e+01 -2.8012e+00 +1.2274e+00 +1.4613e+00 -1.6546e+00 -1.6890e-01 -3.0825e+00 +4.6355e-01 +1.4122e+00 +1.3824e+00 +1.1525e+00
53 0 +7.743416289e+00 +2.655341629e+01 +2.655341629e+01 -1.0112e+00 +1.2325e+00 +1.4718e+00 -1.8995e+00 +1.3647e-01 -1.1624e+00 +7.3690e-01 +1.3802e+00 +9.3222e-01 +1.3375e+00
54 0 +6.669040127e+00 +2.547904013e+01 +2.547904013e+01 -1.5892e+00 -2.0021e-01 +1.0817e-01 +6.3015e-01 +9.9919e-01 -2.5190e+00 -3.5426e-01 -1.0246e+00 +1.6488e+00 +2.4717e+00
55 0 +6.299123057e+00 +2.510912306e+01 +2.510912306e+01 -1.1534e+00 -7.0972e-01 -4.3539e-01 +1.2646e+00 +1.3224e+00 -2.3657e+00 -7.6162e-01 -1.7139e+00 +1.7992e+00 +2.8394e+00
103 0 +5.103003927e+00 +2.391300393e+01 +2.391300393e+01 -8.2948e-01 +1.2840e+00 -6.0521e-01 +8.0128e-01 -7.7492e-01 -3.0726e+00 +7.1207e-01 +5.3613e-01 +1.2667e-01 +1.7667e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (2.731500000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +2.122344771e+01 +2.943734477e+02 +2.943734477e+02 -4.0557e+00 +9.7527e-01 -4.6297e+00 -3.1177e+00 -3.7992e-01 -1.4936e+00 -1.0338e+00 -3.8973e-01 -5.6021e-01 +1.6801e+00
2 0 +8.700222679e+00 +2.818502227e+02 +2.818502227e+02 -2.4040e+00 +1.9325e+00 +2.2609e-01 +8.9738e-01 +2.3312e+00 -1.1237e+00 +1.8756e+00 -3.7163e+00 +1.3960e+00 -6.8739e-01
57 0 +8.328843041e+00 +2.814788430e+02 +2.814788430e+02 -2.3128e+00 +1.8694e+00 +2.6727e-01 +9.3505e-01 +2.3507e+00 -9.0744e-01 +1.9215e+00 -3.5318e+00 +1.5072e+00 -7.4382e-01
259 0 +6.935995847e+00 +2.800859958e+02 +2.800859958e+02 -1.6865e+00 +8.7895e-01 -1.5651e+00 -4.8240e-01 +3.4542e-01 -2.5171e+00 +1.3943e-01 -8.0791e-01 -6.6237e-01 +1.2256e+00
454 0 +6.489993333e+00 +2.796399933e+02 +2.796399933e+02 -3.0344e+00 +6.3810e-01 -2.5512e+00 -1.2876e+00 +5.6551e-02 -2.1656e+00 -6.8382e-01 -1.2434e+00 -6.8382e-01 +9.7990e-01
510 0 +6.151235282e+00 +2.793012353e+02 +2.793012353e+02 -3.5662e+00 +1.0010e+00 -3.4471e+00 -8.6553e-02 +7.9300e-02 -1.6341e+00 -5.7388e-01 -1.0389e+00 -3.5065e-01 +1.1905e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (3.718000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.793451090e+01 +5.511451090e+01 +5.511451090e+01 +9.1275e-01 -1.2920e+00 -2.6660e+00 +4.1046e-01 -8.7152e-01 -1.3931e-01 -1.8973e+00 -2.3586e+00 +3.1845e+00 +1.0021e+00
4 0 +1.559846269e+01 +5.277846269e+01 +5.277846269e+01 +3.1689e+00 -1.5121e+00 -5.3758e-01 +7.0639e-01 -2.3919e-01 -5.4339e-01 +7.1075e-01 -2.3755e+00 -2.0884e+00 +2.0427e+00
