% f evaluations | g evaluations | best noise-free fitness - Fopt (1.000000000000e+03) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +3.501836528e+03 +4.501836528e+03 +4.501836528e+03
3 0 +3.426824388e+03 +4.426824388e+03 +4.426824388e+03
4 0 +2.423373601e+03 +3.423373601e+03 +3.423373601e+03
% f evaluations | g evaluations | best noise-free fitness - Fopt (7.003000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +4.693816476e+03 +4.763846476e+03 +4.763846476e+03
2 0 +4.064584040e+03 +4.134614040e+03 +4.134614040e+03
4 0 +1.863634222e+03 +1.933664222e+03 +1.933664222e+03
6 0 +1.668197429e+03 +1.738227429e+03 +1.738227429e+03
56 0 +1.491706036e+03 +1.561736036e+03 +1.561736036e+03
% f evaluations | g evaluations | best noise-free fitness - Fopt (-4.822000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +3.301198092e+03 +3.252978092e+03 +3.252978092e+03
2 0 +2.903850728e+03 +2.855630728e+03 +2.855630728e+03
4 0 +1.887985043e+03 +1.839765043e+03 +1.839765043e+03
58 0 +1.860069044e+03 +1.811849044e+03 +1.811849044e+03
108 0 +1.588896552e+03 +1.540676552e+03 +1.540676552e+03
214 0 +1.535552711e+03 +1.487332711e+03 +1.487332711e+03
360 0 +1.483419454e+03 +1.435199454e+03 +1.435199454e+03
% f evaluations | g evaluations | best noise-free fitness - Fopt (2.547000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +5.438065704e+03 +5.463535704e+03 +5.463535704e+03
2 0 +3.299398841e+03 +3.324868841e+03 +3.324868841e+03
4 0 +3.171248591e+03 +3.196718591e+03 +3.196718591e+03
5 0 +2.587869845e+03 +2.613339845e+03 +2.613339845e+03
9 0 +2.358870299e+03 +2.384340299e+03 +2.384340299e+03
64 0 +2.314378994e+03 +2.339848994e+03 +2.339848994e+03
256 0 +2.204254144e+03 +2.229724144e+03 +2.229724144e+03
% f evaluations | g evaluations | best noise-free fitness - Fopt (-1.008100000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +2.964978532e+03 +2.864168532e+03 +2.864168532e+03
7 0 +1.944907822e+03 +1.844097822e+03 +1.844097822e+03
28 0 +1.561437644e+03 +1.460627644e+03 +1.460627644e+03
302 0 +1.524569180e+03 +1.423759180e+03 +1.423759180e+03
352 0 +1.497710755e+03 +1.396900755e+03 +1.396900755e+03
904 0 +1.478085357e+03 +1.377275357e+03 +1.377275357e+03
% f evaluations | g evaluations | best noise-free fitness - Fopt (-3.531300000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +2.450725051e+03 +2.097595051e+03 +2.097595051e+03
6 0 +2.220809433e+03 +1.867679433e+03 +1.867679433e+03
253 0 +2.110763879e+03 +1.757633879e+03 +1.757633879e+03
654 0 +1.994235992e+03 +1.641105992e+03 +1.641105992e+03
1502 0 +1.946897973e+03 +1.593767973e+03 +1.593767973e+03
1556 0 +1.888487118e+03 +1.535357118e+03 +1.535357118e+03
% f evaluations | g evaluations | best noise-free fitness - Fopt (8.716000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +3.245302841e+03 +3.332462841e+03 +3.332462841e+03
2 0 +2.385257273e+03 +2.472417273e+03 +2.472417273e+03
13 0 +2.306204144e+03 +2.393364144e+03 +2.393364144e+03
31 0 +2.271391566e+03 +2.358551566e+03 +2.358551566e+03
% f evaluations | g evaluations | best noise-free fitness - Fopt (-3.475000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +5.911784024e+03 +5.877034024e+03 +5.877034024e+03
2 0 +3.604078519e+03 +3.569328519e+03 +3.569328519e+03
3 0 +3.070496582e+03 +3.035746582e+03 +3.035746582e+03
5 0 +2.143743053e+03 +2.108993053e+03 +2.108993053e+03
163 0 +2.124585975e+03 +2.089835975e+03 +2.089835975e+03
464 0 +2.050166482e+03 +2.015416482e+03 +2.015416482e+03
606 0 +1.924040546e+03 +1.889290546e+03 +1.889290546e+03
% f evaluations | g evaluations | best noise-free fitness - Fopt (-1.000000000000e+03) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.913957280e+03 +9.139572803e+02 +9.139572803e+02
4 0 +1.803684848e+03 +8.036848477e+02 +8.036848477e+02
53 0 +1.753179701e+03 +7.531797013e+02 +7.531797013e+02
58 0 +1.436768984e+03 +4.367689839e+02 +4.367689839e+02
104 0 +1.360913916e+03 +3.609139159e+02 +3.609139159e+02
152 0 +1.222236446e+03 +2.222364460e+02 +2.222364460e+02
% f evaluations | g evaluations | best noise-free fitness - Fopt (-9.247000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +3.226873775e+03 +3.134403775e+03 +3.134403775e+03
2 0 +3.029199334e+03 +2.936729334e+03 +2.936729334e+03
3 0 +2.694152594e+03 +2.601682594e+03 +2.601682594e+03
4 0 +1.691064434e+03 +1.598594434e+03 +1.598594434e+03
56 0 +1.604538953e+03 +1.512068953e+03 +1.512068953e+03
103 0 +1.389740390e+03 +1.297270390e+03 +1.297270390e+03
% f evaluations | g evaluations | best noise-free fitness - Fopt (-2.153000000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +2.289597564e+03 +2.074297564e+03 +2.074297564e+03
11 0 +2.148369536e+03 +1.933069536e+03 +1.933069536e+03
