% f evaluations | g evaluations | best noise-free fitness - Fopt (-9.210000000000e+00) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +6.950207322e+02 +6.858107322e+02 +6.858107322e+02
12 0 +6.897169808e+02 +6.805069808e+02 +6.805069808e+02
15 0 +6.527954028e+02 +6.435854028e+02 +6.435854028e+02
33 0 +5.888576154e+02 +5.796476154e+02 +5.796476154e+02
% f evaluations | g evaluations | best noise-free fitness - Fopt (6.559900000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +7.904348647e+02 +1.446424865e+03 +1.446424865e+03
3 0 +6.407663116e+02 +1.296756312e+03 +1.296756312e+03
10 0 +6.267110098e+02 +1.282701010e+03 +1.282701010e+03
22 0 +5.884216959e+02 +1.244411696e+03 +1.244411696e+03
% f evaluations | g evaluations | best noise-free fitness - Fopt (6.671000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +7.458840356e+02 +8.125940356e+02 +8.125940356e+02
5 0 +7.275949889e+02 +7.943049889e+02 +7.943049889e+02
6 0 +6.862799826e+02 +7.529899826e+02 +7.529899826e+02
10 0 +6.744131302e+02 +7.411231302e+02 +7.411231302e+02
13 0 +6.328966936e+02 +6.996066936e+02 +6.996066936e+02
31 0 +6.308184878e+02 +6.975284878e+02 +6.975284878e+02
% f evaluations | g evaluations | best noise-free fitness - Fopt (9.416700000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +7.312795860e+02 +1.672949586e+03 +1.672949586e+03
15 0 +6.454924262e+02 +1.587162426e+03 +1.587162426e+03
% f evaluations | g evaluations | best noise-free fitness - Fopt (-3.745000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +7.458140060e+02 +7.083640060e+02 +7.083640060e+02
17 0 +6.522566306e+02 +6.148066306e+02 +6.148066306e+02
48 0 +5.981423476e+02 +5.606923476e+02 +5.606923476e+02
% f evaluations | g evaluations | best noise-free fitness - Fopt (-6.639000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
