% f evaluations | g evaluations | best noise-free fitness - Fopt (-6.211100000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +9.076793097e+08 +9.076786886e+08 +9.076786886e+08
2 0 +6.664909289e+08 +6.664903078e+08 +6.664903078e+08
3 0 +5.029156245e+08 +5.029150034e+08 +5.029150034e+08
5 0 +4.221272937e+08 +4.221266726e+08 +4.221266726e+08
9 0 +4.000865509e+08 +4.000859298e+08 +4.000859298e+08
52 0 +3.240225751e+08 +3.240219540e+08 +3.240219540e+08
155 0 +2.766055403e+08 +2.766049192e+08 +2.766049192e+08
208 0 +2.559910222e+08 +2.559904011e+08 +2.559904011e+08
% f evaluations | g evaluations | best noise-free fitness - Fopt (-2.548200000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.638962684e+09 +1.638962429e+09 +1.638962429e+09
6 0 +1.510458657e+09 +1.510458403e+09 +1.510458403e+09
8 0 +1.341206573e+09 +1.341206318e+09 +1.341206318e+09
25 0 +1.178332704e+09 +1.178332449e+09 +1.178332449e+09
46 0 +1.087276718e+09 +1.087276463e+09 +1.087276463e+09
152 0 +8.066624079e+08 +8.066621530e+08 +8.066621530e+08
153 0 +6.572799123e+08 +6.572796575e+08 +6.572796575e+08
504 0 +6.416351578e+08 +6.416349030e+08 +6.416349030e+08
654 0 +3.656403854e+08 +3.656401306e+08 +3.656401306e+08
852 0 +3.408628757e+08 +3.408626209e+08 +3.408626209e+08
% f evaluations | g evaluations | best noise-free fitness - Fopt (5.661000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.285630204e+09 +1.285630260e+09 +1.285630260e+09
2 0 +1.252471765e+09 +1.252471822e+09 +1.252471822e+09
4 0 +5.849197399e+08 +5.849197965e+08 +5.849197965e+08
102 0 +4.797145457e+08 +4.797146023e+08 +4.797146023e+08
104 0 +3.147695651e+08 +3.147696217e+08 +3.147696217e+08
152 0 +3.006500582e+08 +3.006501148e+08 +3.006501148e+08
207 0 +2.876046895e+08 +2.876047461e+08 +2.876047461e+08
308 0 +2.817365115e+08 +2.817365681e+08 +2.817365681e+08
% f evaluations | g evaluations | best noise-free fitness - Fopt (-1.810000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.998091848e+09 +1.998091829e+09 +1.998091829e+09
3 0 +1.484902620e+09 +1.484902602e+09 +1.484902602e+09
4 0 +1.425533886e+09 +1.425533868e+09 +1.425533868e+09
6 0 +8.388552079e+08 +8.388551898e+08 +8.388551898e+08
10 0 +7.479792149e+08 +7.479791968e+08 +7.479791968e+08
24 0 +6.772957773e+08 +6.772957592e+08 +6.772957592e+08
108 0 +5.151270126e+08 +5.151269945e+08 +5.151269945e+08
109 0 +4.285952386e+08 +4.285952205e+08 +4.285952205e+08
153 0 +3.569101088e+08 +3.569100907e+08 +3.569100907e+08
208 0 +3.426927876e+08 +3.426927695e+08 +3.426927695e+08
1114 0 +3.312871140e+08 +3.312870959e+08 +3.312870959e+08
% f evaluations | g evaluations | best noise-free fitness - Fopt (3.777000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +5.948312259e+08 +5.948312637e+08 +5.948312637e+08
2 0 +5.246751155e+08 +5.246751533e+08 +5.246751533e+08
4 0 +4.253154465e+08 +4.253154843e+08 +4.253154843e+08
5 0 +2.811903187e+08 +2.811903565e+08 +2.811903565e+08
108 0 +2.692392843e+08 +2.692393221e+08 +2.692393221e+08
202 0 +2.453293882e+08 +2.453294260e+08 +2.453294260e+08
206 0 +2.067286808e+08 +2.067287185e+08 +2.067287185e+08
661 0 +2.041449176e+08 +2.041449554e+08 +2.041449554e+08
% f evaluations | g evaluations | best noise-free fitness - Fopt (-6.325500000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +3.133542878e+09 +3.133542246e+09 +3.133542246e+09
2 0 +8.173075795e+08 +8.173069470e+08 +8.173069470e+08
104 0 +6.566962821e+08 +6.566956496e+08 +6.566956496e+08
