% f evaluations | g evaluations | best noise-free fitness - Fopt (-4.620900000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +2.764757134e+03 +2.302667134e+03 +2.302667134e+03
11 0 +2.758502641e+03 +2.296412641e+03 +2.296412641e+03
102 0 +2.729546388e+03 +2.267456388e+03 +2.267456388e+03
155 0 +2.437968000e+03 +1.975878000e+03 +1.975878000e+03
156 0 +2.290577174e+03 +1.828487174e+03 +1.828487174e+03
158 0 +1.650335745e+03 +1.188245745e+03 +1.188245745e+03
304 0 +1.493439586e+03 +1.031349586e+03 +1.031349586e+03
654 0 +1.467979364e+03 +1.005889364e+03 +1.005889364e+03
704 0 +1.438694830e+03 +9.766048301e+02 +9.766048301e+02
% f evaluations | g evaluations | best noise-free fitness - Fopt (7.766000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +7.844615477e+03 +7.922275477e+03 +7.922275477e+03
2 0 +3.513899592e+03 +3.591559592e+03 +3.591559592e+03
3 0 +2.849466820e+03 +2.927126820e+03 +2.927126820e+03
5 0 +2.027795188e+03 +2.105455188e+03 +2.105455188e+03
57 0 +1.641362349e+03 +1.719022349e+03 +1.719022349e+03
% f evaluations | g evaluations | best noise-free fitness - Fopt (1.156800000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +4.143460712e+03 +4.259140712e+03 +4.259140712e+03
4 0 +2.645279314e+03 +2.760959314e+03 +2.760959314e+03
52 0 +1.871355069e+03 +1.987035069e+03 +1.987035069e+03
53 0 +1.751269976e+03 +1.866949976e+03 +1.866949976e+03
406 0 +1.568181105e+03 +1.683861105e+03 +1.683861105e+03
456 0 +1.516497447e+03 +1.632177447e+03 +1.632177447e+03
457 0 +1.505804110e+03 +1.621484110e+03 +1.621484110e+03
505 0 +1.442734929e+03 +1.558414929e+03 +1.558414929e+03
% f evaluations | g evaluations | best noise-free fitness - Fopt (-3.710000000000e+00) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +4.971138894e+03 +4.967428894e+03 +4.967428894e+03
2 0 +3.830100721e+03 +3.826390721e+03 +3.826390721e+03
4 0 +3.335035919e+03 +3.331325919e+03 +3.331325919e+03
8 0 +2.369555788e+03 +2.365845788e+03 +2.365845788e+03
53 0 +2.304590494e+03 +2.300880494e+03 +2.300880494e+03
56 0 +1.912082499e+03 +1.908372499e+03 +1.908372499e+03
57 0 +1.703803376e+03 +1.700093376e+03 +1.700093376e+03
109 0 +1.505089455e+03 +1.501379455e+03 +1.501379455e+03
352 0 +1.439154112e+03 +1.435444112e+03 +1.435444112e+03
402 0 +1.391921394e+03 +1.388211394e+03 +1.388211394e+03
453 0 +1.317406596e+03 +1.313696596e+03 +1.313696596e+03
814 0 +1.277133369e+03 +1.273423369e+03 +1.273423369e+03
913 0 +1.242658556e+03 +1.238948556e+03 +1.238948556e+03
1253 0 +1.145977461e+03 +1.142267461e+03 +1.142267461e+03
% f evaluations | g evaluations | best noise-free fitness - Fopt (1.321800000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +6.400856940e+03 +6.533036940e+03 +6.533036940e+03
8 0 +3.050979851e+03 +3.183159851e+03 +3.183159851e+03
102 0 +2.196719897e+03 +2.328899897e+03 +2.328899897e+03
