% f evaluations | g evaluations | best noise-free fitness - Fopt (-4.620900000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +9.444468723e+01 -3.676453128e+02 -3.676453128e+02 -7.4400e-01 +7.3387e-01 -2.2820e-01
2 0 +7.630692647e+01 -3.857830735e+02 -3.857830735e+02 -1.7606e+00 -1.2871e+00 +2.2066e+00
11 0 +6.531091083e+01 -3.967790892e+02 -3.967790892e+02 +9.5958e-01 +2.4395e+00 +9.4833e-01
12 0 +6.211130953e+01 -3.999786905e+02 -3.999786905e+02 -4.0155e+00 +9.7850e-02 +1.5831e+00
61 0 +3.242105606e+01 -4.296689439e+02 -4.296689439e+02 -7.2176e-01 +1.5643e-01 +2.2157e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (7.766000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +4.478177577e+01 +1.224417758e+02 +1.224417758e+02 +1.1937e+00 -5.7969e-01 +6.6379e-01
209 0 +1.683885770e+01 +9.449885770e+01 +9.449885770e+01 +7.0818e-01 -3.0876e-01 +9.2035e-01
% f evaluations | g evaluations | best noise-free fitness - Fopt (1.156800000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +4.757478817e+01 +1.632547882e+02 +1.632547882e+02 -1.5159e+00 -4.6571e-01 +2.9249e-01
3 0 +4.600673285e+01 +1.616867329e+02 +1.616867329e+02 -8.0933e-02 -5.8501e-01 +5.8565e-02
4 0 +4.213801189e+01 +1.578180119e+02 +1.578180119e+02 +6.6699e-01 -5.0762e-01 +4.9756e-02
5 0 +1.874410350e+01 +1.344241035e+02 +1.344241035e+02 +2.0321e+00 -5.3383e-01 -1.0204e-01
% f evaluations | g evaluations | best noise-free fitness - Fopt (-3.710000000000e+00) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.204182530e+02 +1.167082530e+02 +1.167082530e+02 +1.7374e-01 +4.6115e-02 -8.8164e-01
3 0 +5.516194542e+01 +5.145194542e+01 +5.145194542e+01 +2.5972e-02 -4.6823e-01 -3.5057e-02
% f evaluations | g evaluations | best noise-free fitness - Fopt (1.321800000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +2.739493649e+02 +4.061293649e+02 +4.061293649e+02 -1.0054e+00 +2.2541e-02 -1.3613e+00
2 0 +2.085717440e+02 +3.407517440e+02 +3.407517440e+02 -2.4947e+00 -2.5749e+00 +3.7108e-01
5 0 +1.264230003e+02 +2.586030003e+02 +2.586030003e+02 -6.1875e-01 -2.9908e+00 +2.6121e+00
15 0 +8.866246774e+01 +2.208424677e+02 +2.208424677e+02 +1.6384e+00 +3.9174e+00 +1.7370e+00
18 0 +8.135107114e+01 +2.135310711e+02 +2.135310711e+02 +1.7457e+00 +4.7554e+00 +1.9743e+00
162 0 +6.851405125e+01 +2.006940512e+02 +2.006940512e+02 +1.6384e+00 +1.2362e+00 +1.7370e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (-3.930000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +2.154138533e+02 +1.761138533e+02 +1.761138533e+02 +1.7373e-01 +6.7441e-01 -1.8139e+00
3 0 +1.625502754e+02 +1.232502754e+02 +1.232502754e+02 -5.5091e-01 +1.5549e+00 -1.0760e+00
4 0 +9.684768293e+01 +5.754768293e+01 +5.754768293e+01 -1.1605e+00 -1.8523e+00 -3.2323e-01
7 0 +8.415106105e+01 +4.485106105e+01 +4.485106105e+01 -2.0445e+00 -9.4388e-01 +1.1003e+00
54 0 +7.077032258e+01 +3.147032258e+01 +3.147032258e+01 -2.0304e+00 -1.7222e-01 +1.2102e+00
205 0 +5.439704063e+01 +1.509704063e+01 +1.509704063e+01 -1.5603e+00 +2.3543e-01 +1.9583e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (4.296000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.064714412e+02 +1.494314412e+02 +1.494314412e+02 -9.1481e-01 -1.6623e+00 +5.3223e-01
2 0 +6.936373761e+01 +1.123237376e+02 +1.123237376e+02 -2.0243e+00 +1.5915e+00 +1.9411e+00
209 0 +2.496709889e+01 +6.792709889e+01 +6.792709889e+01 +4.4384e-02 +1.1664e+00 +2.7317e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (2.842200000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +4.417712451e+01 +3.283971245e+02 +3.283971245e+02 -7.2485e-01 +7.8297e-01 +4.7976e-01
7 0 +4.387392195e+01 +3.280939219e+02 +3.280939219e+02 -1.6840e-01 +1.1243e+00 +3.8180e-01
22 0 +3.875873312e+01 +3.229787331e+02 +3.229787331e+02 +3.0502e-01 +1.4146e+00 +2.9846e-01
56 0 +3.414534945e+01 +3.183653494e+02 +3.183653494e+02 -5.3710e-01 +8.5185e-01 +3.7251e-01
64 0 +3.286953240e+01 +3.170895324e+02 +3.170895324e+02 -1.6840e-01 +5.8446e-01 +3.8180e-01
156 0 +2.229960750e+01 +3.065196075e+02 +3.065196075e+02 -1.9383e-01 +3.5568e-01 +3.8109e-01
% f evaluations | g evaluations | best noise-free fitness - Fopt (-3.217000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +4.284148090e+01 +1.067148090e+01 +1.067148090e+01 -4.1603e-01 +5.5127e-02 +7.8889e-02
53 0 +4.274793424e+01 +1.057793424e+01 +1.057793424e+01 -3.5971e-01 -3.4610e-01 -6.9634e-01
152 0 +4.149783237e+01 +9.327832370e+00 +9.327832370e+00 -4.6957e-01 -3.6891e-01 -6.4778e-02
% f evaluations | g evaluations | best noise-free fitness - Fopt (-5.858000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +3.662595304e+02 +3.076795304e+02 +3.076795304e+02 +1.3488e+00 +2.3953e-01 +1.5124e+00
4 0 +9.011138570e+01 +3.153138570e+01 +3.153138570e+01 -9.7321e-01 -1.6993e+00 -9.2277e-01
28 0 +8.387729943e+01 +2.529729943e+01 +2.529729943e+01 -6.1093e-01 -2.3017e+00 -1.2046e+00
32 0 +6.443460660e+01 +5.854606600e+00 +5.854606600e+00 -8.1178e-01 -4.1165e+00 -4.8161e-01
58 0 +4.238865446e+01 -1.619134554e+01 -1.619134554e+01 +1.2490e+00 -3.0167e-01 +9.4761e-01
% f evaluations | g evaluations | best noise-free fitness - Fopt (-6.049200000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +6.752147071e+01 -5.373985293e+02 -5.373985293e+02 -1.0412e+00 +3.1533e-03 +1.0163e-01
103 0 +5.111922082e+01 -5.538007792e+02 -5.538007792e+02 -2.6846e+00 +6.4607e-01 +1.7997e+00
106 0 +4.974730618e+01 -5.551726938e+02 -5.551726938e+02 -2.3189e+00 +4.3015e-01 +1.7632e+00
107 0 +4.199049203e+01 -5.629295080e+02 -5.629295080e+02 -2.0004e+00 +3.2371e-01 +1.3491e+00
109 0 +3.291546114e+01 -5.720045389e+02 -5.720045389e+02 +1.7221e-02 -5.3527e-01 +6.0772e-01
% f evaluations | g evaluations | best noise-free fitness - Fopt (1.337000000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +7.942286463e+01 +2.131228646e+02 +2.131228646e+02 +1.1597e+00 -3.5647e-01 -6.9246e-01
4 0 +6.578675481e+01 +1.994867548e+02 +1.994867548e+02 +1.9561e+00 -4.4228e-01 -4.7701e-01
8 0 +4.110182018e+01 +1.748018202e+02 +1.748018202e+02 -7.7683e-01 +2.1603e+00 +4.0745e-01
54 0 +3.838442176e+01 +1.720844218e+02 +1.720844218e+02 +6.6818e-01 +1.3371e+00 +5.0564e-01
56 0 +2.453935289e+01 +1.582393529e+02 +1.582393529e+02 +2.3808e+00 -4.8803e-01 -3.6212e-01
261 0 +2.128511999e+01 +1.549851200e+02 +1.549851200e+02 +5.6685e-01 +1.5934e+00 -2.5083e-01
% f evaluations | g evaluations | best noise-free fitness - Fopt (-2.098000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +6.626234955e+01 +4.528234955e+01 +4.528234955e+01 -9.6704e-02 -1.0038e+00 -8.0590e-01
2 0 +6.210182736e+01 +4.112182736e+01 +4.112182736e+01 -2.9086e+00 +1.5058e+00 -6.0164e-01
5 0 +4.412527296e+01 +2.314527296e+01 +2.314527296e+01 -9.4447e-01 -4.7590e-01 -6.5741e-01
56 0 +3.878546251e+01 +1.780546251e+01 +1.780546251e+01 -9.2492e-01 -4.4937e-01 -7.1302e-01
257 0 +3.550775230e+01 +1.452775230e+01 +1.452775230e+01 -1.0804e+00 +3.1911e-01 -7.3494e-01
% f evaluations | g evaluations | best noise-free fitness - Fopt (1.353300000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +2.105211978e+01 +1.563821198e+02 +1.563821198e+02 +5.1580e-01 -7.4933e-01 +2.3685e-01
9 0 +2.100665260e+01 +1.563366526e+02 +1.563366526e+02 +4.9607e-01 -7.4447e-01 +2.3554e-01
% f evaluations | g evaluations | best noise-free fitness - Fopt (4.066000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +2.387747780e+02 +2.794347780e+02 +2.794347780e+02 +2.0230e+00 -2.1438e-01 -8.7812e-01
4 0 +2.056542459e+02 +2.463142459e+02 +2.463142459e+02 +1.5345e+00 -1.4940e+00 +2.6431e-01
5 0 +6.076007925e+01 +1.014200793e+02 +1.014200793e+02 +2.8654e+00 -1.1096e+00 +2.1326e+00
8 0 +5.090600654e+01 +9.156600654e+01 +9.156600654e+01 +1.3052e+00 +1.0420e+00 +2.5063e+00
15 0 +3.809256332e+01 +7.875256332e+01 +7.875256332e+01 +2.9099e+00 +2.0723e+00 +2.9159e+00
