% f evaluations | g evaluations | best noise-free fitness - Fopt (-2.098800000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +5.504835856e+06 +5.504625976e+06 +5.504625976e+06 -1.1440e+00 -1.0661e+00 +1.1395e+00
2 0 +3.444436699e+06 +3.444226819e+06 +3.444226819e+06 -7.6935e-01 +2.4950e-01 +1.7862e+00
10 0 +2.034862364e+06 +2.034652484e+06 +2.034652484e+06 -1.5383e+00 -3.8565e+00 +4.9719e+00
14 0 +3.549092912e+04 +3.528104912e+04 +3.528104912e+04 +7.5518e-01 +2.0344e+00 +3.7353e+00
30 0 +2.117625307e+04 +2.096637307e+04 +2.096637307e+04 +3.2995e+00 +3.5666e+00 +3.4446e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (-9.209000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +5.118159604e+05 +5.117238704e+05 +5.117238704e+05 -1.1687e+00 -3.8019e-01 +8.2375e-01
17 0 +9.998998901e+04 +9.989789901e+04 +9.989789901e+04 -3.7670e+00 -2.0291e+00 +3.6591e-01
153 0 +7.390077205e+04 +7.380868205e+04 +7.380868205e+04 +1.1362e+00 -2.4092e+00 +3.1316e-01
204 0 +4.201373750e+03 +4.109283750e+03 +4.109283750e+03 +3.0252e-01 +9.9149e-01 +5.8080e-02
% f evaluations | g evaluations | best noise-free fitness - Fopt (-8.789000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +4.204605297e+05 +4.203726397e+05 +4.203726397e+05 +1.6851e+00 -3.7288e-01 +5.5478e-01
8 0 +6.084124362e+04 +6.075335362e+04 +6.075335362e+04 -1.2838e+00 -2.2659e+00 +1.4211e+00
31 0 +1.175855715e+04 +1.167066715e+04 +1.167066715e+04 -4.1822e-01 +3.7766e+00 +1.3504e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (3.201900000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +5.671679212e+06 +5.671999402e+06 +5.671999402e+06 +1.3446e+00 +4.4986e-01 -1.0505e+00
2 0 +5.564807788e+06 +5.565127978e+06 +5.565127978e+06 -1.1925e+00 -2.9313e+00 +3.6423e+00
3 0 +4.267260222e+06 +4.267580412e+06 +4.267580412e+06 -1.1381e+00 -2.6637e+00 +3.4501e+00
4 0 +2.161356843e+05 +2.164558743e+05 +2.164558743e+05 -2.3010e+00 +3.1764e-01 +9.5407e-01
6 0 +1.443072771e+05 +1.446274671e+05 +1.446274671e+05 -2.0236e+00 -2.3592e-01 +1.0414e+00
7 0 +4.543475983e+03 +4.863665983e+03 +4.863665983e+03 -1.5611e+00 -9.7484e-01 +1.3546e+00
9 0 +2.675326424e+03 +2.995516424e+03 +2.995516424e+03 -1.2405e+00 -6.0732e-01 +1.3965e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (-1.042400000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +2.541141617e+06 +2.541037377e+06 +2.541037377e+06 -8.4997e-01 +2.6478e-01 -1.4088e-01
4 0 +8.180449797e+05 +8.179407397e+05 +8.179407397e+05 -2.5993e-01 -2.4720e+00 +3.8301e-01
6 0 +3.461762580e+05 +3.460720180e+05 +3.460720180e+05 +1.3203e+00 +1.9027e+00 +7.1871e-01
7 0 +6.497339094e+04 +6.486915094e+04 +6.486915094e+04 +2.2195e+00 +1.2806e+00 +1.1229e+00
8 0 +1.807856453e+04 +1.797432453e+04 +1.797432453e+04 +2.6211e+00 -8.4260e-02 +1.3714e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (-6.785000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.396202089e+06 +1.396134239e+06 +1.396134239e+06 -1.3923e+00 +1.0422e+00 +1.7851e-01
10 0 +5.918145811e+03 +5.850295811e+03 +5.850295811e+03 +5.7239e-01 +7.6254e-01 +1.3392e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (-3.639800000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +8.048970764e+06 +8.048606784e+06 +8.048606784e+06 +5.8988e-01 +5.0938e-01 -3.0153e-01
5 0 +5.222261392e+06 +5.221897412e+06 +5.221897412e+06 -1.3351e+00 -1.7477e+00 +2.7559e-01
7 0 +1.197171875e+06 +1.196807895e+06 +1.196807895e+06 -1.6555e-01 -1.6957e+00 +1.5553e+00
