% f evaluations | g evaluations | best noise-free fitness - Fopt (-5.235000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.048002182e+02 +5.245021821e+01 +5.245021821e+01 -2.2510e+00 +5.1905e-02 -1.4134e+00 -1.7661e+00 +9.4608e-01 -4.2225e+00 +4.6553e+00 -4.7452e+00 +5.4935e-01 +1.8351e+00 -2.0063e+00 +2.5237e+00 -1.5607e+00 -1.2063e+00 -3.3448e+00 -5.4679e-01 -1.5154e-01 -1.4767e-01 +1.3737e-01 +9.0894e-01
2 0 +4.521174005e+01 -7.138259949e+00 -7.138259949e+00 -1.9081e+00 +2.7215e+00 -2.3703e+00 +2.3210e+00 +1.1013e+00 -1.4857e+00 -9.5005e-01 -2.4280e+00 -1.6214e+00 -2.4025e+00 +1.6535e+00 +1.0723e+00 +4.1942e-01 -1.5589e-01 -1.0422e-01 +2.6638e+00 -2.3738e+00 -1.6969e+00 +1.0265e+00 -1.8914e+00
3 0 +4.272729057e+01 -9.622709433e+00 -9.622709433e+00 -2.0507e+00 +1.6114e+00 -1.9724e+00 +6.2150e-01 +1.0367e+00 -2.6237e+00 +1.3808e+00 -3.3915e+00 -7.1874e-01 -6.4047e-01 +1.3169e-01 +1.6758e+00 -4.0394e-01 -5.9268e-01 -1.4517e+00 +1.3288e+00 -1.4497e+00 -1.0527e+00 +6.5680e-01 -7.2698e-01
21 0 +3.927332544e+01 -1.307667456e+01 -1.307667456e+01 -3.4795e+00 +3.6535e+00 +6.0057e-01 -2.0983e+00 -6.4869e-01 +3.3748e+00 -4.3031e+00 -6.5381e-01 +3.6933e+00 -3.4664e+00 +3.1915e+00 +6.6221e-01 +1.7950e-01 -4.8179e+00 +3.2313e+00 -4.6802e-01 -8.6004e-02 -3.5172e+00 +4.1413e+00 -4.9973e-01
56 0 +3.833949131e+01 -1.401050869e+01 -1.401050869e+01 +2.7428e-01 +1.1313e+00 -1.7160e+00 +1.1909e-02 -6.3081e-01 -8.4534e-01 +3.5985e-02 -2.5059e-01 -1.0351e+00 -2.7041e+00 +5.4077e-01 +1.3507e+00 -1.3567e+00 -1.2120e+00 +2.0164e-01 +1.6831e+00 +2.7758e-01 -2.0780e+00 +1.8169e+00 -1.7919e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (-1.795400000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +8.621676981e+01 -9.332323019e+01 -9.332323019e+01 +3.4316e+00 +3.5478e+00 +3.0415e+00 +8.6966e-01 +7.3634e-01 +2.9001e+00 +2.9716e+00 +8.7232e-01 +1.2254e+00 +1.2170e+00 -2.2120e+00 +2.5487e+00 +1.3197e+00 -1.8232e+00 -7.8357e-01 -1.4484e+00 +4.1323e+00 -2.2798e+00 -2.7502e+00 +1.6839e+00
2 0 +7.049341724e+01 -1.090465828e+02 -1.090465828e+02 +2.4951e+00 -3.1360e+00 +1.8128e-01 +1.0552e+00 -1.8499e+00 +1.0192e+00 -2.8240e+00 +1.7735e+00 +3.9556e-01 +3.4064e+00 -2.4090e+00 -2.0823e+00 -1.2246e+00 +3.2248e+00 +1.5552e+00 +2.1435e+00 -2.7629e+00 +1.7380e+00 -1.4744e+00 +7.9998e-01
52 0 +5.424835148e+01 -1.252916485e+02 -1.252916485e+02 +2.1070e+00 +2.1461e+00 +3.1150e+00 +1.1047e+00 +6.9935e-01 +2.6135e+00 +1.7944e+00 -1.0371e+00 +2.6685e-01 +6.3075e-01 -1.7131e+00 +1.0362e+00 -7.1576e-01 +1.8183e-01 -8.7225e-01 -1.2470e+00 +1.2184e+00 +1.4776e+00 -2.4845e+00 +2.2525e-01
105 0 +5.231687320e+01 -1.272231268e+02 -1.272231268e+02 +1.8918e+00 +2.0030e+00 +3.0114e+00 +1.1345e+00 +6.3338e-01 +2.4783e+00 +1.8407e+00 -9.8648e-01 +2.1509e-01 +7.3013e-01 -1.5676e+00 +9.6989e-01 -7.1518e-01 +2.2993e-01 -9.1503e-01 -1.1266e+00 +1.2630e+00 +1.3667e+00 -2.4866e+00 +2.3466e-01
% f evaluations | g evaluations | best noise-free fitness - Fopt (7.731000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
