% f evaluations | g evaluations | best noise-free fitness - Fopt (-5.235000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +2.355734941e+02 +1.832234941e+02 +1.832234941e+02
2 0 +2.263245930e+02 +1.739745930e+02 +1.739745930e+02
6 0 +1.229963817e+02 +7.064638172e+01 +7.064638172e+01
53 0 +1.200153987e+02 +6.766539865e+01 +6.766539865e+01
159 0 +1.100889327e+02 +5.773893269e+01 +5.773893269e+01
% f evaluations | g evaluations | best noise-free fitness - Fopt (-1.795400000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +2.580830963e+02 +7.854309632e+01 +7.854309632e+01
2 0 +1.318871234e+02 -4.765287663e+01 -4.765287663e+01
5 0 +1.256826144e+02 -5.385738565e+01 -5.385738565e+01
30 0 +1.160434762e+02 -6.349652381e+01 -6.349652381e+01
106 0 +8.870493834e+01 -9.083506166e+01 -9.083506166e+01
155 0 +8.307052642e+01 -9.646947358e+01 -9.646947358e+01
202 0 +7.265692773e+01 -1.068830723e+02 -1.068830723e+02
203 0 +6.788696902e+01 -1.116530310e+02 -1.116530310e+02
306 0 +5.813113536e+01 -1.214088646e+02 -1.214088646e+02
352 0 +5.131369293e+01 -1.282263071e+02 -1.282263071e+02
353 0 +4.341883654e+01 -1.361211635e+02 -1.361211635e+02
407 0 +3.711852325e+01 -1.424214768e+02 -1.424214768e+02
% f evaluations | g evaluations | best noise-free fitness - Fopt (7.731000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.145536739e+02 +1.918636739e+02 +1.918636739e+02
20 0 +9.045743729e+01 +1.677674373e+02 +1.677674373e+02
102 0 +7.814620887e+01 +1.554562089e+02 +1.554562089e+02
103 0 +5.709740001e+01 +1.344074000e+02 +1.344074000e+02
156 0 +5.482594126e+01 +1.321359413e+02 +1.321359413e+02
% f evaluations | g evaluations | best noise-free fitness - Fopt (3.992000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.362183685e+02 +1.761383685e+02 +1.761383685e+02
2 0 +1.060617536e+02 +1.459817536e+02 +1.459817536e+02
203 0 +1.021320566e+02 +1.420520566e+02 +1.420520566e+02
352 0 +9.997406331e+01 +1.398940633e+02 +1.398940633e+02
562 0 +8.254164375e+01 +1.224616437e+02 +1.224616437e+02
% f evaluations | g evaluations | best noise-free fitness - Fopt (-5.661000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +2.112992224e+02 +1.546892224e+02 +1.546892224e+02
4 0 +1.635715987e+02 +1.069615987e+02 +1.069615987e+02
5 0 +1.580638229e+02 +1.014538229e+02 +1.014538229e+02
9 0 +1.170061937e+02 +6.039619371e+01 +6.039619371e+01
18 0 +1.136372852e+02 +5.702728523e+01 +5.702728523e+01
52 0 +1.091478837e+02 +5.253788369e+01 +5.253788369e+01
59 0 +7.219425230e+01 +1.558425230e+01 +1.558425230e+01
107 0 +6.868790719e+01 +1.207790719e+01 +1.207790719e+01
% f evaluations | g evaluations | best noise-free fitness - Fopt (3.270000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +3.031863186e+02 +3.358863186e+02 +3.358863186e+02
2 0 +1.293946307e+02 +1.620946307e+02 +1.620946307e+02
8 0 +9.555730598e+01 +1.282573060e+02 +1.282573060e+02
% f evaluations | g evaluations | best noise-free fitness - Fopt (-3.943000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +3.682135593e+02 +3.287835593e+02 +3.287835593e+02
2 0 +3.290893185e+02 +2.896593185e+02 +2.896593185e+02
3 0 +2.353423967e+02 +1.959123967e+02 +1.959123967e+02
6 0 +1.864215199e+02 +1.469915199e+02 +1.469915199e+02
8 0 +1.395337766e+02 +1.001037766e+02 +1.001037766e+02
31 0 +1.336966926e+02 +9.426669265e+01 +9.426669265e+01
106 0 +1.169870557e+02 +7.755705572e+01 +7.755705572e+01
% f evaluations | g evaluations | best noise-free fitness - Fopt (4.197200000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.463873131e+02 +5.661073131e+02 +5.661073131e+02
4 0 +1.410043613e+02 +5.607243613e+02 +5.607243613e+02
19 0 +1.306152010e+02 +5.503352010e+02 +5.503352010e+02
27 0 +9.314275160e+01 +5.128627516e+02 +5.128627516e+02
107 0 +7.338553553e+01 +4.931055355e+02 +4.931055355e+02
202 0 +7.001955903e+01 +4.897395590e+02 +4.897395590e+02
254 0 +6.898784311e+01 +4.887078431e+02 +4.887078431e+02
255 0 +6.664282815e+01 +4.863628282e+02 +4.863628282e+02
307 0 +6.600181980e+01 +4.857218198e+02 +4.857218198e+02
359 0 +5.484674460e+01 +4.745667446e+02 +4.745667446e+02
656 0 +5.326920977e+01 +4.729892098e+02 +4.729892098e+02
% f evaluations | g evaluations | best noise-free fitness - Fopt (7.640000000000e+00) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.556936956e+02 +1.633336956e+02 +1.633336956e+02
2 0 +1.120198332e+02 +1.196598332e+02 +1.196598332e+02
4 0 +1.004851789e+02 +1.081251789e+02 +1.081251789e+02
6 0 +7.894512599e+01 +8.658512599e+01 +8.658512599e+01
7 0 +7.725175976e+01 +8.489175976e+01 +8.489175976e+01
107 0 +6.864034652e+01 +7.628034652e+01 +7.628034652e+01
158 0 +6.370969007e+01 +7.134969007e+01 +7.134969007e+01
205 0 +5.902652608e+01 +6.666652608e+01 +6.666652608e+01
% f evaluations | g evaluations | best noise-free fitness - Fopt (-1.276800000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +2.782991995e+02 +1.506191995e+02 +1.506191995e+02
2 0 +1.319014604e+02 +4.221460443e+00 +4.221460443e+00
54 0 +1.274753481e+02 -2.046518920e-01 -2.046518920e-01
152 0 +1.220388976e+02 -5.641102373e+00 -5.641102373e+00
153 0 +1.090742779e+02 -1.860572208e+01 -1.860572208e+01
503 0 +1.070795373e+02 -2.060046267e+01 -2.060046267e+01
602 0 +1.039106337e+02 -2.376936632e+01 -2.376936632e+01
1256 0 +9.831304945e+01 -2.936695055e+01 -2.936695055e+01
1560 0 +9.633667347e+01 -3.134332653e+01 -3.134332653e+01
% f evaluations | g evaluations | best noise-free fitness - Fopt (-3.650000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +3.016624678e+02 +2.651624678e+02 +2.651624678e+02
2 0 +2.987598128e+02 +2.622598128e+02 +2.622598128e+02
4 0 +2.543588330e+02 +2.178588330e+02 +2.178588330e+02
5 0 +2.242717119e+02 +1.877717119e+02 +1.877717119e+02
15 0 +1.966973814e+02 +1.601973814e+02 +1.601973814e+02
26 0 +1.781498686e+02 +1.416498686e+02 +1.416498686e+02
34 0 +1.218258721e+02 +8.532587205e+01 +8.532587205e+01
62 0 +1.193496176e+02 +8.284961755e+01 +8.284961755e+01
202 0 +1.105780411e+02 +7.407804108e+01 +7.407804108e+01
254 0 +1.011976494e+02 +6.469764941e+01 +6.469764941e+01
255 0 +8.694052194e+01 +5.044052194e+01 +5.044052194e+01
303 0 +8.104117841e+01 +4.454117841e+01 +4.454117841e+01
% f evaluations | g evaluations | best noise-free fitness - Fopt (1.728700000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +2.343829897e+02 +4.072529897e+02 +4.072529897e+02
2 0 +1.776742642e+02 +3.505442642e+02 +3.505442642e+02
4 0 +1.322577756e+02 +3.051277756e+02 +3.051277756e+02
6 0 +1.235899364e+02 +2.964599364e+02 +2.964599364e+02
28 0 +1.165717676e+02 +2.894417676e+02 +2.894417676e+02
105 0 +1.144332223e+02 +2.873032223e+02 +2.873032223e+02
159 0 +1.105547854e+02 +2.834247854e+02 +2.834247854e+02
212 0 +1.092000811e+02 +2.820700811e+02 +2.820700811e+02
302 0 +9.603056953e+01 +2.689005695e+02 +2.689005695e+02
309 0 +9.180842925e+01 +2.646784292e+02 +2.646784292e+02
353 0 +8.861381250e+01 +2.614838125e+02 +2.614838125e+02
355 0 +6.719319879e+01 +2.400631988e+02 +2.400631988e+02
663 0 +6.562975277e+01 +2.384997528e+02 +2.384997528e+02
714 0 +6.130191248e+01 +2.341719125e+02 +2.341719125e+02
812 0 +5.892549969e+01 +2.317954997e+02 +2.317954997e+02
% f evaluations | g evaluations | best noise-free fitness - Fopt (1.577200000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +2.004189994e+02 +3.581389994e+02 +3.581389994e+02
3 0 +1.760595312e+02 +3.337795312e+02 +3.337795312e+02
4 0 +1.305776852e+02 +2.882976852e+02 +2.882976852e+02
6 0 +8.850699580e+01 +2.462269958e+02 +2.462269958e+02
11 0 +7.994801957e+01 +2.376680196e+02 +2.376680196e+02
211 0 +7.284952174e+01 +2.305695217e+02 +2.305695217e+02
360 0 +7.234556022e+01 +2.300655602e+02 +2.300655602e+02
402 0 +4.803954413e+01 +2.057595441e+02 +2.057595441e+02
% f evaluations | g evaluations | best noise-free fitness - Fopt (2.819000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +4.026432862e+02 +4.308332862e+02 +4.308332862e+02
2 0 +1.966431619e+02 +2.248331619e+02 +2.248331619e+02
6 0 +1.520150361e+02 +1.802050361e+02 +1.802050361e+02
11 0 +1.478783728e+02 +1.760683728e+02 +1.760683728e+02
42 0 +1.356168601e+02 +1.638068601e+02 +1.638068601e+02
61 0 +1.309481808e+02 +1.591381808e+02 +1.591381808e+02
108 0 +7.865234555e+01 +1.068423456e+02 +1.068423456e+02
207 0 +7.147416849e+01 +9.966416849e+01 +9.966416849e+01
% f evaluations | g evaluations | best noise-free fitness - Fopt (-9.925000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.490563507e+02 +4.980635070e+01 +4.980635070e+01
2 0 +1.031056182e+02 +3.855618236e+00 +3.855618236e+00
57 0 +8.863050502e+01 -1.061949498e+01 -1.061949498e+01
752 0 +8.286788381e+01 -1.638211619e+01 -1.638211619e+01
1061 0 +8.029265713e+01 -1.895734287e+01 -1.895734287e+01
