% f evaluations | g evaluations | best noise-free fitness - Fopt (-5.235000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.343328094e+01 -3.891671906e+01 -3.891671906e+01 -1.8131e+00 -2.3126e+00 -7.3162e-01 -1.9069e-01 -1.5959e+00
4 0 +1.028996162e+01 -4.206003838e+01 -4.206003838e+01 +7.3545e-01 +1.4231e+00 +4.4319e+00 -6.8339e-01 -5.6775e-01
45 0 +6.675006304e+00 -4.567499370e+01 -4.567499370e+01 -1.7089e+00 -2.6932e+00 -8.0281e-01 -2.3526e+00 -3.0685e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (-1.795400000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +2.171471610e+01 -1.578252839e+02 -1.578252839e+02 +1.2074e+00 -1.5939e+00 +5.1813e-01 +2.4315e+00 -1.3992e-01
5 0 +6.776332552e+00 -1.727636674e+02 -1.727636674e+02 +1.3364e+00 +1.5969e+00 -1.3087e+00 +3.4562e+00 +1.0819e+00
7 0 +5.458276995e+00 -1.740817230e+02 -1.740817230e+02 -3.9318e-01 +2.2268e+00 -4.0136e+00 +1.0116e+00 +8.2651e-01
% f evaluations | g evaluations | best noise-free fitness - Fopt (7.731000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.792439101e+01 +9.523439101e+01 +9.523439101e+01 -2.4956e+00 -1.3105e+00 +1.2340e-02 +2.0395e+00 +1.0323e+00
3 0 +1.367423603e+01 +9.098423603e+01 +9.098423603e+01 -3.4426e+00 +8.0878e-01 -2.6888e+00 -3.0532e+00 -1.6515e+00
4 0 +1.047048558e+01 +8.778048558e+01 +8.778048558e+01 -6.9893e-01 +2.8833e+00 -1.2201e-01 -4.5441e-01 -7.0386e-01
8 0 +5.718597071e+00 +8.302859707e+01 +8.302859707e+01 -2.4330e+00 -6.1875e-01 -3.8021e+00 -1.0364e+00 -1.9105e+00
32 0 +3.582608812e+00 +8.089260881e+01 +8.089260881e+01 +2.8793e-01 +1.2795e+00 -2.8835e+00 -1.9407e+00 -6.5643e-01
310 0 +3.388954896e+00 +8.069895490e+01 +8.069895490e+01 -8.5727e-02 +1.3531e+00 -2.6255e+00 -9.7696e-01 -1.2231e+00
352 0 +3.207567448e+00 +8.051756745e+01 +8.051756745e+01 -3.8689e-01 +1.1344e+00 -2.5573e+00 -8.0647e-01 -1.1803e+00
409 0 +3.028467246e+00 +8.033846725e+01 +8.033846725e+01 -3.1427e-01 +1.0011e+00 -2.2505e+00 -6.2745e-01 -9.9008e-01
% f evaluations | g evaluations | best noise-free fitness - Fopt (3.992000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.075621400e+01 +5.067621400e+01 +5.067621400e+01 -4.8653e+00 -2.5187e-01 -3.7009e-01 -9.8766e-02 +1.9482e-01
4 0 +8.512429139e+00 +4.843242914e+01 +4.843242914e+01 +2.5527e-01 -2.2939e-01 -1.1630e+00 -8.9399e-01 -1.3856e+00
12 0 +6.714995888e+00 +4.663499589e+01 +4.663499589e+01 +3.0546e+00 -2.3981e+00 -9.5431e-02 -2.2444e+00 -2.4534e+00
45 0 +3.890253638e+00 +4.381025364e+01 +4.381025364e+01 +4.8022e+00 -6.2908e-01 +3.7697e+00 -3.9480e+00 -1.4419e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (-5.661000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.694884871e+01 -3.966115129e+01 -3.966115129e+01 +2.3894e+00 +2.4356e+00 -3.5329e-01 +4.2329e-01 -6.2819e-01
2 0 +1.085874875e+01 -4.575125125e+01 -4.575125125e+01 +1.7879e+00 -1.3141e+00 +2.0726e-01 -1.7231e+00 -3.7990e+00
8 0 +1.023242192e+01 -4.637757808e+01 -4.637757808e+01 +2.0721e+00 -3.2176e-01 +2.5056e+00 +4.9540e-01 -1.8582e+00
114 0 +9.541298943e+00 -4.706870106e+01 -4.706870106e+01 +1.1480e+00 +6.5889e-01 +9.0489e-01 -1.5366e+00 -1.6650e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (3.270000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +3.640656903e+00 +3.634065690e+01 +3.634065690e+01 -3.7098e+00 +4.0487e-01 -8.5869e-01 -9.2814e-01 -1.1649e-01
52 0 +2.732925201e+00 +3.543292520e+01 +3.543292520e+01 -2.4844e+00 +2.7793e-01 -2.3327e-01 -7.6422e-02 +1.2481e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (-3.943000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +2.450449222e+01 -1.492550778e+01 -1.492550778e+01 +1.9358e+00 -1.2383e+00 +9.7872e-01 -1.7332e+00 -1.1496e+00
4 0 +1.884424987e+01 -2.058575013e+01 -2.058575013e+01 -1.6970e-01 +1.7399e+00 +1.8904e+00 +8.6693e-01 -9.5759e-01
6 0 +1.339313046e+01 -2.603686954e+01 -2.603686954e+01 +3.9768e+00 -1.3305e+00 +1.2508e+00 +5.2893e-01 -2.9139e+00
16 0 +7.932657328e+00 -3.149734267e+01 -3.149734267e+01 +1.6995e+00 +2.5430e+00 +3.3579e+00 +2.9159e+00 -1.2498e+00
24 0 +4.902029558e+00 -3.452797044e+01 -3.452797044e+01 +4.6451e+00 +1.3552e+00 +4.1921e+00 +3.3965e+00 +1.3068e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (4.197200000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
