% f evaluations | g evaluations | best noise-free fitness - Fopt (6.870000000000e+00) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +6.744848947e+01 +7.431848947e+01 +7.431848947e+01 +1.7838e-01 +6.4410e-01
2 0 +2.935416250e+01 +3.622416250e+01 +3.622416250e+01 +2.0948e+00 +3.6405e-01
6 0 +1.374465078e+01 +2.061465078e+01 +2.061465078e+01 +6.8007e-01 -1.0993e+00
9 0 +1.165206205e+01 +1.852206205e+01 +1.852206205e+01 -3.0375e-01 +6.5533e-01
18 0 +7.737998351e+00 +1.460799835e+01 +1.460799835e+01 +4.1466e+00 +2.1456e+00
19 0 +2.106486686e-01 +7.080648669e+00 +7.080648669e+00 +2.7835e+00 -2.4534e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (1.000000000000e-02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.309599143e+01 +1.310599143e+01 +1.310599143e+01 +2.5160e-01 -3.5643e-01
20 0 +7.430160477e+00 +7.440160477e+00 +7.440160477e+00 +3.3607e+00 +9.2748e-01
161 0 +4.214476159e+00 +4.224476159e+00 +4.224476159e+00 +9.1821e-01 -3.2225e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (-1.306100000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +6.923577189e+00 -1.236864228e+02 -1.236864228e+02 -9.1590e-01 -2.4568e-01
% f evaluations | g evaluations | best noise-free fitness - Fopt (-2.231200000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +3.134669873e+01 -1.917733013e+02 -1.917733013e+02 -2.5155e-01 -4.3897e-02
4 0 +9.422453788e+00 -2.136975462e+02 -2.136975462e+02 +1.7207e+00 +1.2266e-01
9 0 +6.660773856e-01 -2.224539226e+02 -2.224539226e+02 -2.8598e-01 -6.4929e-01
% f evaluations | g evaluations | best noise-free fitness - Fopt (-4.443000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +6.796949454e+01 +2.353949454e+01 +2.353949454e+01 -6.7671e-01 -3.9049e-01
2 0 +3.082470964e+01 -1.360529036e+01 -1.360529036e+01 +9.9168e-01 -1.0253e+00
3 0 +2.272722677e+01 -2.170277323e+01 -2.170277323e+01 -1.5371e+00 -9.8509e-01
6 0 +2.055587529e+01 -2.387412471e+01 -2.387412471e+01 +1.0526e+00 +7.1113e-01
15 0 +9.966485252e+00 -3.446351475e+01 -3.446351475e+01 -2.7268e+00 -4.4847e+00
29 0 +8.388032417e+00 -3.604196758e+01 -3.604196758e+01 -1.1538e+00 -1.9434e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (2.557800000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +7.326925243e+01 +3.290492524e+02 +3.290492524e+02 +1.5040e-01 +2.1012e-01
2 0 +6.245036380e+01 +3.182303638e+02 +3.182303638e+02 -1.0165e+00 -1.8063e+00
3 0 +4.182803982e+01 +2.976080398e+02 +2.976080398e+02 -9.8346e-01 -1.8245e+00
4 0 +3.276972862e+01 +2.885497286e+02 +2.885497286e+02 -4.9621e-01 +8.7110e-01
5 0 +1.337427798e+01 +2.691542780e+02 +2.691542780e+02 -1.2350e+00 +1.2732e+00
41 0 +8.151851598e+00 +2.639318516e+02 +2.639318516e+02 +7.1930e-01 -8.6570e-01
49 0 +7.590538513e+00 +2.633705385e+02 +2.633705385e+02 -3.7545e+00 +6.1964e-01
% f evaluations | g evaluations | best noise-free fitness - Fopt (1.000000000000e+03) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +7.488286168e+01 +1.074882862e+03 +1.074882862e+03 +5.9365e-01 +4.3247e-01
2 0 +2.594171249e+01 +1.025941712e+03 +1.025941712e+03 -1.2037e+00 -2.7055e+00
5 0 +1.388155757e+01 +1.013881558e+03 +1.013881558e+03 +1.4247e+00 -1.1933e+00
6 0 +3.518114626e+00 +1.003518115e+03 +1.003518115e+03 -2.4937e-01 +6.3189e-01
60 0 +2.538366905e+00 +1.002538367e+03 +1.002538367e+03 -1.2930e+00 -6.2808e-01
106 0 +2.108592408e+00 +1.002108592e+03 +1.002108592e+03 +1.4051e+00 -1.2017e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (-1.869500000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +4.641621570e+01 -1.405337843e+02 -1.405337843e+02 -2.6007e-01 +8.3175e-01
2 0 +1.459808128e+01 -1.723519187e+02 -1.723519187e+02 +1.3342e+00 +2.4671e-01
13 0 +3.025105218e+00 -1.839248948e+02 -1.839248948e+02 +2.7634e+00 +2.9880e-01
% f evaluations | g evaluations | best noise-free fitness - Fopt (5.859500000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +3.326969956e+01 +6.192196996e+02 +6.192196996e+02 -1.4342e+00 -3.1221e-01
2 0 +2.392142691e+01 +6.098714269e+02 +6.098714269e+02 -1.2383e+00 -7.5288e-02
11 0 +2.125625218e+01 +6.072062522e+02 +6.072062522e+02 -2.9298e+00 +1.1788e+00
26 0 +1.660491529e+01 +6.025549153e+02 +6.025549153e+02 -4.2960e+00 -1.7478e+00
52 0 +8.055032637e+00 +5.940050326e+02 +5.940050326e+02 +4.3079e-01 -8.7147e-01
60 0 +7.942638253e+00 +5.938926383e+02 +5.938926383e+02 -2.6409e+00 +2.5675e-02
112 0 +7.399957630e+00 +5.933499576e+02 +5.933499576e+02 -1.8839e+00 +1.0362e+00
162 0 +7.139498732e+00 +5.930894987e+02 +5.930894987e+02 +1.8451e+00 -1.7020e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (2.871600000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +2.676705713e+01 +3.139270571e+02 +3.139270571e+02 -4.1567e-01 +2.6680e-01
4 0 +2.540474222e+01 +3.125647422e+02 +3.125647422e+02 -3.2845e-01 +2.0742e-01
9 0 +1.518216066e+01 +3.023421607e+02 +3.023421607e+02 +1.9536e+00 +6.0818e-01
11 0 +1.889641165e+00 +2.890496412e+02 +2.890496412e+02 +1.3670e+00 +4.3813e-01
% f evaluations | g evaluations | best noise-free fitness - Fopt (-3.943800000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +3.206048283e+01 -3.623195172e+02 -3.623195172e+02 +5.9109e-01 +1.8371e-01
2 0 +7.795945967e+00 -3.865840540e+02 -3.865840540e+02 -3.1072e+00 -4.9089e-01
18 0 +3.195450872e+00 -3.911845491e+02 -3.911845491e+02 -4.2243e+00 -4.8556e-01
114 0 +1.898171560e+00 -3.924818284e+02 -3.924818284e+02 -4.1378e+00 +2.9079e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (5.443000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +5.599139609e+01 +1.104213961e+02 +1.104213961e+02 -7.9535e-01 -4.4176e-01
2 0 +1.464589667e+01 +6.907589667e+01 +6.907589667e+01 +2.4170e+00 -4.5954e-02
6 0 +1.159436245e+01 +6.602436245e+01 +6.602436245e+01 +5.9275e-01 -2.0300e-01
8 0 +1.031756125e+01 +6.474756125e+01 +6.474756125e+01 +1.5877e+00 -2.0591e+00
12 0 +7.616811285e+00 +6.204681129e+01 +6.204681129e+01 +1.9381e+00 +9.2620e-01
18 0 +2.944211426e+00 +5.737421143e+01 +5.737421143e+01 -2.1216e+00 -3.1855e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (1.396900000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +5.992467235e+01 +1.996146724e+02 +1.996146724e+02 -3.3978e-02 +3.5959e-01
