% f evaluations | g evaluations | best noise-free fitness - Fopt (-5.494000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +5.907566313e+04 +5.902072313e+04 +5.902072313e+04 +9.6016e-01 -1.2460e+00 -2.2752e-01
43 0 +5.293708576e+04 +5.288214576e+04 +5.288214576e+04 +1.3762e+00 -2.2979e+00 -3.3214e+00
53 0 +2.340082193e+04 +2.334588193e+04 +2.334588193e+04 +7.6936e-01 -1.2518e+00 +1.7045e-02
157 0 +9.107020981e+03 +9.052080981e+03 +9.052080981e+03 +8.3447e-01 -1.4350e+00 +5.8305e-02
% f evaluations | g evaluations | best noise-free fitness - Fopt (5.913000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +6.090869024e+04 +6.096782024e+04 +6.096782024e+04 +9.6128e-02 -1.5434e-01 +1.0001e+00
11 0 +4.921639125e+04 +4.927552125e+04 +4.927552125e+04 +6.3922e-01 +9.1899e-01 -2.3695e+00
106 0 +4.722657051e+04 +4.728570051e+04 +4.728570051e+04 +6.9721e-01 +6.5050e-01 -1.5266e+00
107 0 +1.521385919e+04 +1.527298919e+04 +1.527298919e+04 +2.9664e-01 +1.1414e-01 +1.5724e-01
113 0 +1.796355043e+03 +1.855485043e+03 +1.855485043e+03 +2.3162e-01 +9.1899e-01 -2.3695e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (-4.915300000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +9.389856420e+06 +9.389364890e+06 +9.389364890e+06 +1.7378e+00 -3.2874e-01 -3.6196e-01
4 0 +6.097098544e+06 +6.096607014e+06 +6.096607014e+06 -1.8984e+00 +9.5821e-01 +2.3073e-01
8 0 +3.226583551e+06 +3.226092021e+06 +3.226092021e+06 -2.7038e+00 +6.5103e-01 +3.3228e-01
9 0 +3.032483764e+06 +3.031992234e+06 +3.031992234e+06 -2.7116e+00 -3.5372e-01 +8.2862e-01
11 0 +2.005080369e+06 +2.004588839e+06 +2.004588839e+06 -1.2426e+00 -2.4705e+00 +4.2854e-01
14 0 +4.940227098e+04 +4.891074098e+04 +4.891074098e+04 -1.3418e+00 -4.3599e+00 -4.0998e-02
18 0 +7.440097733e+03 +6.948567733e+03 +6.948567733e+03 +1.0966e+00 -3.3024e+00 -2.4606e+00
25 0 +3.983895932e+03 +3.492365932e+03 +3.492365932e+03 -4.0564e+00 -2.4736e+00 +3.5917e-01
64 0 +2.403008825e+03 +1.911478825e+03 +1.911478825e+03 -1.1879e+00 -2.5272e+00 -1.4513e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (-1.702000000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.993441470e+07 +1.993424450e+07 +1.993424450e+07 +4.5171e-01 +1.5958e+00 -4.1536e-01
4 0 +4.049348825e+06 +4.049178625e+06 +4.049178625e+06 +5.0536e-01 -2.8345e+00 +2.6636e-01
8 0 +3.608302234e+06 +3.608132034e+06 +3.608132034e+06 +1.3362e+00 -2.7276e+00 -1.2424e+00
9 0 +3.153214655e+06 +3.153044455e+06 +3.153044455e+06 -1.0244e+00 -1.4140e+00 -4.1593e-01
11 0 +5.149191382e+05 +5.147489382e+05 +5.147489382e+05 +5.5961e-01 -2.8084e+00 -2.3607e+00
16 0 +3.393275101e+05 +3.391573101e+05 +3.391573101e+05 -7.2376e-01 -4.6145e+00 -1.1014e+00
103 0 +2.167095257e+05 +2.165393257e+05 +2.165393257e+05 +5.6752e-01 -4.6921e+00 -5.0109e-01
157 0 +1.457967396e+05 +1.456265396e+05 +1.456265396e+05 -1.4718e+00 -1.1562e+00 -2.9126e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (-4.697500000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +7.457308188e+06 +7.456838438e+06 +7.456838438e+06 +6.0571e-01 -4.2118e-01 +2.8289e-01
4 0 +5.930231587e+06 +5.929761837e+06 +5.929761837e+06 +7.0905e-01 -3.5334e-01 +7.5667e-01
5 0 +2.198349047e+06 +2.197879297e+06 +2.197879297e+06 +9.2471e-01 -2.1178e-01 +1.7453e+00
12 0 +6.619682500e+05 +6.614985000e+05 +6.614985000e+05 +6.9828e-01 -2.2644e+00 +4.9603e+00
15 0 +4.928814540e+05 +4.924117040e+05 +4.924117040e+05 -9.1025e-01 -2.0960e+00 +4.4088e+00
20 0 +2.154248194e+04 +2.107273194e+04 +2.107273194e+04 +2.0772e+00 +9.2300e-01 +3.7332e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (-5.191000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +4.002965820e+06 +4.002913910e+06 +4.002913910e+06 -6.9471e-01 +1.0813e+00 +2.7978e-01
2 0 +3.136262339e+03 +3.084352339e+03 +3.084352339e+03 +1.3305e+00 +1.9807e-02 +6.6017e-01
104 0 +1.453788801e+03 +1.401878801e+03 +1.401878801e+03 +1.3584e+00 +1.6150e+00 +1.3239e-01
107 0 +6.130053093e+02 +5.610953093e+02 +5.610953093e+02 +1.5659e+00 +1.9158e-01 -5.3231e-02
% f evaluations | g evaluations | best noise-free fitness - Fopt (4.808000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +2.639159239e+07 +2.639164047e+07 +2.639164047e+07 -2.2444e+00 -2.6095e-01 +4.1615e-01
2 0 +1.216127144e+07 +1.216131952e+07 +1.216131952e+07 +2.8217e+00 +1.4483e+00 +6.5743e-01
8 0 +6.283199725e+06 +6.283247805e+06 +6.283247805e+06 +3.4470e+00 -2.8768e-01 +4.6721e-01
9 0 +4.548088082e+06 +4.548136162e+06 +4.548136162e+06 +3.8216e+00 -1.2564e+00 +4.6028e-01
17 0 +2.154897820e+06 +2.154945900e+06 +2.154945900e+06 +4.5118e+00 -3.0414e+00 +4.4751e-01
23 0 +7.675362872e+05 +7.675843672e+05 +7.675843672e+05 +1.9306e+00 +4.4396e+00 -3.9192e+00
45 0 +3.781006534e+05 +3.781487334e+05 +3.781487334e+05 +1.7838e+00 -2.1399e+00 -3.6949e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (3.058000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +7.671672288e+04 +7.674730288e+04 +7.674730288e+04 -2.8260e-01 -5.2350e-01 +1.4312e+00
20 0 +6.905418725e+04 +6.908476725e+04 +6.908476725e+04 -8.0949e-01 +4.7922e-01 -4.1415e+00
46 0 +3.325465126e+04 +3.328523126e+04 +3.328523126e+04 +1.3308e-01 -9.3457e-01 +3.1230e+00
154 0 +2.130509287e+04 +2.133567287e+04 +2.133567287e+04 -3.1525e-01 -7.5862e-01 +7.1163e-01
156 0 +1.961965933e+04 +1.965023933e+04 +1.965023933e+04 -3.3516e-01 -7.3811e-01 +6.7125e-01
206 0 +1.940526454e+04 +1.943584454e+04 +1.943584454e+04 -3.7617e-01 -7.7493e-01 +6.9078e-01
% f evaluations | g evaluations | best noise-free fitness - Fopt (1.000000000000e+03) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +9.341852851e+05 +9.351852851e+05 +9.351852851e+05 +1.1161e-01 -6.8060e-01 +2.6788e-01
2 0 +4.017637330e+05 +4.027637330e+05 +4.027637330e+05 +2.2299e+00 +1.6286e+00 +1.6512e-02
3 0 +3.610754971e+05 +3.620754971e+05 +3.620754971e+05 +1.6161e+00 +9.2768e-01 -1.0393e+00
4 0 +4.048567550e+03 +5.048567550e+03 +5.048567550e+03 -1.0216e+00 +1.6695e+00 -8.9894e-01
64 0 +2.067489737e+03 +3.067489737e+03 +3.067489737e+03 -1.2906e+00 +7.0663e-01 +6.8655e-02
% f evaluations | g evaluations | best noise-free fitness - Fopt (-4.236000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +3.905637855e+05 +3.905214255e+05 +3.905214255e+05 -2.6662e-01 -1.6565e+00 +1.0457e-01
5 0 +5.522958579e+04 +5.518722579e+04 +5.518722579e+04 -1.5518e+00 +1.8332e-01 -1.8642e+00
6 0 +9.999571301e+03 +9.957211301e+03 +9.957211301e+03 -9.6700e-01 -1.0333e+00 +1.5766e-02
262 0 +7.668705489e+03 +7.626345489e+03 +7.626345489e+03 -5.8358e-01 +2.1527e-01 -8.5069e-01
% f evaluations | g evaluations | best noise-free fitness - Fopt (-7.187000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +2.816376090e+05 +2.815657390e+05 +2.815657390e+05 -3.9108e-01 +8.2704e-01 -1.1314e+00
4 0 +1.205353272e+05 +1.204634572e+05 +1.204634572e+05 +3.8792e-01 +1.2138e+00 +2.5134e-01
10 0 +1.119443019e+05 +1.118724319e+05 +1.118724319e+05 +1.5221e-02 +2.4942e-01 -3.7093e+00
12 0 +1.422084505e+04 +1.414897505e+04 +1.414897505e+04 -6.1803e-01 +1.1049e+00 -2.7786e+00
57 0 +9.750480251e+03 +9.678610251e+03 +9.678610251e+03 +7.8079e-01 +1.4059e+00 -4.2131e-01
% f evaluations | g evaluations | best noise-free fitness - Fopt (-1.650000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
