% f evaluations | g evaluations | best noise-free fitness - Fopt (-1.000000000000e+03) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +7.755609140e+01 -9.224439086e+02 -9.224439086e+02 -1.9947e+00 -1.7952e-01 +1.8293e+00 +6.3544e-01 -1.4704e+00
4 0 +7.384503632e+01 -9.261549637e+02 -9.261549637e+02 +1.8400e+00 -9.3822e-02 -2.6127e+00 -1.6173e+00 +1.0616e+00
5 0 +6.895719445e+01 -9.310428056e+02 -9.310428056e+02 +2.7966e-01 -1.3815e+00 -3.9600e+00 -3.0189e+00 +1.3963e+00
14 0 +4.052246133e+01 -9.594775387e+02 -9.594775387e+02 -4.3757e+00 +1.5902e+00 +1.3438e+00 -3.4381e+00 -1.3473e+00
44 0 +1.404504923e+01 -9.859549508e+02 -9.859549508e+02 -4.3757e+00 +1.5902e+00 +3.9518e+00 -3.4381e+00 -1.3473e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (1.000000000000e+03) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +8.474120374e+01 +1.084741204e+03 +1.084741204e+03 -1.8653e+00 +2.1990e+00 +4.3093e-01 -2.0674e+00 +1.6706e+00
2 0 +7.447584079e+01 +1.074475841e+03 +1.074475841e+03 +2.0472e+00 +2.5552e-01 -5.2634e-01 -8.7418e-01 -3.0609e+00
4 0 +6.878087147e+01 +1.068780871e+03 +1.068780871e+03 -8.7681e-01 +3.7257e+00 +5.1550e-01 +4.2947e+00 -8.0450e-01
8 0 +6.272030397e+01 +1.062720304e+03 +1.062720304e+03 -4.6816e+00 +3.1177e+00 -1.7336e+00 -5.6263e-01 -1.8988e+00
28 0 +2.477616818e+01 +1.024776168e+03 +1.024776168e+03 +1.2749e+00 +3.5054e+00 +2.0435e+00 -3.1577e+00 +3.2559e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (-4.913000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
