% f evaluations | g evaluations | best noise-free fitness - Fopt (-1.000000000000e+03) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +4.614320553e+01 -9.538567945e+02 -9.538567945e+02 +4.7620e-01 +4.0746e-01
2 0 +5.906471207e+00 -9.940935288e+02 -9.940935288e+02 -1.3292e+00 -2.3475e+00
13 0 +7.630998298e-01 -9.992369002e+02 -9.992369002e+02 +9.7191e-01 +1.7300e+00
106 0 +7.483277419e-02 -9.999251672e+02 -9.999251672e+02 +8.2437e-01 +1.6830e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (1.000000000000e+03) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +2.892582803e+01 +1.028925828e+03 +1.028925828e+03 -1.8482e-01 -4.0449e-01
2 0 +2.345055313e+01 +1.023450553e+03 +1.023450553e+03 -4.0557e-02 -3.2283e-01
4 0 +7.769666176e+00 +1.007769666e+03 +1.007769666e+03 +3.6271e-01 -1.3251e+00
6 0 +6.493829391e+00 +1.006493829e+03 +1.006493829e+03 -1.4174e+00 +1.2238e-01
24 0 +1.919069677e+00 +1.001919070e+03 +1.001919070e+03 -3.4640e+00 -4.2506e+00
60 0 +2.662368488e-01 +1.000266237e+03 +1.000266237e+03 +4.1725e-02 -1.8759e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (-4.913000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +6.656260480e+01 +1.743260480e+01 +1.743260480e+01 -2.8107e-01 +1.4818e-01
2 0 +1.117234594e+01 -3.795765406e+01 -3.795765406e+01 +1.0479e+00 +2.0446e+00
10 0 +2.231074548e+00 -4.689892545e+01 -4.689892545e+01 +2.6182e+00 -2.4656e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (2.977300000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
