% f evaluations | g evaluations | best noise-free fitness - Fopt (1.026100000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +6.646523188e+01 +1.690752319e+02 +1.690752319e+02 -5.8636e-01 -2.7936e-01 +1.9623e+00 +1.2303e+00 -1.9129e-01
3 0 +6.283366353e+01 +1.654436635e+02 +1.654436635e+02 +2.8119e+00 -2.5192e-01 -8.9177e-01 -2.9255e+00 -7.4098e-01
158 0 +3.903276550e+01 +1.416427655e+02 +1.416427655e+02 +2.0474e+00 -8.1216e-01 -6.8842e-02 -1.3540e+00 -1.1709e+00
303 0 +3.325034961e+01 +1.358603496e+02 +1.358603496e+02 +5.4391e-01 -2.6473e+00 +4.2389e-01 +1.7730e-01 +6.0266e-01
% f evaluations | g evaluations | best noise-free fitness - Fopt (9.330000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.442898278e+02 +2.375898278e+02 +2.375898278e+02 +4.8319e+00 +5.6478e-02 -5.3341e-01 +3.8059e-01 +1.9565e-01
4 0 +7.901753058e+01 +1.723175306e+02 +1.723175306e+02 +1.6549e+00 +8.9995e-01 -1.9037e+00 -3.3869e-01 -1.5813e+00
10 0 +6.604157218e+01 +1.593415722e+02 +1.593415722e+02 -2.6389e+00 +4.5847e+00 -4.0771e+00 +4.1147e+00 +2.4805e+00
21 0 +6.127291255e+01 +1.545729125e+02 +1.545729125e+02 -1.6382e+00 +3.4102e+00 -4.8547e+00 -6.8868e-01 -4.0812e-01
% f evaluations | g evaluations | best noise-free fitness - Fopt (1.364000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.069709624e+02 +1.206109624e+02 +1.206109624e+02 +2.6157e-01 +1.7117e+00 -4.5757e-01 -4.8876e-01 +8.4194e-02
4 0 +8.940214339e+01 +1.030421434e+02 +1.030421434e+02 +2.3840e+00 +1.0915e+00 -1.4127e+00 +1.5364e+00 +1.6329e+00
7 0 +5.959225177e+01 +7.323225177e+01 +7.323225177e+01 -1.6517e+00 -4.9756e-01 +6.0901e-01 +3.1512e-01 -1.7005e+00
27 0 +4.944235427e+01 +6.308235427e+01 +6.308235427e+01 -1.4710e+00 -2.8717e+00 +7.5965e-01 -1.1165e-01 -2.6558e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (1.948000000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +9.906062791e+01 +2.938606279e+02 +2.938606279e+02 -2.9782e-01 +1.6325e+00 +1.3758e+00 +1.3020e+00 -6.9007e-01
3 0 +8.314029449e+01 +2.779402945e+02 +2.779402945e+02 -3.0531e+00 +2.0766e+00 +2.8387e+00 -1.4322e+00 +7.7377e-01
4 0 +7.783173832e+01 +2.726317383e+02 +2.726317383e+02 +4.4425e-01 -1.0848e+00 +2.8567e-01 +1.8468e+00 -1.9233e+00
6 0 +6.631648220e+01 +2.611164822e+02 +2.611164822e+02 +1.0636e+00 +1.2788e+00 +7.8184e-01 -7.6823e-01 -3.8631e-01
7 0 +5.471111854e+01 +2.495111185e+02 +2.495111185e+02 +1.6752e+00 +1.1198e+00 +5.1496e-01 -1.6984e+00 -2.4983e-01
% f evaluations | g evaluations | best noise-free fitness - Fopt (-1.335900000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +8.189375545e+01 -5.169624455e+01 -5.169624455e+01 +2.1395e+00 +3.4599e-01 -1.3251e+00 -1.4243e+00 +4.2850e-02
9 0 +6.962425561e+01 -6.396574439e+01 -6.396574439e+01 -4.0468e-01 -2.5899e-01 +1.3212e+00 -2.5322e-01 +1.3612e+00
56 0 +6.768708620e+01 -6.590291380e+01 -6.590291380e+01 -1.7709e+00 -6.2791e-01 +2.5062e+00 +7.7110e-01 +1.5739e+00
102 0 +6.555463670e+01 -6.803536330e+01 -6.803536330e+01 +1.5691e+00 +1.7667e+00 +4.0285e-01 -1.0663e+00 -1.4123e+00
114 0 +6.167457361e+01 -7.191542639e+01 -7.191542639e+01 +6.8940e-01 +3.4599e-01 -1.3251e+00 -1.4243e+00 +4.2850e-02
256 0 +4.742152226e+01 -8.616847774e+01 -8.616847774e+01 +1.3408e+00 +5.1896e-01 -4.3065e-02 -9.6891e-01 -1.2083e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (-3.085000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +7.219461458e+01 +4.134461458e+01 +4.134461458e+01 +8.3760e-01 -2.1838e+00 +1.3127e+00 +8.2293e-01 -1.0665e+00
6 0 +5.641638610e+01 +2.556638610e+01 +2.556638610e+01 +4.3730e-01 -2.3687e+00 +1.0799e+00 +9.6641e-01 -9.0792e-01
58 0 +5.598245993e+01 +2.513245993e+01 +2.513245993e+01 +2.5111e+00 +3.1084e+00 +3.6208e-01 -2.5463e+00 +2.5948e+00
157 0 +5.469924460e+01 +2.384924460e+01 +2.384924460e+01 +2.1605e+00 +2.4209e+00 +5.8390e-01 -2.1146e+00 +1.8416e+00
260 0 +4.964706591e+01 +1.879706591e+01 +1.879706591e+01 +9.6133e-01 +6.9236e-02 +1.3426e+00 -5.7943e-01 -7.3492e-01
362 0 +4.528561155e+01 +1.443561155e+01 +1.443561155e+01 +5.4227e-01 +3.8924e-01 +1.6223e+00 -1.9506e-01 -6.5933e-01
452 0 +4.103776636e+01 +1.018776636e+01 +1.018776636e+01 +2.4282e-01 -4.4029e-01 +1.4707e+00 -4.0716e-01 -1.1503e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (-9.200000000000e+00) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +6.095073937e+01 +5.175073937e+01 +5.175073937e+01 +7.0043e-01 -2.7607e+00 -1.5877e+00 +1.7128e+00 +9.7681e-01
8 0 +5.946059120e+01 +5.026059120e+01 +5.026059120e+01 +2.3533e+00 -2.1283e+00 -1.5214e+00 +1.1037e+00 +2.4560e+00
306 0 +5.149944221e+01 +4.229944221e+01 +4.229944221e+01 -1.0898e+00 +1.4186e+00 +3.0403e-01 -6.8910e-01 +1.1585e+00
355 0 +4.389614492e+01 +3.469614492e+01 +3.469614492e+01 +2.3397e-01 -1.7609e+00 -9.5588e-01 +9.7300e-01 +7.7066e-01
% f evaluations | g evaluations | best noise-free fitness - Fopt (-2.037600000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +6.460812569e+01 -1.391518743e+02 -1.391518743e+02 +1.6365e-01 -4.5360e-01 -9.4693e-01 -7.8785e-01 -3.3866e-01
13 0 +6.185618564e+01 -1.419038144e+02 -1.419038144e+02 +8.9082e-01 +2.9824e+00 +4.1323e+00 +1.0801e+00 -1.5400e+00
15 0 +6.071132160e+01 -1.430486784e+02 -1.430486784e+02 +8.9082e-01 +3.0258e+00 +4.1323e+00 +1.0801e+00 -1.5400e+00
52 0 +4.616401574e+01 -1.575959843e+02 -1.575959843e+02 +2.5693e+00 +1.7994e+00 +5.2351e-01 +2.7037e-01 -2.7217e-01
359 0 +2.083876430e+01 -1.829212357e+02 -1.829212357e+02 -2.2025e-02 -2.4354e+00 -1.2155e+00 +9.4139e-01 -2.8708e-01
% f evaluations | g evaluations | best noise-free fitness - Fopt (3.399000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +9.782627979e+01 +1.318162798e+02 +1.318162798e+02 -2.5378e+00 +7.7487e-03 +1.0711e+00 -1.7857e+00 +1.7976e+00
2 0 +5.209911651e+01 +8.608911651e+01 +8.608911651e+01 -1.4014e+00 -2.5763e+00 -2.9901e+00 +3.9412e+00 +1.6741e+00
4 0 +4.614035448e+01 +8.013035448e+01 +8.013035448e+01 -5.2497e-01 +1.3120e+00 -4.3535e-01 +4.1400e-01 +1.5246e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (-1.000000000000e+03) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.110280987e+02 -8.889719013e+02 -8.889719013e+02 -1.6945e+00 -3.1676e+00 +8.7062e-01 +1.0475e+00 +1.2229e-01
5 0 +9.109146009e+01 -9.089085399e+02 -9.089085399e+02 -2.5640e-02 +1.6675e+00 +3.5332e+00 +3.2276e+00 +1.7033e+00
29 0 +5.832803702e+01 -9.416719630e+02 -9.416719630e+02 +3.7776e+00 +1.7268e+00 +2.7414e+00 -4.5393e-01 +3.5139e-01
31 0 +4.892170264e+01 -9.510782974e+02 -9.510782974e+02 +3.9029e+00 +3.9171e+00 +3.0175e+00 +2.6496e+00 -2.3416e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (-1.000000000000e+03) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +5.695210982e+01 -9.430478902e+02 -9.430478902e+02 -2.3385e+00 +1.0669e+00 -1.1673e+00 +5.4588e-01 +1.9579e-01
9 0 +5.517585507e+01 -9.448241449e+02 -9.448241449e+02 -8.5884e-01 +2.7224e+00 -2.4373e+00 -1.0649e+00 +6.2091e-01
154 0 +2.666130940e+01 -9.733386906e+02 -9.733386906e+02 +1.5098e-01 -4.3566e-01 +1.7687e+00 +5.7839e-01 -6.5468e-01
% f evaluations | g evaluations | best noise-free fitness - Fopt (-1.272000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +5.215729570e+01 +3.943729570e+01 +3.943729570e+01 +4.0717e-01 -3.2454e-01 +9.0457e-02 +5.2473e-01 +1.6000e+00
208 0 +5.001087938e+01 +3.729087938e+01 +3.729087938e+01 -1.5244e+00 +1.3646e+00 +1.0746e+00 -5.4632e-01 +2.2272e+00
411 0 +4.723223486e+01 +3.451223486e+01 +3.451223486e+01 -8.7504e-01 +1.1865e+00 -4.1089e-01 -8.8234e-01 +1.5907e-01
% f evaluations | g evaluations | best noise-free fitness - Fopt (-5.954000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.094146908e+02 +4.987469076e+01 +4.987469076e+01 +1.8019e-01 -8.8430e-01 -7.9495e-01 -3.9654e-01 +8.2226e-02
2 0 +8.023090441e+01 +2.069090441e+01 +2.069090441e+01 +1.0014e-01 -1.1210e-01 +1.4103e-01 +2.2422e+00 +9.0687e-01
4 0 +6.649150109e+01 +6.951501089e+00 +6.951501089e+00 +7.3290e-01 -6.3103e-01 +1.0710e+00 +2.2064e+00 +1.6027e-01
5 0 +4.686814811e+01 -1.267185189e+01 -1.267185189e+01 +7.0934e-01 -9.0842e-01 +8.9139e-01 +2.0709e+00 -7.6314e-02
59 0 +4.521974684e+01 -1.432025316e+01 -1.432025316e+01 +1.1840e-01 -2.8825e-01 -7.2478e-02 +1.6403e+00 +7.1876e-01
% f evaluations | g evaluations | best noise-free fitness - Fopt (-1.000000000000e+03) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.085909029e+02 -8.914090971e+02 -8.914090971e+02 +9.9452e-01 -1.6776e+00 +1.4997e+00 +2.6140e-01 +2.6313e+00
5 0 +8.469576293e+01 -9.153042371e+02 -9.153042371e+02 -8.3365e-01 +1.3395e-01 +1.6844e+00 +1.5824e+00 +2.3302e+00
30 0 +7.764695446e+01 -9.223530455e+02 -9.223530455e+02 +1.8673e+00 -2.8818e+00 -3.8447e+00 +7.5890e-01 -8.8760e-01
55 0 +5.860346336e+01 -9.413965366e+02 -9.413965366e+02 +1.2194e+00 -1.5051e+00 +1.4169e+00 +8.0383e-01 +6.7796e-01
106 0 +2.900897449e+01 -9.709910255e+02 -9.709910255e+02 -6.1128e-01 +8.9474e-01 +2.4809e+00 -5.2561e-03 +1.2822e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (4.303000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +8.409724219e+01 +1.271272422e+02 +1.271272422e+02 +3.3952e+00 -7.0972e-01 -7.9501e-01 -3.9443e-01 +6.3016e-01
4 0 +4.712135032e+01 +9.015135032e+01 +9.015135032e+01 -1.5813e+00 -3.3222e+00 -1.8997e+00 +2.2824e+00 +6.6893e-01
5 0 +4.609840662e+01 +8.912840662e+01 +8.912840662e+01 -2.9532e-01 -2.6409e+00 -6.7483e-01 +1.1416e+00 -7.5877e-02
57 0 +4.494272885e+01 +8.797272885e+01 +8.797272885e+01 +4.5086e-01 -1.0710e+00 -1.2141e+00 +5.6015e-01 -9.1181e-01
60 0 +3.485212515e+01 +7.788212515e+01 +7.788212515e+01 +2.8003e+00 -2.9028e+00 +4.4190e-01 +3.1972e+00 -1.5481e+00
