% f evaluations | g evaluations | best noise-free fitness - Fopt (-1.025500000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.669255508e+01 -8.585744492e+01 -8.585744492e+01 +3.7172e-02 -2.7428e+00 -1.9817e+00 +3.5400e+00 -2.0726e+00 -2.6336e+00 -2.9419e-01 -4.3010e-01 +2.7563e-01 -7.9720e-01
2 0 +1.274084614e+01 -8.980915386e+01 -8.980915386e+01 +1.8344e+00 +5.0378e-01 +1.1179e+00 +2.7043e+00 -1.2659e+00 -8.7046e-01 +2.4532e+00 -2.1239e-01 +1.0101e-01 -1.4005e-01
3 0 +1.252918677e+01 -9.002081323e+01 -9.002081323e+01 +1.9400e+00 +4.6103e-01 +1.1569e+00 +2.6966e+00 -1.2481e+00 -7.9653e-01 +2.5194e+00 -3.5343e-02 +1.9715e-02 -2.0623e-01
4 0 +1.224958851e+01 -9.030041149e+01 -9.030041149e+01 +1.6326e+00 -1.5631e+00 -2.7351e-01 +3.1000e+00 -1.5721e+00 -1.2847e+00 +1.4504e+00 +9.6058e-01 -3.9724e-01 -9.7778e-01
54 0 +1.021104075e+01 -9.233895925e+01 -9.233895925e+01 +1.9406e+00 +4.6211e-01 +1.1545e+00 +2.6979e+00 -1.2499e+00 -7.9460e-01 +2.5179e+00 -3.6743e-02 +2.1018e-02 -2.0608e-01
152 0 +9.323296144e+00 -9.322670386e+01 -9.322670386e+01 +1.5793e+00 +1.1077e-02 +7.7917e-01 +2.0293e+00 -1.2773e+00 -7.0850e-01 +1.4075e+00 -1.4821e-01 -4.5002e-01 +5.1363e-01
155 0 +7.764090871e+00 -9.478590913e+01 -9.478590913e+01 +5.1363e-01 -2.4268e+00 -4.3116e-01 +2.3056e+00 -1.6426e+00 -2.6652e+00 +3.1671e-01 -1.0408e-01 -6.6887e-01 +8.0654e-02
303 0 +6.512224241e+00 -9.603777576e+01 -9.603777576e+01 -2.0426e-01 -3.0204e-01 +7.9079e-01 +1.0648e+00 -1.1605e+00 +1.6486e-01 +9.2157e-01 +1.0924e+00 -6.0501e-01 -1.0830e+00
405 0 +6.097012009e+00 -9.645298799e+01 -9.645298799e+01 +6.0438e-01 -9.2720e-01 +4.6616e-01 +1.5356e+00 -1.5893e+00 +1.6929e-01 -3.5594e-01 +2.8031e-01 +6.4556e-01 +4.4394e-02
% f evaluations | g evaluations | best noise-free fitness - Fopt (7.169000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.656569132e+01 +8.825569132e+01 +8.825569132e+01 -9.6453e-01 -2.3154e+00 +2.4265e-01 +1.1367e+00 +2.7483e+00 -2.7073e+00 +4.5785e-02 -1.4059e+00 -9.0763e-01 -1.4695e+00
56 0 +1.558220321e+01 +8.727220321e+01 +8.727220321e+01 -2.9798e-01 -8.9777e-01 -4.2234e-01 +1.0068e+00 +1.9337e+00 -4.7643e-01 +1.6097e+00 -1.8537e+00 -1.6237e+00 -6.7027e-01
58 0 +1.180436728e+01 +8.349436728e+01 +8.349436728e+01 -3.2671e-02 +1.4940e+00 -1.7726e+00 -4.3033e-01 +1.8199e+00 +5.9533e-01 +7.8918e-01 -5.5650e-01 -1.2136e+00 +6.4064e-01
