% f evaluations | g evaluations | best noise-free fitness - Fopt (7.135000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +5.846635599e+01 +1.298163560e+02 +1.298163560e+02 +2.4420e+00 -5.0391e-01 -2.5285e-01
2 0 +5.416821187e+01 +1.255182119e+02 +1.255182119e+02 +4.7301e-01 +8.5261e-01 -1.0108e+00
3 0 +5.284560727e+01 +1.241956073e+02 +1.241956073e+02 +5.5666e-01 +7.9498e-01 -9.7860e-01
17 0 +1.559097758e+01 +8.694097758e+01 +8.694097758e+01 -9.6668e-01 -4.9939e+00 -4.3451e+00
52 0 +9.528368374e+00 +8.087836837e+01 +8.087836837e+01 -1.2005e-01 +2.1126e+00 -4.7232e-01
53 0 +8.389277594e+00 +7.973927759e+01 +7.973927759e+01 -1.0646e-01 +2.1280e+00 -4.4218e-01
113 0 +7.156932256e+00 +7.850693226e+01 +7.850693226e+01 -1.0646e-01 +2.1280e+00 -2.6161e-01
% f evaluations | g evaluations | best noise-free fitness - Fopt (-3.552200000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +9.001397808e+01 -2.652060219e+02 -2.652060219e+02 +1.3611e-01 +1.6406e+00 +3.7142e-01
4 0 +6.974244327e+01 -2.854775567e+02 -2.854775567e+02 +2.5199e+00 -1.5733e+00 +7.1707e-01
6 0 +4.962083018e+01 -3.055991698e+02 -3.055991698e+02 +1.6062e+00 -5.9074e-01 +1.0175e+00
19 0 +3.776469177e+01 -3.174553082e+02 -3.174553082e+02 +2.3034e+00 +2.4597e+00 +4.2445e+00
21 0 +1.994286955e+01 -3.352771304e+02 -3.352771304e+02 -3.3532e+00 +1.4451e+00 -1.7461e-01
61 0 +1.130165736e+01 -3.439183426e+02 -3.439183426e+02 +1.1523e+00 -1.5733e+00 +7.1707e-01
154 0 +8.052817215e+00 -3.471671828e+02 -3.471671828e+02 +1.3437e+00 -3.8458e-01 +1.2120e+00
