% f evaluations | g evaluations | best noise-free fitness - Fopt (7.135000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +6.070504199e+01 +1.320550420e+02 +1.320550420e+02
2 0 +6.062687792e+01 +1.319768779e+02 +1.319768779e+02
4 0 +6.009230776e+01 +1.314423078e+02 +1.314423078e+02
11 0 +5.528098843e+01 +1.266309884e+02 +1.266309884e+02
37 0 +4.659489194e+01 +1.179448919e+02 +1.179448919e+02
2260 0 +4.569716045e+01 +1.170471605e+02 +1.170471605e+02
% f evaluations | g evaluations | best noise-free fitness - Fopt (-3.552200000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +7.910117737e+01 -2.761188226e+02 -2.761188226e+02
2 0 +7.760392465e+01 -2.776160754e+02 -2.776160754e+02
4 0 +6.415725700e+01 -2.910627430e+02 -2.910627430e+02
9 0 +6.294535731e+01 -2.922746427e+02 -2.922746427e+02
15 0 +5.985055630e+01 -2.953694437e+02 -2.953694437e+02
30 0 +5.647864232e+01 -2.987413577e+02 -2.987413577e+02
32 0 +5.248322104e+01 -3.027367790e+02 -3.027367790e+02
35 0 +5.128967231e+01 -3.039303277e+02 -3.039303277e+02
155 0 +5.102735724e+01 -3.041926428e+02 -3.041926428e+02
207 0 +4.840075663e+01 -3.068192434e+02 -3.068192434e+02
263 0 +4.070544906e+01 -3.145145509e+02 -3.145145509e+02
% f evaluations | g evaluations | best noise-free fitness - Fopt (9.917000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.137854801e+02 +2.129554801e+02 +2.129554801e+02
2 0 +7.069559738e+01 +1.698655974e+02 +1.698655974e+02
6 0 +5.451234961e+01 +1.536823496e+02 +1.536823496e+02
25 0 +5.321726222e+01 +1.523872622e+02 +1.523872622e+02
35 0 +4.945365338e+01 +1.486236534e+02 +1.486236534e+02
159 0 +4.385240855e+01 +1.430224085e+02 +1.430224085e+02
% f evaluations | g evaluations | best noise-free fitness - Fopt (-5.179100000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +7.398927708e+01 -4.439207229e+02 -4.439207229e+02
3 0 +6.434372619e+01 -4.535662738e+02 -4.535662738e+02
