% f evaluations | g evaluations | best noise-free fitness - Fopt (1.238300000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +8.415774900e+00 +1.322457749e+02 +1.322457749e+02 +3.4776e-02 +2.8582e-01
3 0 +4.893134011e+00 +1.287231340e+02 +1.287231340e+02 +1.3227e+00 -6.3372e-01
113 0 +1.859919173e-01 +1.240159919e+02 +1.240159919e+02 -1.3868e-01 +1.1382e-01
% f evaluations | g evaluations | best noise-free fitness - Fopt (4.751000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +5.087265648e+01 +9.838265648e+01 +9.838265648e+01 -3.8817e-01 -6.4627e-01
14 0 +7.292091844e+00 +5.480209184e+01 +5.480209184e+01 -7.4202e-01 -4.2517e-01
41 0 +6.490364819e+00 +5.400036482e+01 +5.400036482e+01 -7.4202e-01 -1.8400e+00
156 0 +2.461990962e+00 +4.997199096e+01 +4.997199096e+01 +7.8021e-01 -1.7374e-01
% f evaluations | g evaluations | best noise-free fitness - Fopt (5.534000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +3.085146724e+01 +8.619146724e+01 +8.619146724e+01 +4.1229e-02 +2.8812e-01
3 0 +2.214207985e+01 +7.748207985e+01 +7.748207985e+01 -1.2934e-01 -4.2798e-01
4 0 +5.373568893e+00 +6.071356889e+01 +6.071356889e+01 -2.3956e+00 +1.0110e-01
105 0 +4.867648208e+00 +6.020764821e+01 +6.020764821e+01 -2.7057e-01 -3.0833e-01
159 0 +4.585639976e+00 +5.992563998e+01 +5.992563998e+01 -2.1181e-04 -2.9892e-02
% f evaluations | g evaluations | best noise-free fitness - Fopt (-9.033000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +4.736685369e+01 -4.296314631e+01 -4.296314631e+01 +7.3968e-01 +9.6619e-02
8 0 +2.747883795e+01 -6.285116205e+01 -6.285116205e+01 -1.2189e-01 -6.7225e-01
57 0 +1.099215647e+01 -7.933784353e+01 -7.933784353e+01 +1.0378e-01 -3.1716e-01
160 0 +1.248851212e+00 -8.908114879e+01 -8.908114879e+01 +5.4422e-02 +8.7552e-02
% f evaluations | g evaluations | best noise-free fitness - Fopt (6.561000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +4.733063942e+01 +1.129406394e+02 +1.129406394e+02 +7.5256e-01 -9.1568e-02
4 0 +1.467389057e+00 +6.707738906e+01 +6.707738906e+01 +3.0535e-01 +4.6748e-01
31 0 +1.126884664e+00 +6.673688466e+01 +6.673688466e+01 +4.5167e-01 +6.0222e-01
162 0 +9.950024966e-01 +6.660500250e+01 +6.660500250e+01 +7.0490e-03 +4.1476e-01
