% f evaluations | g evaluations | best noise-free fitness - Fopt (9.294000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.683498053e+00 +9.462349805e+01 +9.462349805e+01 +1.3109e+00 -5.5984e-01
52 0 +2.403662360e-02 +9.296403662e+01 +9.296403662e+01 -3.4997e-01 +8.7435e-01
% f evaluations | g evaluations | best noise-free fitness - Fopt (3.535000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +7.437586001e+00 +4.278758600e+01 +4.278758600e+01 +1.8836e-01 +5.0415e-01
8 0 +4.539044619e+00 +3.988904462e+01 +3.988904462e+01 +4.1139e-01 +5.9866e-01
13 0 +9.710203575e-01 +3.632102036e+01 +3.632102036e+01 +1.1721e+00 +1.2003e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (3.820000000000e+00) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +2.014606416e+03 +2.018426416e+03 +2.018426416e+03 -1.3652e+00 -7.7487e-01
2 0 +1.770319396e+03 +1.774139396e+03 +1.774139396e+03 -1.2004e+00 -7.8676e-01
3 0 +7.281296397e+01 +7.663296397e+01 +7.663296397e+01 +4.4888e+00 -1.1975e+00
19 0 +1.797083107e+01 +2.179083107e+01 +2.179083107e+01 +2.8078e+00 -1.9196e+00
22 0 +7.283319263e+00 +1.110331926e+01 +1.110331926e+01 +4.0786e+00 +3.4838e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (2.175000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +3.249841282e+02 +3.467341282e+02 +3.467341282e+02 -8.2483e-01 +8.8077e-02
2 0 +2.495389788e+02 +2.712889788e+02 +2.712889788e+02 -9.1886e-01 +6.9845e-01
3 0 +1.460546998e+02 +1.678046998e+02 +1.678046998e+02 -3.4667e-01 +1.2643e+00
4 0 +8.182070006e+01 +1.035707001e+02 +1.035707001e+02 +2.6615e+00 -8.8599e-01
7 0 +7.021508089e+01 +9.196508089e+01 +9.196508089e+01 +6.8938e-01 +1.5925e+00
13 0 +4.839357534e+01 +7.014357534e+01 +7.014357534e+01 +3.9023e-01 +2.0863e+00
17 0 +4.008025699e+01 +6.183025699e+01 +6.183025699e+01 +4.0116e+00 -8.2814e-01
43 0 +2.099317741e+01 +4.274317741e+01 +4.274317741e+01 +7.6388e-01 +2.5452e+00
114 0 +8.564185544e+00 +3.031418554e+01 +3.031418554e+01 +4.0116e+00 -2.0556e-01
% f evaluations | g evaluations | best noise-free fitness - Fopt (6.479000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +2.859456260e+02 +3.507356260e+02 +3.507356260e+02 -9.5185e-01 -1.0426e-01
5 0 +2.511404613e+02 +3.159304613e+02 +3.159304613e+02 -4.5795e-01 -6.7630e-01
13 0 +4.852012717e+01 +1.133101272e+02 +1.133101272e+02 -8.3464e-01 -1.9784e+00
14 0 +1.008602643e+01 +7.487602643e+01 +7.487602643e+01 -4.4858e+00 +1.4385e+00
110 0 +7.919491307e+00 +7.270949131e+01 +7.270949131e+01 -4.4858e+00 +4.7258e-01
% f evaluations | g evaluations | best noise-free fitness - Fopt (-1.000000000000e+03) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +3.393909437e+01 -9.660609056e+02 -9.660609056e+02 -8.8338e-01 -8.9942e-01
6 0 +7.705061127e+00 -9.922949389e+02 -9.922949389e+02 -5.2296e-01 +3.6663e-01
7 0 +1.081375766e+00 -9.989186242e+02 -9.989186242e+02 -1.4119e+00 -4.1050e-01
32 0 +2.035601084e-01 -9.997964399e+02 -9.997964399e+02 -4.7592e+00 -1.6436e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (1.640700000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +4.410739269e+01 +2.081773927e+02 +2.081773927e+02 -1.1197e+00 -6.5365e-01
2 0 +2.888430324e+01 +1.929543032e+02 +1.929543032e+02 -1.6682e+00 +2.0553e-03
4 0 +2.256070349e+01 +1.866307035e+02 +1.866307035e+02 -1.7623e+00 +5.1861e-01
8 0 +2.205481170e+01 +1.861248117e+02 +1.861248117e+02 +8.6261e-01 -7.0089e-01
17 0 +3.822154453e+00 +1.678921545e+02 +1.678921545e+02 -1.0008e+00 +1.9951e+00
64 0 +2.337144711e+00 +1.664071447e+02 +1.664071447e+02 -8.4830e-01 +2.4990e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (-1.656800000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +3.567942108e+02 +1.911142108e+02 +1.911142108e+02 +7.3348e-01 -2.0562e-01
4 0 +2.595877080e+02 +9.390770799e+01 +9.390770799e+01 +6.5101e-01 +9.0648e-01
8 0 +2.289416843e+02 +6.326168426e+01 +6.326168426e+01 +5.8812e-01 -1.0384e+00
9 0 +3.431376615e-01 -1.653368623e+02 -1.653368623e+02 -1.0579e+00 +2.1664e-01
% f evaluations | g evaluations | best noise-free fitness - Fopt (9.284000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +2.839646671e+02 +3.768046671e+02 +3.768046671e+02 -4.0290e-01 -4.0385e-01
2 0 +7.481662276e+01 +1.676566228e+02 +1.676566228e+02 +4.4824e-01 -1.3625e+00
10 0 +1.513086843e+01 +1.079708684e+02 +1.079708684e+02 +4.4274e+00 -1.3189e-01
22 0 +8.710406702e+00 +1.015504067e+02 +1.015504067e+02 -1.1828e-01 -2.5379e+00
34 0 +2.063280036e+00 +9.490328004e+01 +9.490328004e+01 +1.6415e+00 -2.0695e+00
156 0 +5.671647740e-01 +9.340716477e+01 +9.340716477e+01 +2.6356e+00 -1.6702e+00
157 0 +2.120500899e-01 +9.305205009e+01 +9.305205009e+01 +2.3033e+00 -1.8037e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (-3.679200000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +7.744096882e+00 -3.601759031e+02 -3.601759031e+02 +3.9137e-01 +7.9611e-02
6 0 +1.866307685e+00 -3.660536923e+02 -3.660536923e+02 -9.0558e-01 -7.6302e-01
54 0 +9.203636736e-01 -3.669996363e+02 -3.669996363e+02 +1.3301e+00 -1.0508e+00
55 0 +4.331902330e-01 -3.674868098e+02 -3.674868098e+02 +1.3540e+00 -7.8037e-01
