% f evaluations | g evaluations | best noise-free fitness - Fopt (9.294000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +5.735807496e+03 +5.828747496e+03 +5.828747496e+03
2 0 +3.764436405e+03 +3.857376405e+03 +3.857376405e+03
3 0 +3.250834577e+03 +3.343774577e+03 +3.343774577e+03
20 0 +2.794970346e+03 +2.887910346e+03 +2.887910346e+03
52 0 +2.246298903e+03 +2.339238903e+03 +2.339238903e+03
58 0 +2.198062237e+03 +2.291002237e+03 +2.291002237e+03
103 0 +1.998027218e+03 +2.090967218e+03 +2.090967218e+03
158 0 +1.954916480e+03 +2.047856480e+03 +2.047856480e+03
% f evaluations | g evaluations | best noise-free fitness - Fopt (3.535000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +5.650390146e+03 +5.685740146e+03 +5.685740146e+03
2 0 +4.193718078e+03 +4.229068078e+03 +4.229068078e+03
4 0 +3.377601925e+03 +3.412951925e+03 +3.412951925e+03
14 0 +3.251704062e+03 +3.287054062e+03 +3.287054062e+03
17 0 +2.526627273e+03 +2.561977273e+03 +2.561977273e+03
58 0 +2.501264087e+03 +2.536614087e+03 +2.536614087e+03
102 0 +2.339767676e+03 +2.375117676e+03 +2.375117676e+03
109 0 +1.859503966e+03 +1.894853966e+03 +1.894853966e+03
710 0 +1.789065804e+03 +1.824415804e+03 +1.824415804e+03
% f evaluations | g evaluations | best noise-free fitness - Fopt (3.820000000000e+00) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +2.983059072e+03 +2.986879072e+03 +2.986879072e+03
2 0 +2.331576468e+03 +2.335396468e+03 +2.335396468e+03
5 0 +1.827296428e+03 +1.831116428e+03 +1.831116428e+03
6 0 +1.447272229e+03 +1.451092229e+03 +1.451092229e+03
7 0 +1.373751627e+03 +1.377571627e+03 +1.377571627e+03
8 0 +1.185237719e+03 +1.189057719e+03 +1.189057719e+03
52 0 +8.341867185e+02 +8.380067185e+02 +8.380067185e+02
53 0 +8.312593611e+02 +8.350793611e+02 +8.350793611e+02
357 0 +7.715815083e+02 +7.754015083e+02 +7.754015083e+02
653 0 +7.487919223e+02 +7.526119223e+02 +7.526119223e+02
% f evaluations | g evaluations | best noise-free fitness - Fopt (2.175000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +5.584404933e+03 +5.606154933e+03 +5.606154933e+03
2 0 +2.712940253e+03 +2.734690253e+03 +2.734690253e+03
3 0 +2.599841485e+03 +2.621591485e+03 +2.621591485e+03
8 0 +2.198212393e+03 +2.219962393e+03 +2.219962393e+03
54 0 +1.788242274e+03 +1.809992274e+03 +1.809992274e+03
160 0 +1.747893345e+03 +1.769643345e+03 +1.769643345e+03
