% f evaluations | g evaluations | best noise-free fitness - Fopt (-1.025500000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +8.655348185e+00 -9.389465181e+01 -9.389465181e+01 -2.2424e+00 +5.2790e-01 -7.8684e-01
5 0 +6.490120155e+00 -9.605987984e+01 -9.605987984e+01 -8.5759e-01 -7.0022e-01 +8.4447e-01
9 0 +5.421769804e+00 -9.712823020e+01 -9.712823020e+01 -1.8231e+00 +2.6484e-01 +1.1218e+00
53 0 +2.119659558e+00 -1.004303404e+02 -1.004303404e+02 -1.5816e+00 -4.1232e-01 -1.3317e+00
54 0 +1.748313979e+00 -1.008016860e+02 -1.008016860e+02 -1.1152e+00 +2.3331e+00 +1.1191e+00
253 0 +1.661740550e+00 -1.008882595e+02 -1.008882595e+02 -6.7460e-01 -5.7836e-01 -1.1820e-01
255 0 +1.444632212e+00 -1.011053678e+02 -1.011053678e+02 -2.1803e+00 +5.8951e-01 -6.1397e-01
260 0 +1.082827939e+00 -1.014671721e+02 -1.014671721e+02 +4.7724e-01 -1.2238e+00 +1.0533e-01
% f evaluations | g evaluations | best noise-free fitness - Fopt (7.169000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.154806560e+01 +8.323806560e+01 +8.323806560e+01 -2.1506e+00 -1.0472e+00 -2.8268e-02
5 0 +1.072835743e+01 +8.241835743e+01 +8.241835743e+01 -6.5156e-01 -1.4492e+00 +2.8221e-01
6 0 +5.133279559e+00 +7.682327956e+01 +7.682327956e+01 -3.0808e+00 +1.6807e-02 +7.2208e-01
27 0 +5.018154952e+00 +7.670815495e+01 +7.670815495e+01 -3.2757e-01 -3.4330e-01 -1.9921e+00
104 0 +3.338487491e+00 +7.502848749e+01 +7.502848749e+01 +2.6849e+00 +8.0320e-01 -2.4775e+00
214 0 +1.667489613e+00 +7.335748961e+01 +7.335748961e+01 -2.5235e+00 -4.8085e-03 +2.4607e-02
% f evaluations | g evaluations | best noise-free fitness - Fopt (2.140100000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +7.347869825e+00 +2.213578698e+02 +2.213578698e+02 -2.3110e+00 +1.1298e+00 +6.7047e-01
31 0 +4.271999838e+00 +2.182819998e+02 +2.182819998e+02 -9.1067e-01 +8.3422e-01 +3.7987e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (-5.848000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +2.242393515e+01 -3.605606485e+01 -3.605606485e+01 -2.2920e+00 +1.7054e-01 +1.1656e-01
