% f evaluations | g evaluations | best noise-free fitness - Fopt (-5.494000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +5.918438881e+06 +5.918383941e+06 +5.918383941e+06 -2.5529e+00 +7.1085e-01 -3.2510e+00 +3.2477e-02 +1.7777e+00 +3.1135e+00 -1.7737e+00 +3.1574e-01 +4.8654e+00 +1.6604e+00 -3.3972e+00 -1.9941e+00 +1.4868e+00 -1.3213e+00 +1.0091e+00 -7.4615e-01 +2.2586e+00 -1.3756e+00 -4.9169e-01 +5.9365e-02
2 0 +3.744833462e+06 +3.744778522e+06 +3.744778522e+06 +1.9573e+00 +2.2119e+00 -1.1638e+00 -2.3334e+00 +3.9406e+00 +3.2694e+00 +9.8288e-01 -1.4610e+00 -2.8841e+00 +6.8178e-02 +3.3890e-02 -1.0956e+00 +1.8960e+00 -1.1769e+00 +6.1534e-03 -1.0721e+00 +1.2756e+00 -2.8998e+00 -1.3143e+00 +3.2036e-01
23 0 +3.386986963e+06 +3.386932023e+06 +3.386932023e+06 -3.7965e+00 -3.8616e+00 -4.1155e-01 -6.8957e-01 +3.5702e+00 +9.8561e-01 +2.1891e+00 +3.2391e+00 +4.7453e+00 +1.5105e+00 +1.3145e+00 +4.1109e+00 +4.6400e+00 -4.6091e+00 -4.1104e+00 +2.5139e+00 -7.2828e-01 +3.9220e+00 -1.5046e+00 +2.9286e+00
155 0 +2.923780197e+06 +2.923725257e+06 +2.923725257e+06 -1.8691e+00 -6.4426e-01 -5.2090e-01 +2.2229e+00 +6.1335e-01 +2.8149e+00 -3.3283e+00 +1.8589e+00 +5.6168e-01 +2.4378e+00 -7.5742e-01 -1.7008e-01 -5.4815e-01 -1.7425e+00 -2.3061e+00 +1.7269e+00 -7.5220e-01 -3.1816e-02 -2.4254e+00 -7.0974e-01
504 0 +2.223627603e+06 +2.223572663e+06 +2.223572663e+06 -4.5213e-01 -1.0627e+00 -1.0595e+00 -3.7382e-01 +2.7677e+00 +1.9155e+00 -1.3367e+00 -1.7943e+00 +1.0238e+00 +3.9439e-01 -2.2419e+00 -4.2576e-01 +1.4533e-01 +1.8652e-01 -2.1113e+00 +1.8113e+00 -2.2601e+00 +2.7394e+00 +7.1765e-01 -7.3748e-01
1712 0 +1.198882257e+06 +1.198827317e+06 +1.198827317e+06 -2.1075e+00 +3.7573e-01 -3.4852e+00 -9.3359e-01 +2.3459e+00 +2.8141e+00 -2.0024e+00 -2.7683e-01 +1.1864e+00 +1.2479e+00 -3.4468e+00 -1.0300e+00 +1.7404e+00 -8.9803e-01 -4.2958e-01 +7.8311e-01 +5.6540e-01 +4.3589e-01 +1.8906e-01 -5.9069e-02
% f evaluations | g evaluations | best noise-free fitness - Fopt (5.913000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.513364809e+07 +1.513370722e+07 +1.513370722e+07 +1.1029e+00 +2.7396e+00 -4.4672e+00 +6.0017e-01 -1.6286e+00 +3.7002e+00 +4.9142e-01 -2.4680e+00 +2.8831e+00 -8.8639e-01 -2.5824e+00 +1.2276e+00 -2.2989e+00 -1.5207e+00 -2.1207e+00 +2.8126e-01 +3.2459e+00 -2.5260e+00 +1.0410e-01 +8.6104e-01
2 0 +4.557719631e+06 +4.557778761e+06 +4.557778761e+06 -3.7678e-01 -3.0789e+00 -1.4044e-01 +1.5741e+00 -2.3831e+00 +2.1120e+00 +1.6841e+00 +2.7486e+00 +3.8488e+00 -2.3995e-01 +1.5311e+00 +5.7741e-01 -2.6613e+00 +2.3098e+00 +1.4671e+00 +2.7058e+00 +2.3181e+00 +4.0640e-01 +2.6753e+00 +7.3332e-01
4 0 +2.996813320e+06 +2.996872450e+06 +2.996872450e+06 -2.6177e+00 -1.0752e+00 -1.1367e+00 -1.9401e+00 -1.8251e+00 +6.8536e-01 -2.1573e+00 -1.7227e+00 -1.6762e+00 -2.1481e+00 +6.7978e-01 -9.1948e-01 +1.0519e+00 -2.8823e+00 -7.6447e-01 -1.8228e+00 +2.6081e+00 -5.6645e-01 +2.4756e+00 +3.4186e+00
5 0 +2.804705638e+06 +2.804764768e+06 +2.804764768e+06 -3.0992e+00 -1.3040e+00 -2.1252e+00 -1.9708e+00 -3.3157e-01 -3.0369e-01 -9.2333e-01 -1.4715e+00 -1.7852e+00 -2.3448e+00 +6.7756e-01 -1.4951e+00 +6.6417e-01 -1.7976e+00 -1.3712e+00 -2.2157e+00 +2.4237e+00 +5.6843e-02 +2.5374e+00 +3.0492e+00
8 0 +2.561222725e+06 +2.561281855e+06 +2.561281855e+06 -3.1670e+00 -3.1631e+00 -1.4514e+00 +1.4372e+00 -1.5244e+00 +3.8628e+00 +1.4082e+00 +5.9630e-01 +2.9885e+00 +4.1835e-01 +1.8237e+00 +1.3508e+00 -2.2189e+00 +3.9611e+00 +5.3283e-01 +3.6854e+00 +2.6710e+00 +8.5943e-01 +1.4979e+00 +9.5757e-01
56 0 +1.962413065e+06 +1.962472195e+06 +1.962472195e+06 -3.0092e+00 -2.5632e+00 -1.3610e+00 +4.6678e-01 -1.6108e+00 +2.9498e+00 +3.8368e-01 -7.0040e-02 +1.6482e+00 -3.1909e-01 +1.4950e+00 +6.9845e-01 -1.2791e+00 +1.9947e+00 +1.6007e-01 +2.1027e+00 +2.6529e+00 +4.4973e-01 +1.7788e+00 +1.6647e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (-4.915300000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +4.146934288e+06 +4.146442758e+06 +4.146442758e+06 -2.4325e+00 -4.6709e+00 +8.4631e-01 -3.0324e+00 -1.2821e+00 -3.3995e+00 -4.0150e+00 -7.0058e-01 -2.5643e+00 -6.8693e-01 -5.4537e-01 +4.0812e-01 -4.7715e-02 +4.4170e+00 -1.0321e+00 -2.0375e+00 -1.1545e-01 +2.1266e+00 -5.1281e-01 +1.9440e+00
2 0 +3.811164291e+06 +3.810672761e+06 +3.810672761e+06 -1.8648e+00 +3.5330e-01 -1.8420e-01 -1.4093e+00 +6.7537e-01 +4.0005e+00 +2.6015e+00 -1.4412e+00 +6.3073e-01 -5.2899e-01 +2.2816e+00 -1.0020e+00 +9.7482e-01 -3.6314e+00 +1.4073e-01 +1.5855e+00 +3.5686e+00 -9.9419e-02 -3.2208e+00 -1.3791e+00
4 0 +2.885449894e+06 +2.884958364e+06 +2.884958364e+06 +1.8821e+00 -3.8780e+00 -1.7306e-01 +1.2421e+00 +3.1098e+00 -4.5041e+00 +8.4421e-01 +1.4524e+00 +2.7747e+00 +3.2959e+00 -2.8981e-01 +1.6697e+00 -8.2221e-01 -1.8392e+00 -1.4712e+00 +2.6377e+00 +7.2933e-01 +1.0654e+00 -3.0963e+00 -6.2951e-05
33 0 +1.845573202e+06 +1.845081672e+06 +1.845081672e+06 +1.9187e+00 -4.3903e+00 +9.2602e-02 +1.3482e+00 +2.7353e+00 -4.4681e+00 +1.3076e+00 +1.6098e+00 +3.1299e+00 +3.8521e+00 +1.1771e-01 +2.2157e+00 -3.6018e-01 -1.4347e+00 -2.4244e+00 +2.6544e+00 +3.5460e-01 +2.0803e+00 -3.3269e+00 +2.8012e-01
