% f evaluations | g evaluations | best noise-free fitness - Fopt (-1.000000000000e+03) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +4.955057354e+01 -9.504494265e+02 -9.504494265e+02 -7.8592e-01 +1.3639e+00 -2.6660e-02
2 0 +1.284956964e+01 -9.871504304e+02 -9.871504304e+02 -5.7855e-01 +8.8930e-02 +1.6765e+00
3 0 +1.176665165e+01 -9.882333484e+02 -9.882333484e+02 -6.6790e-01 +9.4354e-02 +1.6682e+00
32 0 +5.603106038e-01 -9.994396894e+02 -9.994396894e+02 +4.3288e+00 +2.2768e+00 +3.8594e+00
56 0 +2.223831446e-01 -9.997776169e+02 -9.997776169e+02 +1.2145e+00 +1.2623e+00 +2.7817e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (1.000000000000e+03) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +6.631268935e+01 +1.066312689e+03 +1.066312689e+03 -6.7445e-02 +9.7556e-02 +7.6181e-01
2 0 +2.188687682e+01 +1.021886877e+03 +1.021886877e+03 -1.4138e+00 -1.1481e+00 -1.4541e+00
4 0 +7.054632003e+00 +1.007054632e+03 +1.007054632e+03 -8.3962e-01 -8.8039e-01 -2.1218e+00
11 0 +1.361315938e-01 +1.000136132e+03 +1.000136132e+03 -1.1270e+00 -1.0518e+00 -1.8015e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (-4.913000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +5.373790641e+01 +4.607906413e+00 +4.607906413e+00 +1.9119e-01 -6.8549e-01 +2.5726e-01
4 0 +2.752816546e+01 -2.160183454e+01 -2.160183454e+01 +2.7610e-01 +1.0937e+00 +2.2483e+00
10 0 +1.968775693e+01 -2.944224307e+01 -2.944224307e+01 -9.7375e-01 +4.7657e+00 -2.8678e+00
32 0 +1.079771733e+01 -3.833228267e+01 -3.833228267e+01 +1.9022e-01 -1.9952e+00 -3.6026e+00
111 0 +9.651790232e+00 -3.947820977e+01 -3.947820977e+01 +5.1951e-01 +4.5492e-01 +3.3590e+00
210 0 +2.033080645e+00 -4.709691936e+01 -4.709691936e+01 +5.1951e-01 +4.5492e-01 +2.0938e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (2.977300000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +7.440248228e+01 +3.721324823e+02 +3.721324823e+02 -7.8614e-02 -1.2879e+00 -3.2100e-02
2 0 +6.855359967e+01 +3.662835997e+02 +3.662835997e+02 -7.1305e-01 -6.6976e-02 +7.5806e-01
4 0 +5.434895158e+01 +3.520789516e+02 +3.520789516e+02 -1.8730e+00 +1.5093e+00 +1.9603e-01
13 0 +1.952208961e+01 +3.172520896e+02 +3.172520896e+02 +6.7680e-02 +4.2841e+00 +1.7537e+00
15 0 +1.575651594e+01 +3.134865159e+02 +3.134865159e+02 +4.2520e+00 +1.2943e+00 +1.5783e+00
