% f evaluations | g evaluations | best noise-free fitness - Fopt (-2.098800000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +3.999394270e+07 +3.999373282e+07 +3.999373282e+07
2 0 +2.366192963e+07 +2.366171975e+07 +2.366171975e+07
4 0 +1.888341700e+07 +1.888320712e+07 +1.888320712e+07
5 0 +1.739023048e+07 +1.739002060e+07 +1.739002060e+07
6 0 +7.860988796e+06 +7.860778916e+06 +7.860778916e+06
56 0 +6.416816327e+06 +6.416606447e+06 +6.416606447e+06
57 0 +5.436476528e+06 +5.436266648e+06 +5.436266648e+06
104 0 +5.246913566e+06 +5.246703686e+06 +5.246703686e+06
% f evaluations | g evaluations | best noise-free fitness - Fopt (-9.209000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +2.151913962e+07 +2.151904753e+07 +2.151904753e+07
18 0 +1.513225767e+07 +1.513216558e+07 +1.513216558e+07
19 0 +1.266909816e+07 +1.266900607e+07 +1.266900607e+07
27 0 +1.071243695e+07 +1.071234486e+07 +1.071234486e+07
% f evaluations | g evaluations | best noise-free fitness - Fopt (-8.789000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +4.705713188e+07 +4.705704399e+07 +4.705704399e+07
2 0 +3.254256134e+07 +3.254247345e+07 +3.254247345e+07
3 0 +1.663055818e+07 +1.663047029e+07 +1.663047029e+07
15 0 +1.165394624e+07 +1.165385835e+07 +1.165385835e+07
21 0 +1.088677472e+07 +1.088668683e+07 +1.088668683e+07
% f evaluations | g evaluations | best noise-free fitness - Fopt (3.201900000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.807039673e+07 +1.807071692e+07 +1.807071692e+07
13 0 +1.721955022e+07 +1.721987041e+07 +1.721987041e+07
22 0 +1.564435255e+07 +1.564467274e+07 +1.564467274e+07
156 0 +1.510080798e+07 +1.510112817e+07 +1.510112817e+07
352 0 +1.347416328e+07 +1.347448347e+07 +1.347448347e+07
% f evaluations | g evaluations | best noise-free fitness - Fopt (-1.042400000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +2.507690291e+07 +2.507679867e+07 +2.507679867e+07
2 0 +1.073045851e+07 +1.073035427e+07 +1.073035427e+07
36 0 +1.026279488e+07 +1.026269064e+07 +1.026269064e+07
% f evaluations | g evaluations | best noise-free fitness - Fopt (-6.785000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +5.538869342e+07 +5.538862557e+07 +5.538862557e+07
3 0 +2.774847444e+07 +2.774840659e+07 +2.774840659e+07
4 0 +1.388778299e+07 +1.388771514e+07 +1.388771514e+07
11 0 +8.807195841e+06 +8.807127991e+06 +8.807127991e+06
% f evaluations | g evaluations | best noise-free fitness - Fopt (-3.639800000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +2.926423212e+07 +2.926386814e+07 +2.926386814e+07
6 0 +1.216414839e+07 +1.216378441e+07 +1.216378441e+07
312 0 +9.402098649e+06 +9.401734669e+06 +9.401734669e+06
% f evaluations | g evaluations | best noise-free fitness - Fopt (-1.865000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +2.591602803e+07 +2.591600938e+07 +2.591600938e+07
2 0 +2.394766120e+07 +2.394764255e+07 +2.394764255e+07
3 0 +1.330711499e+07 +1.330709634e+07 +1.330709634e+07
% f evaluations | g evaluations | best noise-free fitness - Fopt (1.749200000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +6.853477490e+07 +6.853494982e+07 +6.853494982e+07
2 0 +1.525824600e+07 +1.525842092e+07 +1.525842092e+07
4 0 +1.123908202e+07 +1.123925694e+07 +1.123925694e+07
5 0 +1.065922132e+07 +1.065939624e+07 +1.065939624e+07
160 0 +1.017838806e+07 +1.017856298e+07 +1.017856298e+07
% f evaluations | g evaluations | best noise-free fitness - Fopt (-5.659600000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +4.168557404e+07 +4.168500808e+07 +4.168500808e+07
3 0 +2.513220861e+07 +2.513164265e+07 +2.513164265e+07
7 0 +2.442906753e+07 +2.442850157e+07 +2.442850157e+07
9 0 +2.292448776e+07 +2.292392180e+07 +2.292392180e+07
25 0 +2.049266441e+07 +2.049209845e+07 +2.049209845e+07
207 0 +1.943396872e+07 +1.943340276e+07 +1.943340276e+07
% f evaluations | g evaluations | best noise-free fitness - Fopt (7.095000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +4.057797157e+07 +4.057804252e+07 +4.057804252e+07
2 0 +1.939857204e+07 +1.939864299e+07 +1.939864299e+07
3 0 +1.820017665e+07 +1.820024760e+07 +1.820024760e+07
4 0 +1.605024166e+07 +1.605031261e+07 +1.605031261e+07
8 0 +1.349284771e+07 +1.349291866e+07 +1.349291866e+07
52 0 +1.285215903e+07 +1.285222998e+07 +1.285222998e+07
308 0 +1.237363424e+07 +1.237370519e+07 +1.237370519e+07
462 0 +1.185467102e+07 +1.185474197e+07 +1.185474197e+07
% f evaluations | g evaluations | best noise-free fitness - Fopt (4.728000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.186072022e+07 +1.186076750e+07 +1.186076750e+07
10 0 +8.516772588e+06 +8.516819868e+06 +8.516819868e+06
103 0 +8.231118484e+06 +8.231165764e+06 +8.231165764e+06
254 0 +6.439541487e+06 +6.439588767e+06 +6.439588767e+06
% f evaluations | g evaluations | best noise-free fitness - Fopt (-5.688800000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +2.220146148e+07 +2.220089260e+07 +2.220089260e+07
5 0 +2.172495926e+07 +2.172439038e+07 +2.172439038e+07
9 0 +1.984292283e+07 +1.984235395e+07 +1.984235395e+07
30 0 +1.599001906e+07 +1.598945018e+07 +1.598945018e+07
56 0 +1.416867452e+07 +1.416810564e+07 +1.416810564e+07
57 0 +1.283821489e+07 +1.283764601e+07 +1.283764601e+07
% f evaluations | g evaluations | best noise-free fitness - Fopt (2.069000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +6.951552557e+06 +6.951573247e+06 +6.951573247e+06
105 0 +6.333659301e+06 +6.333679991e+06 +6.333679991e+06
157 0 +6.043318056e+06 +6.043338746e+06 +6.043338746e+06
158 0 +5.647208985e+06 +5.647229675e+06 +5.647229675e+06
256 0 +4.885115815e+06 +4.885136505e+06 +4.885136505e+06
1162 0 +4.626494184e+06 +4.626514874e+06 +4.626514874e+06
1511 0 +4.516804327e+06 +4.516825017e+06 +4.516825017e+06
% f evaluations | g evaluations | best noise-free fitness - Fopt (5.616700000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +2.661117022e+07 +2.661173189e+07 +2.661173189e+07
2 0 +2.113669007e+07 +2.113725174e+07 +2.113725174e+07
3 0 +1.777367866e+07 +1.777424033e+07 +1.777424033e+07
6 0 +1.256854714e+07 +1.256910881e+07 +1.256910881e+07
53 0 +1.099273509e+07 +1.099329676e+07 +1.099329676e+07
860 0 +8.437938899e+06 +8.438500569e+06 +8.438500569e+06
2113 0 +7.826368340e+06 +7.826930010e+06 +7.826930010e+06
