% f evaluations | g evaluations | best noise-free fitness - Fopt (-2.098800000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +5.607600787e+06 +5.607390907e+06 +5.607390907e+06 -2.3853e+00 -1.6170e+00 +1.1418e-01 +1.9736e-01 -6.1599e-01
3 0 +5.003130140e+06 +5.002920260e+06 +5.002920260e+06 +1.4227e+00 +7.3414e-01 +8.0637e-02 -1.7428e+00 -3.3556e-01
4 0 +2.157906488e+06 +2.157696608e+06 +2.157696608e+06 -1.0725e+00 -2.1437e+00 +5.4343e-01 -2.4156e+00 +6.4617e-01
11 0 +5.343481810e+04 +5.322493810e+04 +5.322493810e+04 +2.4241e+00 +1.0664e+00 +6.5712e-01 +1.9538e+00 +1.9814e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (-9.209000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +2.305070433e+06 +2.304978343e+06 +2.304978343e+06 +1.7063e+00 -1.4557e+00 -5.4410e-01 -1.1807e+00 +1.5229e+00
4 0 +5.382620261e+05 +5.381699361e+05 +5.381699361e+05 +1.4020e+00 -9.9599e-01 +6.9194e-01 -6.0000e-01 +5.4125e-01
5 0 +5.027188173e+04 +5.017979173e+04 +5.017979173e+04 +3.1765e-01 -1.6540e+00 +4.4225e-01 -7.1505e-01 -5.2643e-02
262 0 +2.101228475e+04 +2.092019475e+04 +2.092019475e+04 +6.6292e-02 -1.7139e+00 +2.5862e+00 -2.2362e+00 -3.1839e-02
% f evaluations | g evaluations | best noise-free fitness - Fopt (-8.789000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.441384926e+07 +1.441376137e+07 +1.441376137e+07 +2.9231e+00 +2.0991e+00 +5.9562e-01 +3.8101e-01 +7.2082e-01
5 0 +4.311145056e+06 +4.311057166e+06 +4.311057166e+06 +3.5456e-01 -6.3558e-01 +1.5072e+00 -4.4861e-01 -1.0400e+00
6 0 +7.402022345e+05 +7.401143445e+05 +7.401143445e+05 +7.6447e-01 -6.2202e-01 +1.6744e+00 -4.6977e-01 -2.1935e+00
31 0 +3.741180259e+05 +3.740301359e+05 +3.740301359e+05 -1.2551e+00 -3.0362e+00 -9.4244e-02 -5.0617e-01 -2.5554e+00
37 0 +3.580049126e+04 +3.571260126e+04 +3.571260126e+04 +3.2210e+00 -4.8786e+00 -7.7785e-01 -3.0802e+00 -3.1010e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (3.201900000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +2.544888671e+07 +2.544920690e+07 +2.544920690e+07 -2.0014e-01 +1.3916e-02 +7.1740e-01 -3.5477e-01 +1.6371e+00
2 0 +2.207054743e+07 +2.207086762e+07 +2.207086762e+07 -1.9864e-01 +2.5885e-01 +3.2885e-02 +2.1795e-02 +1.2523e+00
3 0 +1.494340193e+07 +1.494372212e+07 +1.494372212e+07 -1.9534e-01 +7.9597e-01 -1.4682e+00 +8.4756e-01 +4.0848e-01
10 0 +9.330676963e+06 +9.330997153e+06 +9.330997153e+06 +3.4674e+00 +3.1587e+00 -8.1727e-01 -3.8001e+00 -3.9105e-01
