% f evaluations | g evaluations | best noise-free fitness - Fopt (-1.694000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.800729640e+02 +1.631329640e+02 +1.631329640e+02 -5.9824e-01 +2.3938e+00 -3.8767e+00 +3.0511e+00 -4.5261e+00 -8.4395e-01 +2.4746e+00 +3.3537e+00 +8.4209e-01 -5.1473e-01 -3.6475e+00 -7.3766e-01 -3.4339e+00 +1.7803e+00 +2.7694e+00 -4.7850e-01 -4.7425e-01 -7.1643e-01 -1.7160e-01 +1.2471e+00
4 0 +1.495774889e+02 +1.326374889e+02 +1.326374889e+02 -2.9318e-02 +2.6850e+00 -3.7779e+00 +3.1135e+00 -3.7025e+00 -6.6892e-01 +2.2458e+00 +2.8208e+00 +4.0982e-01 -8.7937e-01 -3.2773e+00 -3.7575e-01 -2.7452e+00 +1.0870e+00 +2.3241e+00 -2.8733e-01 -7.1283e-01 -1.3106e+00 +5.7830e-01 +1.5660e+00
5 0 +1.100764915e+02 +9.313649153e+01 +9.313649153e+01 +2.6717e+00 +4.0672e+00 -3.3088e+00 +3.4099e+00 +2.0755e-01 +1.6206e-01 +1.1596e+00 +2.9105e-01 -1.6424e+00 -2.6106e+00 -1.5200e+00 +1.3424e+00 +5.2401e-01 -2.2046e+00 +2.1006e-01 +6.2029e-01 -1.8455e+00 -4.1317e+00 +4.1385e+00 +3.0801e+00
6 0 +7.040663627e+01 +5.346663627e+01 +5.346663627e+01 +2.6276e+00 +2.7533e+00 +3.1315e+00 -1.8026e+00 +9.1742e-01 +3.2315e-01 +8.9176e-01 -9.5195e-01 -2.9831e+00 -3.9662e+00 +2.4144e+00 +2.9168e+00 -8.8816e-01 +8.1381e-01 +3.3851e+00 +2.8763e+00 -2.2407e+00 +1.1002e+00 -3.3322e+00 -1.1194e+00
206 0 +6.886619298e+01 +5.192619298e+01 +5.192619298e+01 +2.4600e+00 -8.1701e-01 -7.9281e-01 +1.7385e+00 +1.3890e-01 +1.5992e+00 +8.4983e-01 +2.8512e-01 -3.8093e-01 -1.5216e+00 -1.1502e+00 -2.8241e+00 -2.2961e+00 -9.2864e-01 +2.3899e+00 +5.6085e-01 +8.4550e-02 -2.8353e+00 +1.5387e+00 +2.4679e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (1.881000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.345198398e+02 +1.533298398e+02 +1.533298398e+02 -2.4599e+00 +3.4726e+00 -4.0770e+00 -7.7663e-01 +3.0210e+00 -2.8444e+00 -3.0364e+00 -1.9029e+00 -7.3382e-01 +1.5453e+00 +1.7457e+00 +3.2196e+00 -9.3298e-01 -1.2896e+00 -1.2430e+00 +1.3644e+00 -1.6370e+00 +3.0052e+00 +1.6181e-01 -1.5232e+00
3 0 +1.302541525e+02 +1.490641525e+02 +1.490641525e+02 -2.4990e+00 +3.8959e+00 -4.1910e+00 -1.0001e+00 +2.6033e+00 -3.2627e+00 -1.6514e+00 -2.8369e+00 +2.5642e-01 +1.4638e+00 +2.1724e+00 +1.0310e+00 -2.3859e+00 +5.2091e-01 +1.7213e+00 +1.6323e+00 -1.8206e+00 +2.4012e+00 -1.6300e-01 -1.0934e+00
4 0 +1.045174634e+02 +1.233274634e+02 +1.233274634e+02 -5.9753e-01 -1.0294e+00 -1.5824e+00 -3.7597e+00 -1.7899e+00 +1.0913e+00 +2.1949e+00 +2.0273e+00 -1.5858e+00 -1.7033e+00 -1.5512e+00 +3.4511e-01 -1.4053e+00 +2.1557e+00 +3.3715e+00 +8.0624e-01 +1.1442e+00 -4.8485e-01 -2.2394e-01 +1.2202e+00
5 0 +9.480351792e+01 +1.136135179e+02 +1.136135179e+02 +8.6833e-01 -1.0093e+00 -1.4966e+00 -2.9380e+00 +6.8916e-01 +2.0424e+00 +2.3167e-01 +1.2698e+00 -5.8050e-01 -2.4082e+00 -9.0387e-01 +1.7327e+00 -9.2482e-01 +2.6380e+00 +2.1058e+00 +1.6323e+00 +1.5194e+00 -1.7071e+00 +1.4930e+00 +2.2746e+00
