% f evaluations | g evaluations | best noise-free fitness - Fopt (-1.694000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.633042675e+02 +1.463642675e+02 +1.463642675e+02
2 0 +1.159060728e+02 +9.896607276e+01 +9.896607276e+01
8 0 +1.031691447e+02 +8.622914473e+01 +8.622914473e+01
21 0 +9.887503536e+01 +8.193503536e+01 +8.193503536e+01
35 0 +7.114919022e+01 +5.420919022e+01 +5.420919022e+01
409 0 +6.155790422e+01 +4.461790422e+01 +4.461790422e+01
755 0 +5.771176444e+01 +4.077176444e+01 +4.077176444e+01
% f evaluations | g evaluations | best noise-free fitness - Fopt (1.881000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.138285401e+02 +1.326385401e+02 +1.326385401e+02
2 0 +1.044563975e+02 +1.232663975e+02 +1.232663975e+02
25 0 +1.003224683e+02 +1.191324683e+02 +1.191324683e+02
38 0 +9.795019991e+01 +1.167601999e+02 +1.167601999e+02
108 0 +7.390523362e+01 +9.271523362e+01 +9.271523362e+01
508 0 +6.812350405e+01 +8.693350405e+01 +8.693350405e+01
1507 0 +6.522024024e+01 +8.403024024e+01 +8.403024024e+01
% f evaluations | g evaluations | best noise-free fitness - Fopt (2.731500000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +8.953029772e+01 +3.626802977e+02 +3.626802977e+02
2 0 +6.861074584e+01 +3.417607458e+02 +3.417607458e+02
910 0 +6.758836985e+01 +3.407383698e+02 +3.407383698e+02
1610 0 +6.453203438e+01 +3.376820344e+02 +3.376820344e+02
% f evaluations | g evaluations | best noise-free fitness - Fopt (3.718000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.177047581e+02 +1.548847581e+02 +1.548847581e+02
2 0 +8.187861992e+01 +1.190586199e+02 +1.190586199e+02
4 0 +7.879933448e+01 +1.159793345e+02 +1.159793345e+02
9 0 +6.929747424e+01 +1.064774742e+02 +1.064774742e+02
58 0 +6.830169995e+01 +1.054817000e+02 +1.054817000e+02
109 0 +6.184817902e+01 +9.902817902e+01 +9.902817902e+01
403 0 +5.989355181e+01 +9.707355181e+01 +9.707355181e+01
% f evaluations | g evaluations | best noise-free fitness - Fopt (-1.479000000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.818605257e+02 +3.396052573e+01 +3.396052573e+01
2 0 +1.738193371e+02 +2.591933715e+01 +2.591933715e+01
6 0 +1.712762201e+02 +2.337622008e+01 +2.337622008e+01
8 0 +8.103052467e+01 -6.686947533e+01 -6.686947533e+01
54 0 +7.358445428e+01 -7.431554572e+01 -7.431554572e+01
153 0 +6.874329267e+01 -7.915670733e+01 -7.915670733e+01
253 0 +6.052248373e+01 -8.737751627e+01 -8.737751627e+01
306 0 +5.741480445e+01 -9.048519555e+01 -9.048519555e+01
